ID	OAvsPreserved_logFC	OAvsPreserved_padjFilter
LOC644889	-0.00242159517553375	NA
LOC644891	-0.00103087859689133	NA
LOC644897	0.0109909355751778	NA
LOC644898	0.0110140288837428	0.920925263106969
LOC644899	8.82096298679969e-05	NA
LOC644908	0.00651725756781296	0.970058625276144
LOC644912	0.00387034924655971	NA
LOC644916	0.0493689701016411	0.603388859071483
LOC644917	-0.0132119652574865	NA
LOC644919	-0.00050747336590895	NA
LOC644921	-0.0037721001675175	NA
LOC644922	0.00594728946359169	NA
LOC644925	0.00740193215807405	NA
LOC644929	0.0100655165535875	NA
LOC644931	0.0288291297135661	0.840808849153547
LOC644934	-0.000458005039186915	0.997674738876771
LOC644935	-0.0473925422618606	0.230582542925744
LOC644943	-0.0169009543465792	NA
LOC644944	0.0294394440065986	NA
LOC644946	0.0248288881636283	NA
LOC644948	0.068708967784227	0.519594992434801
LOC644950	-0.0137981673249365	0.806619934872064
LOC644951	0.014919057939732	NA
LOC644952	-0.0132417925171673	NA
LOC644953	-0.00701099119111603	NA
LOC644954	0.0132597627051885	NA
LOC644957	0.0229359200471082	NA
LOC644958	-0.00528002317855147	0.919836324563654
LOC644961	0.01753984647363	NA
LOC644962	0.0307174911421342	NA
LOC644962	-0.015509468339781	0.760238627088462
LOC644963	-0.0326651098705373	NA
LOC644964	-0.0123936727847127	NA
LOC644968	-0.0247195754893532	NA
LOC644973	0.0042194703141849	0.917753351077703
LOC644974	0.0321729230108527	NA
LOC644975	-0.000737583954339982	0.990706747241187
LOC644976	0.000230706219409349	NA
LOC644976	0.00643984237333228	0.894952938395704
LOC644978	-0.00555679322736147	NA
LOC644979	0.0175783652024073	0.785395025966687
LOC644979	-0.00349837959701027	0.972698350411206
LOC644981	-0.0117517525756972	NA
LOC644982	-0.0302370973470349	NA
LOC644986	-0.0125021688684051	NA
LOC644989	0.0213845930327556	NA
LOC644992	-0.0164778979164302	NA
LOC644993	-0.00284318049878696	NA
LOC644994	-0.014395143875503	NA
LOC644999	0.0371283309310089	0.282687369370236
LOC645004	-0.0227202490248244	NA
LOC645006	0.00137016547658231	NA
LOC645010	-0.01429462632764	NA
LOC645012	-0.013801496485268	NA
LOC645013	-0.0287409513649948	0.655156081903917
LOC645015	0.0263035674607393	0.569776442843232
LOC645018	0.0237315078840954	0.556926372921291
LOC645029	0.0304579511907273	NA
LOC645032	-0.0115216370050391	NA
LOC645033	0.00700284185337541	NA
LOC645037	-0.0154855212408957	0.83992152855946
LOC645038	0.0237181780290294	0.592334925019984
LOC645039	0.00653969450703151	0.924934108109669
LOC645039	-0.00136996187257843	NA
LOC645040	0.0181610434543593	NA
LOC645043	-0.0120726983180397	NA
LOC645045	0.0337465632810439	NA
LOC645048	0.000340705932803331	NA
LOC645052	-0.0112669692497667	NA
LOC645058	-0.00356071499607147	0.98209339721708
LOC645066	0.03075893345647	NA
LOC645070	0.000681957208568562	NA
LOC645073	-0.0194713423842812	NA
LOC645078	-0.0129595973796333	NA
LOC645079	-0.000799548086148683	0.987205752085249
LOC645084	-0.0129632097156787	NA
LOC645088	-0.000306682789191548	NA
LOC645089	-0.00464939205275172	NA
LOC645090	-0.0104621950394135	NA
LOC645093	-0.0387295091793751	NA
LOC645098	0.00992799063262595	NA
LOC645099	-0.00475320077914798	NA
LOC645099	-0.00309021070269644	NA
LOC645099	0.0145888065788808	NA
LOC645100	0.0386124721954042	NA
LOC645104	0.00397128072684794	NA
LOC645104	0.00410865163962093	NA
LOC645113	0.00224076368487403	0.976921137522259
LOC645116	0.0436526963685751	0.633867251731018
LOC645118	-0.00767085090783848	NA
LOC645123	-0.00827299066157661	NA
LOC645126	0.0231612395969147	NA
LOC645128	0.00390968007562531	NA
LOC645133	-0.0181804998054487	NA
LOC645138	-0.201674936717694	0.0111400517861712
LOC645139	0.00430769966470645	NA
LOC645141	0.0112702637319417	NA
LOC645143	0.0151491326994071	NA
LOC645144	-0.0145538423971141	NA
LOC645151	0.00310340430267164	NA
LOC645153	0.0105420461060257	NA
LOC645162	-0.00120259513580745	NA
LOC645162	-0.00362067991946091	NA
LOC645164	-0.0197957257343191	NA
LOC645165	0.0265112067847024	NA
LOC645167	-0.0290363277683472	0.458637407167077
LOC645168	0.0138002703290363	0.703546896531013
LOC645172	0.028043348089505	NA
LOC645176	-0.0107849006421779	NA
LOC645177	-0.0163715426090194	0.787338769712551
LOC645179	0.0146093811730204	0.931204435619741
LOC645183	-0.00637824050855507	NA
LOC645186	-0.0318295699161171	NA
LOC645194	-0.00376956081319602	NA
LOC645196	-0.0174004015510656	NA
LOC645197	-0.0616920248780186	NA
LOC645197	0.0286071877870535	0.354746363806115
LOC645198	-0.010907837810695	NA
LOC645200	0.00999190611057088	NA
LOC645201	0.012690754550019	NA
LOC645203	0.00634002312569137	0.929944426340285
LOC645208	-0.0132014573268826	0.769905551004092
LOC645210	-0.0171054703203009	NA
LOC645212	-0.0447019898843699	0.262133243931646
LOC645217	0.0203438118979946	0.841214244669871
LOC645218	0.0333839198429278	NA
LOC645218	0.0061679139315034	NA
LOC645225	-0.0362546012538596	NA
LOC645227	0.00179892568275442	NA
LOC645228	-0.0268847488623107	NA
LOC645232	0.0197981050658456	NA
LOC645236	0.0239211160686947	NA
LOC645238	-0.0293612456676877	0.600557682420493
LOC645241	-0.0300013678931004	NA
LOC645246	-0.0191746409369324	NA
LOC645253	0.0586118055738076	0.603483262110189
LOC645254	0.0316910127075012	NA
LOC645261	-0.0136634282572423	NA
LOC645262	-0.0223653155593331	NA
LOC645268	0.0206517661641659	0.697107678360662
LOC645273	0.00658504805211813	NA
LOC645276	0.0197496252594576	0.833622105678612
LOC645278	-0.0340022358807479	NA
LOC645279	-0.00789593671746491	0.875571635897429
LOC645282	0.00358834041381417	NA
LOC645284	0.00546791037917949	0.920925263106969
LOC645287	-0.0227236821232069	NA
LOC645289	0.0270423668541486	0.629173085906473
LOC645291	0.00567816540225063	0.934210560167675
LOC645291	-0.00683739882666146	NA
LOC645293	-0.0196032679899485	NA
LOC645294	-0.0157547767065536	NA
LOC645302	-0.0115629874614909	NA
LOC645304	-0.0123893160165949	NA
LOC645306	0.00774177169494372	0.872700568183798
LOC645307	-0.0202361491830061	0.797731210301234
LOC645312	0.0317584051872455	0.733664807748398
LOC645317	-0.0449112074457396	0.443102303419545
LOC645317	0.0669819330363453	0.642603253530512
LOC645320	-0.0361133374646787	NA
LOC645320	-0.0130260265497864	NA
LOC645322	0.0087358356307039	0.945990077924991
LOC645325	-0.013186660562309	NA
LOC645330	-0.00294209539005852	NA
LOC645333	0.0068891805249649	NA
LOC645334	0.00030328410569691	NA
LOC645335	-0.0216125273274397	NA
LOC645336	-0.00737874020761176	NA
LOC645342	0.01838434979389	0.770502467768227
LOC645349	0.00116083194821659	NA
LOC645351	0.0273461960078709	0.474152760834636
LOC645355	0.00611813675506845	0.93698933669429
LOC645359	0.0118180755828368	0.850544122570201
LOC645362	-0.0127221534627875	0.86964798741935
LOC645363	0.00522988798224766	NA
LOC645364	-0.0416895684670084	NA
LOC645365	0.0357968703660436	0.414596933971867
LOC645367	-0.0420186108177854	NA
LOC645367	-0.0072565764775927	0.95540397605394
LOC645373	-0.0549422218737181	NA
LOC645378	-0.0246864292943894	0.56035131849905
LOC645385	0.299914945927242	0.087551393287289
LOC645391	0.0185507140127541	NA
LOC645393	-0.00603075499161232	NA
LOC645396	0.0212360355660142	0.828348210894885
LOC645401	-0.0194265920473393	NA
LOC645402	-0.0100041430810194	NA
LOC645402	-0.00796808167821084	NA
LOC645408	0.00265252506238856	NA
LOC645410	-0.00453688698913268	NA
LOC645411	-0.0224409822821992	NA
LOC645413	-0.00428148954734109	NA
LOC645416	0.0537501387191179	NA
LOC645418	0.0195197624713739	0.689565919382884
LOC645427	-0.0309185673846955	NA
LOC645434	-0.0123043492477839	NA
LOC645435	-0.0332043166892877	0.28993563591449
LOC645436	0.354936412962729	0.141842425938449
LOC645438	-0.00917704546287013	NA
LOC645441	0.000276486213000915	NA
LOC645441	0.0080044456178765	NA
LOC645442	-0.0129651502858321	NA
LOC645444	0.00172449951472586	NA
LOC645445	0.0278831378756497	0.824323193577577
LOC645446	0.0401704763654607	0.311313160684654
LOC645447	-0.00159289210328684	NA
LOC645447	-0.0262830477096907	NA
LOC645447	0.0144746561340625	0.784056526938715
LOC645448	-0.0323697621679715	0.307533815274703
LOC645450	0.00551953760026791	NA
LOC645451	-0.0177142883066796	0.766477353404232
LOC645454	0.000988781306943132	NA
LOC645458	-3.99607112573364e-05	NA
LOC645459	0.00694506506997072	NA
LOC645460	-0.00803588424359347	NA
LOC645463	0.0164539157630585	NA
LOC645464	0.00358370766127525	NA
LOC645465	0.0144114761046952	NA
LOC645466	-0.0114631167500363	0.850713803110841
LOC645468	-0.00706824587277932	NA
LOC645476	-0.0230541803880593	NA
LOC645478	0.00110881975272115	0.991365929898686
LOC645481	-0.000418955657965014	0.997753207960131
LOC645485	-0.0153448153402564	NA
LOC645485	0.0184483439324019	NA
LOC645487	-0.00318783891157981	NA
LOC645489	0.00637150930320907	0.963523630359625
LOC645492	-0.0110329026703528	0.933330855111099
LOC645494	0.0279434280963162	0.848713459070643
LOC645504	0.0132347024369937	0.739092133772711
LOC645508	-0.0276795562831103	NA
LOC645520	0.00483378198659423	NA
LOC645520	0.009884596524107	NA
LOC645522	0.0208646070573852	0.717744229429791
LOC645527	-0.021253060100701	NA
LOC645529	0.0141696350271197	NA
LOC645535	0.00297599496715151	0.962293743310881
LOC645537	0.0178054849840645	NA
LOC645545	0.0273467071831472	0.829555224363239
LOC645550	-0.00839845465596145	0.915479636999535
LOC645551	0.0250375729652621	NA
LOC645552	0.0149605078605948	NA
LOC645553	-0.0267944534791402	NA
LOC645557	0.0226115522504129	NA
LOC645558	-0.0651269663679601	0.0890710743807291
LOC645558	-0.0327701411170382	0.437187163527965
LOC645563	0.00165930617825172	0.970070798186806
LOC645565	-0.0103585247538023	NA
LOC645566	-0.0106317157801481	0.861319979813959
LOC645574	0.00369722430535191	0.957235786958451
LOC645576	0.0119434396647602	NA
LOC645580	0.0468922265034326	NA
LOC645581	0.0196797668768678	0.767597773799526
LOC645581	0.0118937160435895	NA
LOC645582	-0.00964027149268176	NA
LOC645585	0.0192952718082005	NA
LOC645590	-0.00155600731711303	0.97590384126904
LOC645600	0.0150645540694576	0.805052504135746
LOC645602	0.00898820551319002	NA
LOC645609	0.00241711775522546	0.979910461476222
LOC645620	0.0175221895213848	0.821398651903034
LOC645626	-0.016394925645292	NA
LOC645627	0.00961134369029448	NA
LOC645634	0.0372604308967963	NA
LOC645635	0.0356301896654418	0.389998774674716
LOC645636	0.0120743736883169	NA
LOC645643	-0.0101917952171595	NA
LOC645644	0.019271894857301	NA
LOC645645	-0.0112184322609838	NA
LOC645648	0.0536770026203808	0.546039806904604
LOC645649	0.00132042331440552	NA
LOC645651	0.018856143924646	0.862560018520783
LOC645652	0.041322882319343	NA
LOC645655	-0.0259041973572005	NA
LOC645659	-0.0203833972625436	0.746870168874783
LOC645660	-0.0116435228155778	NA
LOC645661	0.000423126675944019	NA
LOC645662	-0.0264888867458541	0.55733064377209
LOC645663	-0.00315657569931549	0.960080055469857
LOC645669	0.0171706870780968	NA
LOC645671	0.0067410621013817	NA
LOC645676	0.0483823183830978	0.16491266021068
LOC645676	0.00347932223735015	NA
LOC645676	0.0175665280744228	NA
LOC645676	-0.0282673560976345	NA
LOC645679	-0.00483298989029812	NA
LOC645681	0.0126383049991787	NA
LOC645682	0.0167067689350837	NA
LOC645683	-0.0790006047182441	0.0661450105648257
LOC645686	0.00731850624526231	NA
LOC645687	-0.00679670325977266	0.915479636999535
LOC645688	-6.8354719717334e-05	0.999631341207753
LOC645689	0.0464971967830099	NA
LOC645690	-0.00549856365686363	NA
LOC645694	0.0148956233204816	NA
LOC645701	0.0158871086032253	NA
LOC645705	0.0281552223950614	NA
LOC645708	0.0100716613116045	0.923025752926955
LOC645711	0.0100662525284481	NA
LOC645712	0.0256696940970658	NA
LOC645718	0.0234132463500476	0.763347599422278
LOC645721	-0.00765741791256414	NA
LOC645722	-0.00975017129200317	0.927415343109104
LOC645723	-0.0217722321595986	0.623236392335018
LOC645724	0.0151820166121128	NA
LOC645730	0.023461448367132	NA
LOC645732	-0.0294890408256387	NA
LOC645733	-0.00722265375434361	0.896882257859453
LOC645737	-0.00635472508773116	NA
LOC645743	-0.0305615901506506	0.424216890286457
LOC645745	0.0131916712361058	NA
LOC645752	0.0119168098222495	0.864710309315011
LOC645755	-0.0230416432449827	NA
LOC645757	-0.00819331654791977	NA
LOC645769	-0.0164674169714907	NA
LOC645769	-0.027274198290268	NA
LOC645777	-0.0174707752210885	NA
LOC645781	-0.0250333656231074	NA
LOC645781	-0.0344308653700356	NA
LOC645783	0.01417189897382	NA
LOC645785	0.054126432470107	0.130856548369079
LOC645789	0.0111496579682351	NA
LOC645790	0.0105269234477303	NA
LOC645797	-0.0426563446957093	NA
LOC645799	-0.0110012232935341	0.892885315684776
LOC645799	0.0240299814195923	0.770133500398496
LOC645811	0.00244416727306884	NA
LOC645812	0.00866932671720999	NA
LOC645818	-0.00451898717629895	0.959558994471578
LOC645835	-0.00493119696435151	0.945647681439052
LOC645836	-0.00137873090212626	NA
LOC645837	-0.0218909772461444	NA
LOC645839	0.0154885609159656	NA
LOC645843	-0.0236657376770983	NA
LOC645848	0.0333016146446319	0.69637154143623
LOC645850	0.0136300260961093	NA
LOC645851	-0.00294734513659467	NA
LOC645852	0.0321702760143747	NA
LOC645863	-0.0467093092379223	NA
LOC645868	0.0261379155137096	NA
LOC645869	-0.00228477773771107	NA
LOC645870	0.0477997985728145	0.556022919168473
LOC645871	0.00192263320735986	NA
LOC645875	-0.00335326012905579	NA
LOC645876	-0.000927673412629559	NA
LOC645879	0.0348517773874786	NA
LOC645882	-0.0250473505246376	NA
LOC645885	0.0313924493298536	NA
LOC645888	0.00711269716903917	0.884431675834853
LOC645891	0.0182189113765219	0.758016316866488
LOC645893	0.0649937122769462	0.743100172851684
LOC645895	-0.122079437021666	0.458637407167077
LOC645897	-0.00500141165919299	NA
LOC645899	-0.0402543058724341	0.55271333714374
LOC645904	-0.0764349942715672	0.0444945351099021
LOC645904	-0.0274521140555564	NA
LOC645908	0.027247753029175	NA
LOC645914	-0.00134026894418771	NA
LOC645915	0.0158347825438643	NA
LOC645927	0.0516558551205399	0.720048340169344
LOC645929	-0.0174990794413699	NA
LOC645931	0.0110646412712052	0.868505798509167
LOC645932	0.00277201657815773	NA
LOC645937	-0.0442040568491571	0.578847577401902
LOC645941	-0.0182876774708483	NA
LOC645942	-0.00298040306465897	NA
LOC645946	-0.0114392855046219	NA
LOC645947	-0.0294685229992862	NA
LOC645951	0.0190146115431205	NA
LOC645953	0.00335603226680448	NA
LOC645955	0.022456019914296	0.575713721017752
LOC645956	-9.55337998842509e-05	NA
LOC645958	0.0199914100610616	NA
LOC645961	-0.00762601646442018	NA
LOC645963	-0.00901636630319125	NA
LOC645964	-0.000420462728133231	0.997497917477898
LOC645966	0.0226326940436934	0.582343638716809
LOC645967	-0.0402719848525415	NA
LOC645968	-0.014929484864683	NA
LOC645971	-0.00292760204363152	NA
LOC645974	0.00651893643839152	NA
LOC645981	0.00449520454952346	NA
LOC645983	-0.017489179209889	NA
LOC645986	0.0196195479996391	NA
LOC645992	0.00119953261949846	NA
LOC645994	-0.00502357925312769	0.923025752926955
LOC645995	-0.0082489298211641	NA
LOC646003	0.0207080911680251	NA
LOC646004	-0.0171755521213504	NA
LOC646008	-0.0233242050179667	NA
LOC646009	0.00172325842673349	NA
LOC646010	0.027796745600865	NA
LOC646011	0.0025795526465533	NA
LOC646012	-0.02681521752928	NA
LOC646012	0.0351747018384811	0.34642315591525
LOC646019	0.00270911633600246	NA
LOC646023	0.0342382519455589	NA
LOC646026	0.00951303150756644	0.915368980713562
LOC646029	0.0164271561843625	NA
LOC646033	0.00126982528725961	0.981736654876382
LOC646036	0.0135463598035326	NA
LOC646037	0.0221107321508489	NA
LOC646038	0.0288934375498	NA
LOC646040	-0.0356621434325186	NA
LOC646041	-0.015835918643031	NA
LOC646043	-0.0120730520321963	0.864710309315011
LOC646046	-0.00641407212029499	NA
LOC646047	-0.0192156698454751	NA
LOC646050	-0.00455889403880327	NA
LOC646055	0.00532461616313284	NA
LOC646064	-0.000806019166039285	NA
LOC646067	0.0342147610676493	NA
LOC646071	-0.0103131683836546	NA
LOC646074	-0.016568541051309	0.693549280493098
LOC646079	0.00487774978114341	NA
LOC646082	0.0184280482713088	0.864904476994643
LOC646084	0.000214643865365183	NA
LOC646089	0.00189328973652358	NA
LOC646090	-0.00631982158725464	NA
LOC646094	-0.00756745471324294	NA
LOC646096	0.013368578335303	0.926603923569208
LOC646097	0.0311499941364328	NA
LOC646098	0.011189298641729	NA
LOC646100	-0.0370737130083363	0.244982572927026
LOC646103	-0.0772247532870907	NA
LOC646103	-0.00432386569295584	NA
LOC646103	0.00443522700900001	NA
LOC646106	-0.0364911854207559	0.181364870476294
LOC646109	0.011799492400276	NA
LOC646110	-0.00516221911778736	NA
LOC646111	0.0469796730919008	0.690378027053192
LOC646114	0.0302374257221798	NA
LOC646119	-0.0140705280283377	NA
LOC646123	-0.0657739452845343	0.089949085603404
LOC646128	-0.0149961725385204	NA
LOC646129	0.00502648247758497	NA
LOC646130	-0.00156163775696339	NA
LOC646132	-0.00415996130510354	NA
LOC646134	0.00365287195561148	0.953973570319946
LOC646135	0.00873246443392262	0.929045073182847
LOC646139	0.00403206591441041	0.970949465932114
LOC646144	0.0208243816608817	NA
LOC646144	-0.0159413874495025	NA
LOC646144	-0.0314371871988719	NA
LOC646145	0.00869838570123527	0.896400667564467
LOC646146	0.00685257222225033	NA
LOC646149	0.00306851593171853	NA
LOC646154	-0.0162513475622124	0.770502467768227
LOC646155	0.00267005366224282	0.968360357051144
LOC646156	0.00088980262992866	NA
LOC646160	0.00163584269866224	NA
LOC646162	-0.0199927343262702	NA
LOC646168	0.0203370148065307	0.725312163859009
LOC646173	-0.0230846311319022	0.578613804408841
LOC646176	0.0060340125251761	NA
LOC646178	0.00332588130935907	0.962292912782405
LOC646179	0.0229242547257673	NA
LOC646183	0.0127594670568945	NA
LOC646190	-0.00209589600019022	NA
LOC646191	-0.00324986679760464	NA
LOC646193	0.006978825342145	NA
LOC646194	-0.0150840492093041	NA
LOC646195	-0.113223966870247	0.0589785774082865
LOC646197	0.030211090035559	0.46408154829471
LOC646198	0.00748259000761475	NA
LOC646200	-0.140661827237443	0.00696953011765582
LOC646207	-0.00444126749944029	NA
LOC646209	0.0390696734085791	NA
LOC646210	-0.0165987550095323	NA
LOC646215	-0.00955530516232805	NA
LOC646223	-0.00572792601854477	0.928477340321417
LOC646226	0.00200976410245968	0.975261893206907
LOC646227	0.00624231830626609	0.865956794228516
LOC646236	-0.0489280754499646	NA
LOC646237	0.0332850452350932	0.548556407610731
LOC646241	0.00686152400093665	NA
LOC646243	0.0267296602659783	NA
LOC646243	-0.00784343712171687	NA
LOC646246	0.0109928410156765	NA
LOC646249	0.00538164202658464	0.962015159806899
LOC646254	-0.0211664707145962	NA
LOC646256	0.00438085198958316	NA
LOC646257	-0.0324337049263157	NA
LOC646262	-0.0108140613136971	NA
LOC646266	-0.00684109583490411	NA
LOC646268	0.0153273859150778	NA
LOC646276	-0.0200741947298653	0.733571639921032
LOC646278	0.0542999731360503	0.486642574517031
LOC646279	0.0321678721629706	0.256955319783035
LOC646280	0.00131153606074186	NA
LOC646283	0.0375161024484125	NA
LOC646296	0.0022265067299827	0.971297164222391
LOC646299	0.0135258577754307	0.791333681994701
LOC646300	-0.0110706477944031	NA
LOC646300	0.00546216975024905	NA
LOC646302	-0.00286760185345702	NA
LOC646303	0.0187190862111173	NA
LOC646304	-0.0265319540435343	0.702634315360439
LOC646307	0.0202755706192939	NA
LOC646309	0.0201130353999952	NA
LOC646310	-0.0455861271883062	NA
LOC646312	0.0103406382986444	0.82638364051136
LOC646317	0.0301413428953285	0.702634315360439
LOC646320	-0.0332511830910986	NA
LOC646324	0.0417902636178713	0.622327210587137
LOC646331	-0.0140494619597851	NA
LOC646332	0.0644877201872642	0.433085581176257
LOC646334	0.00219850144583766	NA
LOC646335	0.0091765218066735	NA
LOC646342	0.0190410101522804	NA
LOC646345	-0.0488739218214409	NA
LOC646348	0.0150537304444756	NA
LOC646350	0.00140289852702313	NA
LOC646357	-0.0226845916676055	NA
LOC646358	0.00713630644699226	0.87632238504607
LOC646359	0.00661973431154017	NA
LOC646360	0.0090438143180922	NA
LOC646361	0.020843954923385	NA
LOC646363	-0.0187684806435682	NA
LOC646365	0.00957288310409599	NA
LOC646366	0.0517789043103605	0.693549280493098
LOC646366	0.00858938251079255	NA
LOC646372	0.00464885676543858	NA
LOC646373	-0.00612031939202318	0.93581641679014
LOC646374	-0.0401992920085226	NA
LOC646376	-0.00177242583344928	0.987251858060894
LOC646381	-0.000971031839263503	0.987860176044861
LOC646383	0.027961145698999	NA
LOC646388	-0.00268247094236251	NA
LOC646396	-0.0069789416076782	0.86964798741935
LOC646399	0.00968954738882921	NA
LOC646400	0.0229572100188493	NA
LOC646401	-0.00211874162843362	NA
LOC646403	-0.00768210595709196	NA
LOC646407	-0.0482774658159091	NA
LOC646407	-0.0540540391568651	NA
LOC646422	-0.00942422964063727	NA
LOC646424	0.0108198117327962	NA
LOC646426	-0.00490239619131394	0.911243464257516
LOC646428	0.0223951315698869	0.696126303897728
LOC646429	-0.0190300882339223	0.761164753872525
LOC646431	0.0217626537371878	0.555376589874669
LOC646434	0.0447001199874881	0.209614282687776
LOC646437	0.0190996508925991	NA
LOC646439	0.00495159051075156	NA
LOC646442	0.00730468218326141	0.90908531165024
LOC646443	-0.00486202019248427	NA
LOC646444	0.0144733269809194	NA
LOC646445	-0.0230991510672407	NA
LOC646447	-0.00359562211690889	NA
LOC646448	0.0229868850082724	0.504452231099323
LOC646449	0.027308719266296	0.693046519839563
LOC646452	0.0293437730094563	0.754560254117117
LOC646456	-0.00288699493224698	NA
LOC646458	-0.0431799674980979	NA
LOC646461	0.0241996901290378	NA
LOC646463	0.0188895893431873	0.707316221594856
LOC646470	0.0390694132899911	0.448595992584687
LOC646471	-0.00224526228324429	NA
LOC646473	0.00191628084928652	NA
LOC646481	0.00745118656489474	NA
LOC646482	0.026890801748082	NA
LOC646483	0.0224422295581732	0.812671188838893
LOC646484	-0.0175692065551729	NA
LOC646484	-0.0022264340626883	0.982245339301945
LOC646486	0.0177907737578167	NA
LOC646491	-0.0272586051721397	0.476034732465967
LOC646492	-0.00564637523122524	NA
LOC646494	-0.013691188793441	NA
LOC646496	-0.0244153289835465	NA
LOC646498	-0.0114530536851856	NA
LOC646498	0.0237265695287592	NA
LOC646501	-0.0168183494593057	NA
LOC646503	0.0177243794554798	0.838599750804729
LOC646507	0.0262562268941755	NA
LOC646508	-0.0064117583225336	0.901516444836511
LOC646509	-0.0113254146721191	NA
LOC646512	-0.0591314538858025	NA
LOC646515	0.0282277497956667	0.545365122774712
LOC646519	0.00430669389701066	0.954271206473881
LOC646521	-0.00805176865291468	0.92209227328133
LOC646529	-0.016460734394828	NA
LOC646531	0.273717716827026	0.00387330183504663
LOC646533	-0.0112989233009548	NA
LOC646537	0.00347111202639816	NA
LOC646549	-0.015961793411841	NA
LOC646550	0.0206691765214551	NA
LOC646552	0.0241664466134299	0.866022673727594
LOC646554	0.011142323419703	0.920925263106969
LOC646560	-0.000296895894044802	NA
LOC646561	-0.0128382307885957	NA
LOC646561	0.0133157991390229	NA
LOC646562	-0.0287586425798212	NA
LOC646566	0.0154694628179346	NA
LOC646567	0.419473745954615	0.00336829353135565
LOC646568	0.0160143838926228	NA
LOC646569	-0.000767938833343251	NA
LOC646570	0.0528126702631884	0.811171535086628
LOC646573	-0.00122109382514868	NA
LOC646574	0.00051235229487645	NA
LOC646575	-0.00477258722972795	NA
LOC646580	0.0201468226876758	NA
LOC646582	0.000777880329366099	NA
LOC646584	-0.0050746786997955	NA
LOC646585	-0.00858383494103254	NA
LOC646588	-0.366238193481312	1.07683191969056e-05
LOC646588	0.00510567496566505	NA
LOC646589	-0.0160539652460212	NA
LOC646590	0.00221767518551186	NA
LOC646596	-0.0203717140587321	NA
LOC646604	-0.00105973788028813	NA
LOC646607	-0.0125827963914498	NA
LOC646609	-0.00512210263149537	NA
LOC646615	-0.0192892594767375	NA
LOC646617	-0.0263120500353198	NA
LOC646625	-0.00878966682004023	NA
LOC646627	0.0473151407793875	0.76630854503749
LOC646627	0.00388445067627075	NA
LOC646628	0.0324891911127896	NA
LOC646630	-0.075219296041066	0.144630189582212
LOC646631	-0.0093098225584427	NA
LOC646632	-0.0191561798018931	NA
LOC646638	-0.00541804739762064	0.923223659045452
LOC646649	0.00330621714521762	NA
LOC646653	0.0111283073854747	NA
LOC646654	-0.0331483460006323	NA
LOC646663	0.0456761441335818	0.398042054167948
LOC646664	-0.010959312884153	NA
LOC646665	0.0103881462183741	NA
LOC646667	0.00135961533403783	0.984781339004275
LOC646670	0.00735490603802891	NA
LOC646675	-0.00577808882493258	0.926788537047529
LOC646676	-0.0364587271565302	NA
LOC646677	-0.00555362280048666	0.939208810671378
LOC646680	0.0109201789012463	0.954122661333611
LOC646686	-0.0098631605404762	NA
LOC646691	0.0175677329707309	0.666525138304952
LOC646697	-0.0106740860558077	0.848837052205417
LOC646698	0.004019978814366	0.937231939518339
LOC646699	0.0123915797432552	0.838599750804729
LOC646703	-0.00509922987983469	NA
LOC646706	0.00230168645196827	NA
LOC646708	-0.00962797805355819	NA
LOC646713	-0.0186380656619471	NA
LOC646714	-0.00940683491857719	0.9005605281628
LOC646716	0.0409009967434777	0.766571454440699
LOC646717	0.051826555107608	0.668602917182342
LOC646719	-0.0148251967049777	NA
LOC646719	-0.0241755551683491	NA
LOC646720	0.0116027516164889	0.826517439737226
LOC646723	0.103990425514134	0.152522282673124
LOC646730	0.00297063609685022	NA
LOC646731	-0.00177101027270332	NA
LOC646734	-0.0086776930136887	0.904539650382755
LOC646740	0.0266992228930896	NA
LOC646743	-0.0128552318714226	NA
LOC646746	0.00175280831566837	NA
LOC646746	0.00139071008327729	NA
LOC646748	-0.0132932699254464	NA
LOC646750	0.00976281183789052	NA
LOC646762	-0.0127030211582966	NA
LOC646764	0.0690203877057662	0.447570057407379
LOC646766	-0.148868208547725	0.109323119540152
LOC646769	0.0182531032518867	NA
LOC646772	0.00929415650294629	NA
LOC646774	-0.00994420518394623	NA
LOC646778	-0.0373544879296013	NA
LOC646779	-0.0120947142732168	NA
LOC646780	-0.00173294165528493	NA
LOC646781	0.0210132579727018	NA
LOC646782	-0.0180103583827567	NA
LOC646783	-0.027902891036236	0.475330120183417
LOC646786	-0.0121329278590352	0.907895597040067
LOC646793	0.0410490034005235	0.83992152855946
LOC646795	-0.0191572537260267	NA
LOC646796	0.028000090949492	0.428920821084927
LOC646799	-0.00572144972397215	NA
LOC646803	-0.00767810520147005	NA
LOC646804	-0.000891424053826917	NA
LOC646806	0.0234096498822094	0.720048340169344
LOC646812	-0.0106492416910031	NA
LOC646813	0.0127469489871954	NA
LOC646817	0.00212879065828542	NA
LOC646818	0.0347313343678293	NA
LOC646823	-0.0178964233290912	NA
LOC646825	0.0145011748044528	NA
LOC646829	-0.0149659095259613	0.685796267736905
LOC646835	0.0188851744018272	NA
LOC646845	0.0137107585613379	NA
LOC646848	-0.00797707823249194	NA
LOC646849	0.0196516802213758	0.82638364051136
LOC646853	0.0148564790183583	0.715389204170132
LOC646855	0.0470145745443098	0.554118742632239
LOC646858	-0.0078753748201903	0.888017775159319
LOC646861	-0.00301852667164937	NA
LOC646862	-0.0405689618313652	NA
LOC646863	-0.00442976298562758	NA
