gene_name	InjuryReconstruct.Day28vsInjury.Day28_log2FoldChange	InjuryReconstruct.Day28vsInjury.Day28_padj
NUAK1	0.34313980165858	1
	NA	NA
	0.0105147928894441	1
DEFB136	NA	NA
FCN3	NA	NA
IFN-ALPHA-4	0.289568081029475	1
	0	1
	0.00709827363057239	1
	NA	NA
	NA	NA
	-0.0178633423108771	1
OR5AU1	NA	NA
	0.104693468827932	1
SHISA9	NA	NA
	0.128432909067403	1
	NA	NA
	NA	NA
	NA	NA
	0.0134307038346923	1
	0	1
EFCAB1	0.271412446308756	1
C1GALT1C1L	0	1
ASB12	-0.015657583546207	1
	NA	NA
	0	1
	0.00036477988115729	1
	NA	NA
	-0.0145720751156661	1
	NA	NA
	-0.6169819617864	1
	NA	NA
	-0.0174243789927231	1
	NA	NA
KLK7	0	1
	-0.448138444551088	1
LAMB4	0.025890404699475	1
	0	1
PSMD7	-0.0361231966509937	1
CDCA8	0.299117193876229	1
C12orf73	-0.20555856219063	1
DUSP8	0.00282533072960659	1
	NA	NA
MANF	0.00116382593982422	1
MPC1	-0.17084342056346	1
USP30	0.327719127764486	1
	-0.357985200532557	1
ATG4B	0.00594133558954405	1
	-0.174338022487986	1
INO80E	-0.254612908354488	1
	0	1
PRND	-0.342179705466051	1
	-0.0454119275089223	1
	-0.0281554225785276	1
	0	1
	NA	NA
GPR135	0.212776953282107	1
ENKUR	-0.3058438062074	1
	NA	NA
	0.116646507371864	1
MSRB1	-0.110163360921418	1
	NA	NA
	NA	NA
	0.0252078604772239	1
PIM3	0.148409351662104	1
	0.195301222799491	1
	-0.164319674607151	1
	0.0108374865235508	1
	NA	NA
SIK2	0.208712325790724	1
	0.125821278204998	1
	NA	NA
	NA	NA
	-0.020891607675133	1
SRRM1	0.344200179711769	1
	0.203529017439222	1
SLC25A34	0.680495180615248	1
	-0.124534704830843	1
	NA	NA
	0	1
	NA	NA
C16orf45	-0.217621860856951	1
PTPN23	-0.0548530624335233	1
	NA	NA
	-0.165321168806055	1
MANEAL	0.156920400090067	1
	-0.0644515375933782	1
ZNF664	-0.14197927375729	1
IFNG	-0.0576353472009005	1
STK11IP	-0.0474336184829078	1
	0.446222937294644	1
	-0.428981051989395	1
CACNB3	-0.14355043485147	1
VTI1A	-0.0750122738669522	1
	0.0371334708899343	1
PHPT1	-0.231141840160314	1
SMC1B	0.23685231435658	1
	0.0373806398286937	1
	-0.232340801985338	1
MYADML2	-0.0518624795923472	1
	-0.207845640188413	1
	NA	NA
PPP1R3E	0.21935662411631	1
	-0.279811196625536	1
TMEM267	-0.0867933259239408	1
	-0.133080588980628	1
	NA	NA
	NA	NA
MAGEE2	0.0516146265882617	1
	-0.320977853006901	1
GOT2	0.135483815583303	1
AKAP17A	0.145251992804628	1
	-0.181413177501325	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	-0.0604067969977813	1
	-0.168626271091384	1
	NA	NA
SLC7A5	0.50385799223407	1
FXN	0.0199057431847795	1
TIMP4	-0.287498311362102	1
FZD8	-0.02519468343418	1
WFDC2	-0.901060626020631	1
	-0.198388553049944	1
	-0.394659842066489	1
	0.0381570976747186	1
AHNAK	0.263642903199427	1
	NA	NA
	-0.395600874056968	1
MARCH9	-0.248328009577547	1
	NA	NA
B3GNT7	0.365312482635095	1
	0.202350334116925	1
TM4SF1	-0.0637905779235401	1
	-0.432101083841696	1
SLA2	-0.118785755235528	1
	-0.0148046314327862	1
	NA	NA
	0.22373115632908	1
C21orf91	0.109270826246831	1
	NA	NA
CIAO2B	-0.243266732071438	1
	0	1
FBXO45	-0.358020649836079	1
ZBTB14	0.197805280259367	1
TOLLIP	-0.235922570156969	1
	-0.00518052191686386	1
	NA	NA
ZC3H7B	0.0833572716021012	1
	0.477493625306835	1
	NA	NA
	NA	NA
	-0.277055826067886	1
	-0.0158015795767943	1
SHANK2	0.0220175520197046	1
	NA	NA
	0	1
	NA	NA
	-0.311170019316236	1
KLHL41	-0.691791018480513	1
	0	1
POLE	0.533181588263956	1
	0	1
ROM1	0.0234474911330101	1
	NA	NA
	NA	NA
ANAPC13	-0.193313727034632	1
CASKIN1	0.355944567887591	1
	NA	NA
	0	1
	NA	NA
	0.0457709974162172	1
GLT1D1	0.149714553483513	1
	-0.819076454401012	1
	0.421005594398664	1
SLC5A11	-0.0723791149296857	1
	NA	NA
	NA	NA
ZCCHC24	0.0837610845533593	1
	NA	NA
	0	1
	NA	NA
	-0.0270763480128091	1
	NA	NA
	NA	NA
HGS	-0.465226224869226	1
	0	1
	0.0155604307365971	1
	NA	NA
	NA	NA
	0	1
	-0.561955390524042	1
	NA	NA
	NA	NA
RGS6	-0.438143064148199	1
	NA	NA
KIN	0.011561160328294	1
	-0.00545426233587792	1
	0	1
ASPRV1	0.0139826137373448	1
	0.104469151425442	1
	0.366787002165572	1
	NA	NA
	0.202958875773635	1
	0.0582308087322528	1
DYNLT1	0.15547797363727	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
TSPYL5	0.149109071694585	1
CHMP7	-0.0591726313523351	1
	-0.308010254770071	1
IFNAR1	0.148974968646123	1
YBEY	-0.117724539092624	1
	0.0252711049870029	1
	0	1
	NA	NA
PALM2	-0.272690150893673	1
	-0.199635881696232	1
TMEM97	0.147358219660288	1
	0	1
	-0.0818610661620044	1
FAM168B	0.00222652832200554	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.0777822024868767	1
	NA	NA
VAMP5	-0.100534919544769	1
	0.510889707412536	1
	NA	NA
	0.747159957874708	1
	NA	NA
	NA	NA
ENDOU	0.295830092519858	1
	-0.0309178837816122	1
YTHDF3	0.122414755079145	1
	NA	NA
CD163	-0.227945059455418	1
	NA	NA
MRPL12	-0.700179732563201	1
DDX47	-0.166614472406783	1
	NA	NA
LINGO2	-0.0383153651300363	1
	NA	NA
	NA	NA
ARL6IP5	-0.246452380879567	1
TMEM30A	-0.170214730241288	1
CMTR2	-0.0661856887943231	1
	NA	NA
	NA	NA
	-0.113794497199026	1
	NA	NA
HNRNPH2	-0.0799078987062754	1
UBAC1	-0.308487387031676	1
SLC7A6OS	-0.00452002808424075	1
TMEM161A	-0.143570279678739	1
RPS15	-0.527689926740029	1
MAPK11	-0.311894336793615	1
	NA	NA
SPINK14	NA	NA
SASH1	0.0307704362386106	1
SAP30L	-0.0395620994103672	1
CDC26	-0.463665705913731	1
	0.00385692552828116	1
	0.0112183059915839	1
PSMD10	-0.045949271493282	1
	-0.0155625162563171	1
	NA	NA
	-0.101836583826097	1
	NA	NA
PPP2R3A	-0.0538708183889655	1
	NA	NA
FAM107A	0.59973094027347	1
	-0.596441015640889	1
BEAN1	-0.55207004380202	1
	NA	NA
TPO	-0.0151867499985999	1
GEMIN7	-0.200301142545014	1
	NA	NA
MYORG	0.0543012246832354	1
	0	1
	0	1
FAM19A4	-0.0127408458091752	1
OR4D1	NA	NA
	NA	NA
	0.670362059014629	1
	-0.338353905576269	1
	NA	NA
SULT2A1	-0.301572942643581	1
	0.0508209101036131	1
	-0.0173150034085219	1
	0	1
	NA	NA
	-0.27689530986482	1
LYRM7	-0.361273952204662	1
GNMT	0.109003246416998	1
HRK	NA	NA
	0	1
	NA	NA
	NA	NA
	NA	NA
TRIM14	0.103073167386669	1
	0.0125398145170228	1
	-0.510169698281886	1
	NA	NA
	NA	NA
SPAG9	-0.110636154623745	1
	0.01825265266696	1
	NA	NA
	NA	NA
	0.151476797505204	1
	NA	NA
SSTR5	-0.082558290423423	1
	-0.0356220558079613	1
SMIM18	-0.000664028085961367	1
	-0.230129803889437	1
	NA	NA
	NA	NA
	0.145161141148685	1
	-0.0157843732529059	1
	NA	NA
GLYATL3	0.279526883114307	1
SAYSD1	0.102687086618793	1
	-0.280771708072738	1
	0	1
TREM1	-0.764333209863229	1
	-0.0179164945916931	1
	NA	NA
IFN-ALPHA-13	-0.0880605506643335	1
	0.0121421879478973	1
	NA	NA
LZIC	0.0585368488391205	1
TCF21	0.207684612795993	1
ARMH1	-0.0504617113295423	1
TNNI2	-0.287734498375888	1
	0.526848643403757	1
CD74	-0.567700885646289	1
	NA	NA
	NA	NA
C7orf57	0.521196468743963	1
IL2	0.229860437826526	1
CABCOCO1	-0.165815439756026	1
	NA	NA
	0.304039532948696	1
	-0.0802150432620677	1
	NA	NA
RIPPLY1	-0.200257785279807	1
IQCF5	-0.473884580221358	1
ATP6V1D	-0.118221521494046	1
	NA	NA
	NA	NA
	NA	NA
ZBTB42	0.602131387615617	1
	NA	NA
	-0.169739534495701	1
	0.673411426114642	1
	NA	NA
	NA	NA
PIP4K2B	0.339415529092591	1
C1orf194	-0.251424763111812	1
	NA	NA
EIF2S1	-0.111129435996777	1
	0.127467856511199	1
AP5S1	0.538610682526295	1
SAMD1	0.236411979447768	1
	0.257235786463049	1
THAP7	-0.608775573011173	1
	0	1
MBD4	-0.219636652883497	1
RTBDN	0	1
PGBD2	0.182645815566354	1
GNG4	0.119274193530515	1
	NA	NA
	NA	NA
	-0.66235324124848	1
TMEM186	-0.248836966483812	1
	0.246948142785288	1
C7orf31	0.111173434383477	1
DLX6	0.167177833528921	1
	0.0111087418292823	1
	NA	NA
	NA	NA
USP29	NA	NA
GAS1	-0.364266847633273	1
	NA	NA
UBE2D1	-0.258858066843061	1
SPATA2	0.0532408242513533	1
TRIM35	-0.0622438468091687	1
RPL37	-0.588181294629396	1
PDGFB	0.0229900613044574	1
	-0.162734964798533	1
SLC47A1	-0.247329672805713	1
IFN-DELTA-10	0.246607751834861	1
	NA	NA
PSMA7	-0.113370358307412	1
FER1L6	0.979236471769234	1
COPS7B	-0.263602612834979	1
AKIP1	-0.173392817105606	1
	-0.0179244766707743	1
ARHGDIB	-0.19660081709394	1
	-0.319583723870316	1
	0	1
	0.200291608778478	1
	-0.0587229895103062	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
ISL2	-0.00518007580632227	1
	-0.76488724889292	1
	0.240426464971367	1
FAM163A	-0.62342618368578	1
LY6H	NA	NA
LGI3	0.0916322586822148	1
RRN3	0.119853797361536	1
VPS37D	-0.268574772797394	1
CUEDC2	-0.395630421790443	1
	NA	NA
	NA	NA
	-0.0173444011757728	1
	0.0338309571802957	1
	-0.0331133859544344	1
	NA	NA
	-0.274327524005353	1
PLEKHA2	0.141731629872032	1
ATP5MC2	-0.21204305637907	1
	0.0295864710390065	1
	NA	NA
	-0.000851000971192421	1
COMMD8	-0.0845510118566285	1
MRPL20	-0.176713850902961	1
LRRC14B	0.222917882808753	1
FOPNL	-0.00799658376225267	1
	NA	NA
	-0.0178524485513977	1
	-0.130589397057602	1
IRF4	-0.423973906565603	1
	0.024622681851338	1
AVPR1A	-0.434696134926781	1
	0.100015640585626	1
	-0.0304698195091234	1
	NA	NA
	-0.0754679832626503	1
	NA	NA
SCML4	-0.665506482697024	1
	0	1
VWA3B	-0.00750435734548558	1
	0	1
	0.718494549317773	1
KCNK9	NA	NA
HIST1H1T	0.0107584181803588	1
	NA	NA
	NA	NA
SARAF	-0.111312177066563	1
	0	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
INKA1	-0.466493117516367	1
ZBED5	0.206766395024025	1
B4GALNT3	0.394410364660171	1
NRTN	-0.184380715109059	1
	0.0109296672519541	1
	NA	NA
	-0.27490429638922	1
	NA	NA
	NA	NA
ZNF227	-0.319836961214244	1
	-0.197375266983814	1
	0.0044366651889376	1
	-0.350966426169847	1
	-0.0822908762875537	1
ST6GALNAC5	-0.0869495905646692	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
CHMP4A	-0.330070897477578	1
	NA	NA
	NA	NA
	0	1
	NA	NA
	0.0400005616030182	1
	NA	NA
	-0.0179164945916931	1
HCN2	0.125681819325835	1
DEPDC1	0.433622324530607	1
SPC24	-0.210540321082534	1
	NA	NA
	-0.331805272408212	1
	-0.0327095374116433	1
PDAP1	-0.0965967968228323	1
	0.245322444169064	1
	-0.104115454187093	1
BST2	-0.521479962118503	1
	NA	NA
GPR157	0.0286002442468023	1
	0.125360578450827	1
	NA	NA
	NA	NA
	-0.0178524485513977	1
	NA	NA
	0.606792098361082	1
KCNF1	0.182245892573391	1
	0.464755931760957	1
HIVEP3	0.228835387726518	1
	NA	NA
	0.575033675687357	1
	NA	NA
	0.0836133362638822	1
	NA	NA
	NA	NA
	NA	NA
	0.010728836472261	1
NEUROG2	-0.00391101702906048	1
	0	1
	0.178883345554858	1
	0.374959156513255	1
	NA	NA
	0	1
	NA	NA
	NA	NA
C10orf71	0.250051200324095	1
	0.166666317148175	1
	NA	NA
	0.161155145849343	1
ZNF689	0.172205817084224	1
RERE	0.318472949661789	1
	NA	NA
	NA	NA
	-0.539607212746047	1
	0.0432818098348755	1
	-0.0178907075860784	1
	NA	NA
	NA	NA
KCTD21	0.511287548436395	1
ASCL2	NA	NA
	-0.563038256898483	1
SAMD11	-0.0151419937677442	1
	-0.0179164945916931	1
	NA	NA
C1QB	-0.87315138738627	1
	-0.621114073599544	1
CRHR2	-0.055856858030415	1
	NA	NA
DHDDS	0.134371608847617	1
	NA	NA
LLGL2	0.500858858921264	1
IL23A	-0.176664821460174	1
	0.308098781277616	1
	0	1
KRR1	-0.181393938594236	1
	NA	NA
BAG2	-0.23276709937491	1
ITFG1	-0.0604082570667008	1
BPTF	0.242413077398279	1
SBK2	0.0827541171014033	1
	-0.436683638250535	1
	NA	NA
PPP1R17	NA	NA
	0.0107689141348962	1
SMLR1	-0.118934226542295	1
CRYBG2	-0.274347294506475	1
	0.0225179491606273	1
NAT8L	0.32320841827699	1
	0.112731245330803	1
	NA	NA
NTF3	0.84746323531351	1
	NA	NA
UBXN11	-0.442659648203573	1
	-0.34170263771166	1
LKAAEAR1	-0.0174342166181105	1
	0.0127169071555383	1
CACNG2	0.415412163144337	1
	0.0870058438805123	1
	-0.170348028640592	1
	NA	NA
GABRB2	-0.469024045791948	1
	-0.0130534922644167	1
GJB7	0.831987555874914	1
	0.144941948585267	1
	NA	NA
	-0.760319886408656	1
	0	1
ZC3H10	-0.108128862863892	1
	NA	NA
	-0.108627984539793	1
	NA	NA
	0.0508534341287651	1
	NA	NA
CFAP54	0.33740444972658	1
	NA	NA
MED30	-0.0620226135835627	1
	0.904349472277957	1
	0	1
C17orf50	-0.0788457786386756	1
RGS7BP	0.119542173895686	1
	-0.0139196084228546	1
NEUROD2	-0.233097001899929	1
	NA	NA
DUSP23	-1.09589518085732	0.607432848907285
DBNDD2	-0.312788476122976	1
	NA	NA
	NA	NA
LY6G6F	-0.372868236839821	1
CHD9	0.101849296219242	1
TMC8	-0.120949791501757	1
CIP2A	0.0857163626079612	1
	-0.141295480777051	1
	0	1
	NA	NA
	0.114979140589997	1
UBE2K	-0.104338194557721	1
	-0.0434538861833023	1
	NA	NA
	NA	NA
HIST1H2AC	0.468159458319081	1
	NA	NA
LOXL2	0.645187525139918	1
	-0.281180507423312	1
	0.165085196664992	1
	0.662641562009525	1
FOXS1	-0.00868542126021793	1
	-0.146727557583034	1
	0.0722579672139373	1
	0.345325613883875	1
	NA	NA
	0.261753769902906	1
	-0.178878194064809	1
	0.238086133042937	1
	NA	NA
	0.234051303645618	1
SRGAP3	0.712195274028075	1
SREBF1	0.18938285797254	1
YIPF3	-0.0768279458876456	1
KLHL10	0.0300728261196387	1
	0.401548207268162	1
	NA	NA
ERI1	-0.263945600982275	1
	NA	NA
AFMID	-0.00634675422294494	1
	0.626320821663662	1
	NA	NA
	0.0466289583180971	1
COL8A2	-0.215593859176326	1
	0	1
	0	1
	-0.0152657414341007	1
	-0.274705801515879	1
	NA	NA
	0.074133867133983	1
	0.0103312546727517	1
	-0.367098881751241	1
	0	1
	NA	NA
CASC10	0.011034118854249	1
U2AF1	-0.0959482270211253	1
FANCC	0.245004027534751	1
TUBB2B	-0.121827235980222	1
	-0.127950962044633	1
GREM1	-0.00761404386221633	1
	-0.0160318307451772	1
FIGNL2	0.0546175008313861	1
	0.00844158441519542	1
	NA	NA
	0.0899660090241972	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
RDH10	0.10285192681472	1
	NA	NA
	NA	NA
HIST1H1E	-0.016583395164735	1
SLC25A6	-0.288002576964717	1
PRKCB	0.0635996673518209	1
SPAI-2	0.0380357801861977	1
	NA	NA
	0.211221958094119	1
	NA	NA
CPLX2	-0.0145312466599518	1
	-0.396851275101778	1
CD79A	-0.174700315203027	1
NOXA1	-0.16674654115936	1
	-1.01007900824654	1
ATG101	-0.132286079787802	1
ZDHHC22	-0.0176270672323918	1
GPS1	-0.258843281169819	1
DERL1	0.00245971469722507	1
RAB26	0.199049698862865	1
B3GALNT2	-0.231608254133938	1
SLC10A5	-0.0397632981939636	1
MRPL41	-0.22235122604827	1
KCTD15	0.15558030654933	1
	-0.456005489619011	1
	NA	NA
	NA	NA
	-0.206455746191251	1
SBSN	-0.859676566244751	0.664172540413446
	-0.299634648039595	1
	0.0505209390856352	1
NUP88	-0.118861302655441	1
REPIN1	0.228247207009515	1
	NA	NA
	NA	NA
	0.0165082777824555	1
	NA	NA
	NA	NA
	NA	NA
	0	1
	-0.0161220396644443	1
	0.180565440720822	1
	NA	NA
	NA	NA
	NA	NA
	-0.484004901857704	1
GPX1	-0.31070746005471	1
FABP9	-0.0768199753224484	1
	0.0265073443353763	1
	-0.537156772008192	1
SLC35B1	0.0764870693097859	1
ANKRD10	-0.0829057892707015	1
	-0.136411884528243	1
	-0.0544387981959612	1
PERM1	0.667866414544708	1
	-0.100770964772453	1
	NA	NA
	0.0114777185823121	1
	-0.379920362942875	1
INS	NA	NA
NIP7	-0.0216737458970995	1
	NA	NA
	-0.472854240308818	1
	-0.217352370974434	1
	NA	NA
	NA	NA
	0.0111125273289991	1
	-0.0675756764903103	1
UBXN2A	-0.0485977927800436	1
	0	1
	NA	NA
FKBP2	-0.428584016361968	1
TBXA2R	-0.176256629984924	1
LTBP4	-0.431900625358411	1
FOXG1	NA	NA
NATD1	0.199171195352512	1
GNAQ	0.0162435798535871	1
PCDHGA3	0.210235423588721	1
	0.131662298203427	1
	0	1
LAX1	-0.0116924006027232	1
	0.0566870565968083	1
	NA	NA
	0	1
	NA	NA
	NA	NA
	-0.029982987637703	1
	NA	NA
GPR152	0.162265435610647	1
OR10J5	NA	NA
	NA	NA
B4GALNT4	-0.818214051290236	1
AADACL2	0.154989456195028	1
	NA	NA
	0.643576125780894	1
	NA	NA
	NA	NA
	0.195870332279567	1
	0.409790675280994	1
OXLD1	-0.776261295638235	1
	0.0111087418292823	1
	-0.307277122446099	1
IMPA1	0.0317641903045418	1
	-0.170170421217847	1
	NA	NA
	NA	NA
	NA	NA
	0.0813894187175848	1
	NA	NA
PELI2	0.180333494600252	1
	NA	NA
	NA	NA
	-0.0154313304284903	1
	-0.0989511144699825	1
	-0.370978872901789	1
C14orf132	-0.122023482764472	1
	0.0688394036282322	1
IFITM10	-0.0104102057697883	1
	-0.0178907075860784	1
CBFB	-0.000743446469691435	1
CRK	-0.0891701297251366	1
	0.0307259856382241	1
	-0.221533473939935	1
SST	-0.284078757690684	1
	0.25995825863485	1
	-0.488204600941512	1
	0.613210644868613	1
	NA	NA
	0.0110302842237484	1
THRSP	1.09548645222706	1
	0.0830270115579965	1
	NA	NA
	0.0258921747163207	1
	NA	NA
	0.254936239780067	1
RIMS2	-0.0158297863520533	1
CCDC8	-0.0682964077643645	1
	NA	NA
	NA	NA
	0.0245220469420079	1
NDST4	0.0207121591843051	1
	NA	NA
SHKBP1	-0.108128473780781	1
	0.011048727141208	1
	NA	NA
	NA	NA
	NA	NA
CFDP1	-0.284640423317467	1
ETFRF1	-0.230227822252994	1
CYP1B1	-0.331659717033129	1
	NA	NA
	NA	NA
	0	1
CD37	0.0789219553016214	1
	NA	NA
	NA	NA
LGALS1	-0.414766056223513	1
	NA	NA
	NA	NA
	-0.111324231690245	1
	NA	NA
ZMAT3	0.0297987406114515	1
	NA	NA
	NA	NA
	0	1
	0.263769644366097	1
	NA	NA
	0	1
	NA	NA
	0	1
	NA	NA
	-0.311856920843521	1
	NA	NA
TRMT44	0.0156226851088639	1
RAB35	0.0420382470586641	1
	NA	NA
RAB38	-0.291695319956029	1
ZNF280B	-0.170884707053181	1
	-1.37210380454439	0.427091690420581
	NA	NA
	NA	NA
	-0.613009569639063	1
	-0.0265725283241052	1
PDCL3	-0.0107638721267881	1
	NA	NA
PLA2G2E	NA	NA
	0.0751639834214024	1
EVA1B	-0.165822003459818	1
	0	1
	-0.171613736624614	1
	NA	NA
	0	1
EPHA6	0.0105090702126842	1
TPBGL	0.0223103938232433	1
	0	1
	-0.0569378091669386	1
ZNF414	-0.236083658123398	1
	0	1
	0.0124270286548962	1
	-0.0527706639217607	1
	0.14861946301792	1
SMIM2	-0.109836935894487	1
	0.162043603070237	1
IFN-OMEGA-2	-0.0520701734867254	1
	NA	NA
ATG12	0.0120422544989707	1
C1RL	0.222662526304076	1
	-0.00329071030491385	1
	-0.0165740693152942	1
	-0.0346031420158488	1
	-0.0465295357032133	1
DCLK1	-0.321463655238819	1
CTU2	-0.293422567150292	1
	0	1
ALKAL1	0.228256659401811	1
	NA	NA
	0.0178518254169216	1
NUDT1	-0.439706789772073	1
	0.261407466365049	1
	0.172033593974668	1
	NA	NA
	0.0119068756734192	1
OR10C1	NA	NA
	NA	NA
	0.126715846482086	1
	NA	NA
	NA	NA
C2orf88	0.0237622171818089	1
	NA	NA
CYB5B	0.22478339757004	1
RGS18	-0.0371338199512146	1
DIDO1	-0.0105185694434239	1
	NA	NA
GNG7	-0.0535987876790779	1
	0.0553620520802471	1
	-0.244162369141473	1
CITED4	0.0633513841069706	1
	NA	NA
	-0.207630027105756	1
	-0.0285680230957029	1
	NA	NA
	NA	NA
	-0.601576275389257	1
	NA	NA
	NA	NA
	-0.0302534116948131	1
	0.0118214436729305	1
	-0.0224535428046203	1
	0	1
	0	1
SLC39A3	-0.153134265956768	1
	NA	NA
ZNF407	0.321725328978207	1
	NA	NA
	NA	NA
	NA	NA
	0.0306278346909636	1
KLHL34	-0.0289754130393059	1
	NA	NA
	NA	NA
ZNHIT1	-0.249850435918926	1
RRP7A	-0.301201590764087	1
FIZ1	-0.0495406421214892	1
UBE2E3	0.0256538195750872	1
	NA	NA
RD3L	-0.138534439396034	1
DPP7	-0.428541851980093	1
	-0.015883722881397	1
PLCXD3	0.110793677744498	1
	NA	NA
	NA	NA
	-0.391709093101179	1
SLC43A3	0.460244595214824	1
	NA	NA
	-0.0305125065716888	1
	NA	NA
	0.0339381518436666	1
	NA	NA
	NA	NA
	0	1
	NA	NA
	0.318182207258106	1
	NA	NA
	NA	NA
CASP3	-0.0188812330352779	1
TMEM88B	-0.358260388082796	1
MRPL40	-0.151834420156548	1
	-0.128910694287044	1
KPNA6	0.182696381488571	1
	0	1
	-0.337490127425875	1
	NA	NA
	0.0108516002910083	1
	-0.0309551751940964	1
TMEM250	-0.341934315783977	1
	NA	NA
	0.0772978787420614	1
	-0.0950315389874156	1
	0	1
	0	1
	NA	NA
ZNF16	0.0885683683718454	1
	NA	NA
	0	1
TMEM69	-0.191285002063165	1
	-0.145110826348191	1
	NA	NA
	-0.0158575935872978	1
SLC11A2	0.424120697986505	1
TMEM11	-0.436608072397085	1
	NA	NA
	NA	NA
RASD1	-0.147668671623861	1
ERGIC3	-0.0519715130671228	1
	NA	NA
	NA	NA
	NA	NA
	-0.339355766543827	1
	-0.0171576426224084	1
	NA	NA
ARHGDIA	-0.193575936136317	1
ST3GAL3	-0.0615690796185004	1
	0.128463992621316	1
	0.318499884055278	1
SV2C	0.0443066789541026	1
	0.0120454672398892	1
	-0.117371244728138	1
	NA	NA
	0.158907396724246	1
ALPK3	0.371065851817947	0.918756046569177
	NA	NA
	-0.044581690113735	1
	0	1
	0.080775269909376	1
	0.011316795882053	1
	NA	NA
	0	1
	NA	NA
DEFB128	-0.015274994157105	1
	NA	NA
	0	1
	0.0683632839131547	1
OR1G1	NA	NA
	NA	NA
ATP5F1C	-0.160974030943354	1
TNFSF15	-0.146627135421472	1
IFN-ALPHA-14	0.36078756205257	1
	NA	NA
CRTC3	0.163959042280156	1
	-0.104940973309181	1
	-0.213072067708155	1
	0.0216134734254222	1
	NA	NA
	0	1
DMAP1	-0.169517518613477	1
	0	1
	NA	NA
D2HGDH	-0.379126329284015	1
DGAT2	0.707678837812291	1
	-0.0151378740332934	1
	-0.0227696185174696	1
TMEM127	0.0752683767495734	1
	NA	NA
RNF223	-0.814239251359223	1
	NA	NA
	NA	NA
	0.508626346296151	1
	NA	NA
	0.0110628058872525	1
GPR68	0.569668954253731	1
	NA	NA
	NA	NA
	NA	NA
MEIG1	-0.384001723123026	1
CDKN2B	1.06665480029061	0.918756046569177
TMEM128	-0.033193043323817	1
	0.0120874421226222	1
CIAO2A	-0.107696911124098	1
	NA	NA
ADAM20	0	1
SHISAL2A	0.131510121433534	1
	NA	NA
	-0.299364611579024	1
TXNDC5	0.164410303637425	1
	NA	NA
	-0.808372131478025	1
	0.0235547460429527	1
	0	1
	0.0116447998394845	1
PPIB	-0.199093111725808	1
	NA	NA
EYA4	0.0642537655234668	1
	NA	NA
	0.0456802857061475	1
	-0.538359293657322	1
	NA	NA
CBX8	-0.394679939058016	1
DTYMK	-0.124983424146305	1
	NA	NA
	NA	NA
	NA	NA
RNPEP	-0.12440380098325	1
MEI4	0.010948078701575	1
TAF6	0.0589492164867293	1
WNK2	-0.181583684098301	1
FANCD2OS	-0.152770032366595	1
GTF2F2	0.0201625718779236	1
	0	1
	NA	NA
SNAPIN	0.123792192347618	1
	NA	NA
	NA	NA
	0	1
PLN	-0.594499294916697	1
	-0.226478195564679	1
	0.0834665243615949	1
SLC5A3	0.733865532906701	1
	NA	NA
	-0.0178633423108771	1
	0.014837677191362	1
	NA	NA
GID8	-0.132047251799444	1
AURKC	-0.45622116349696	1
	NA	NA
	NA	NA
	NA	NA
AIF1L	0.470334504305828	1
	-0.0178633423108771	1
NKX3-2	0.253336099787972	1
	NA	NA
	NA	NA
	0.502622277096359	1
SAMD10	-0.0160408610114612	1
	NA	NA
	0.157620336642704	1
LDOC1	-0.0687364151986945	1
	-0.309795380716653	1
SOX6	0.160645578866319	1
GNAO1	-0.227766319907803	1
	-0.0162452806386399	1
	NA	NA
	NA	NA
	NA	NA
EDEM1	0.262994820400266	1
	-0.0574816192218114	1
SEC22C	-0.0876436958715437	1
	NA	NA
C9orf64	-0.136925794149769	1
	NA	NA
CEBPB	0.0832365018982132	1
	0.0111125273289991	1
	0.486030766153432	1
GH1	0.136643594854797	1
ACER2	0.394437805426527	1
	NA	NA
	0.148196769025416	1
OGFR	-0.116523934324304	1
SKA2	0.102892282300464	1
	NA	NA
TRBV30	0.0112389981642976	1
	0.180242869873535	1
	NA	NA
	-0.0607440736882045	1
	NA	NA
RPL35	-0.59244178159479	1
	NA	NA
MIS18A	-0.0552521197631859	1
RBX1	-0.23942276195135	1
	-0.179130350704147	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
C10orf82	0.161546558409324	1
ZNF189	-0.121743959491152	1
	NA	NA
	NA	NA
HNF4G	0.249138125029841	1
	0	1
	0.0138611681601335	1
	0.0368636164292557	1
	NA	NA
	-0.0237738408048395	1
	-0.041403759994998	1
	NA	NA
	NA	NA
	0	1
PMEPA1	0.457845319022452	1
GDF15	0.440635215936321	1
TMEM59	-0.224420892879693	1
FIGN	-0.0789385861316232	1
	NA	NA
	NA	NA
DESI1	0.26588559239428	1
CACNA1H	-0.183375575150784	1
	-0.0190940590764212	1
	NA	NA
	NA	NA
DENND6B	-0.291550969462521	1
	NA	NA
	-0.0562741057881305	1
	0	1
SLC31A1	0.047312476689518	1
	NA	NA
	-0.219250874077416	1
	0	1
ABCA12	0	1
	0	1
