ID	X8.wks.post.surgery_treatedvsX8.wks.post.surgery_untreated_logFC	X8.wks.post.surgery_treatedvsX8.wks.post.surgery_untreated_padjFilter
Arhgap28	0.115429851847217	NA
1700052N19Rik	0.00906110001250937	NA
Nhlrc2	-0.209354030135026	0.462600083511251
Mylip	-0.0580355041725236	NA
2510010F15Rik	0.316698738293482	0.231493055482495
Ube2f	0.334312862198959	NA
Olfr554	-0.0746471009196217	NA
Igf2bp3	0.115075553630363	NA
4921509B22Rik	0.0694934788240582	NA
Hdac9	-0.0591438153683157	NA
4930565A21Rik	0.000892743763561299	NA
Spock1	-0.0554844955616405	NA
AI115600	-0.0764298419069549	0.808662107629404
Oog4	-0.113982045701487	NA
Polq	0.0162300674331828	NA
Polq	0.0342010608128787	NA
Serpinb9e	-0.0575692261648904	NA
Khdrbs3	0.0713911545727548	0.77092527380482
Pde6g	0.142425584306649	NA
H2-Bl	0.0596850748234106	NA
Aldh7a1	0.0469761156648811	NA
Rnf165	-0.0292143502185294	NA
Il1rapl2	0.0728484650668069	NA
C030014K22Rik	0.167318890443329	NA
1810062G17Rik	-0.0576957548148664	NA
Bcl2l11	-0.240428551521381	0.531360814647712
Heatr3	-0.0865023068427018	NA
Tex101	-0.111786099593296	NA
Zfp697	0.0059599782646087	NA
Rapgef1	-0.213748937661451	0.240968180747219
Eif5b	0.0460493202113597	0.876079529524816
Kif3c	-0.0163977131338049	NA
Pik3ap1	0.0259797702878224	NA
Fgfr3	-0.260454107568388	0.133290372112259
Unc119b	0.0123163192456506	0.956500558374584
Cybasc3	0.176513632500316	0.278150600319696
Rgs20	0.00448689788151402	NA
Mpp5	0.0129350768998933	NA
Daam2	-0.0189543298924946	0.976677772877063
Olfr483	-0.167258331294889	NA
Tial1	-0.0196313562622583	0.938170817384314
Stmn4	0.0504243925570504	NA
Stmn4	0.0426616020312967	NA
Rpo2tc1	0.0272234289611353	NA
Dpys	0.00846545857928671	NA
Plaur	0.188157377193492	0.217028740459887
1190002A17Rik	0.0518199652520464	NA
Slc25a13	0.00832350181763353	NA
Abcb8	-0.013090411035523	NA
Aim1	-0.0157147418946293	NA
Idi1	0.197910851305307	0.547100535777162
Agtrap	0.140944267673857	0.687301037496645
Hadh	0.0244028360206912	0.930637564665947
A330023F24Rik	-0.13468840486013	NA
Gpr153	0.0795540694191255	NA
Olfr1301	0.0123827906608902	NA
Col14a1	0.072633663912514	0.944842792085868
Niban	-0.143933917250243	0.844718011501668
Fam129a	-0.218534003443857	0.740675194790353
Pigl	0.0174295615534383	NA
Mapk9	-0.366460743454432	0.406427796080418
Slc22a9	0.0806350672489744	NA
Nsep1	0.046917707793261	0.914225296867465
Olfr355	0.0928390785548014	NA
EG277333	-0.103004339941898	NA
Ppp2cz	-0.225670772930625	0.269527408024629
Ppm1j	-0.0701112553034555	0.731968684528776
Il27ra	0.0109812277816159	NA
1200015N20Rik	0.0653771254378537	0.734596594064564
Fam13c	0.193591716282707	NA
Cpb2	0.0347023095852181	NA
Cpb2	-0.0327778897556019	NA
Rars	-0.587638780340983	0.163731126873771
4631416L12Rik	0.039125103249372	NA
Gpr119	-0.132808774551199	NA
Orm2	0.017875947942616	NA
Fmo4	-0.114161122468958	NA
Pcdha6	0.107908959845004	NA
Smpx	-0.00801964848714309	NA
Plec1	0.127122084790655	NA
BC021614	0.011655141372982	NA
Csnk1g1	0.0411554300269685	0.965051710866481
Cecr5	0.031650369021432	NA
LOC100048845	0.176583886900359	0.628146022515536
Clmn	0.00757997084800355	NA
Ppm1b	0.0365662747250344	0.935561856577302
Serpina12	0.0226445919598115	NA
Cno	0.032368105528402	0.913944867383573
Tax1bp1	-0.270895009830101	0.273717018533703
Gucy1a3	-0.220585938568931	0.348565924334897
Ccrn4l	-0.047796578765757	0.823229249747763
Far2	0.0458945986744688	NA
Rhebl1	0.142268287071328	NA
A130052D22	-0.0421135617635704	0.848508521230448
Bbox1	-0.0638515482962427	NA
Cd207	0.188627663321563	NA
Plch1	0.0625758431893262	NA
Stk11	0.00645613797924049	0.982699530975606
A730011L01Rik	-0.0424973350180879	NA
BC049806	0.421096822307908	0.0977978030970206
A430107O13Rik	-0.00465857366330447	0.985521635143492
6030441H18Rik	-0.130765485925824	NA
Rbm10	-0.0861445844357309	0.923572603319652
Rbm10	-0.0348908131353651	0.951680881489939
Gtf2e1	0.240861363983219	0.308133171647386
Kat2b	0.0362510182349842	NA
A330080J22Rik	0.0328751635797921	0.946641700450111
Olfr843	-0.0161076379492515	NA
Fzd5	-0.0863924278287351	NA
Slc36a1	0.102987932653638	0.558181162289372
Ptprb	0.0799839233724562	0.813325591706592
Ssb	0.0360572698190893	0.881573321245751
Qprt	0.0162496314515543	NA
Cpt1a	-0.212206891383872	0.49204547400433
Tmem49	-0.106364818043038	NA
Tmem49	-0.160457451901839	NA
LOC100048313	-0.231572949042093	0.563862804497527
Yipf5	-0.110435493762607	0.773757697072751
Comtd1	0.000155091777294558	NA
Vangl2	0.119921642815673	NA
Sfrs1	0.170203506656442	0.332792326932272
Trdmt1	-0.00242361547323533	NA
Glt28d2	-0.00211553233593076	NA
Olfr690	-0.0074066991407955	NA
4930414F18Rik	-0.0443660575096301	NA
Pstk	0.179131273483221	0.67128234494913
Akr1b3	-0.0652692084066953	0.848663988142846
Pmm2	-0.0164727100037414	NA
1700006J14Rik	0.0364996920262159	NA
Gcm1	-0.0273992097849556	NA
9530058B02Rik	0.0235813713763662	NA
Spen	0.000517864366889498	NA
Cfh	0.315050017469904	0.451854578806955
Ppp3r2	0.0296325643903677	NA
Ift20	0.134244563322959	0.617758026008469
Gtrgeo22	-0.0433949381636713	NA
LOC675709	-0.0700100956301712	0.831520464579164
Cntnap2	1.1774646106133e-05	NA
Mup4	-0.225038661607746	0.236227368956717
Mis12	-0.214067867848026	0.275228973437439
6330408A02Rik	0.011105928136196	0.984183991494185
Pigp	0.544535106609882	0.0269957583568887
Ent2	0.0188364619983457	NA
Hist1h3h	-0.183183083187812	0.72491201668679
Ceacam13	-0.0072442121564098	NA
Pqlc1	0.414147660950672	0.113557738698681
Skp2	-0.131570051723748	0.388678962418547
LOC100045625	-0.0315938305452717	NA
Iltifb	0.059796621438303	NA
Psenen	-0.274280596758713	0.273766112205993
Cdh13	0.373174387927719	0.243311506427859
1700092C17Rik	-0.0987238175181133	NA
Gtf2h1	-0.103395098413926	NA
Ankrd49	0.11223394692224	0.672402318115764
Sdhb	0.264946728798589	0.266985572558261
4930486G11Rik	0.0878441080213994	NA
Tas2r102	-0.0703754561556051	NA
Reg1	0.0794664173396269	NA
Spata5	0.0854927782348653	NA
Elp4	-0.124559153468183	NA
1810031K17Rik	0.0929472957906627	NA
Nfkb1	0.176691907455151	0.86851146367425
Pglyrp1	-0.307511489520117	0.314027135579425
Dis3l2	0.0369537468100765	NA
Ppp1r9b	0.0578338791780979	0.896642870487736
D1Ertd396e	-0.146428291662575	0.438410146191737
Hfe	0.0331756214353929	NA
Zfp655	0.00670344199259532	NA
Dpysl2	-0.0095863644887455	0.98274599810724
Lpin1	0.0268540200383951	0.918522141549909
Rexo1	-0.0225935770353187	0.916852549295824
Dnajc28	-0.0196411840640289	NA
5330421F07Rik	0.241511395780434	NA
Rhog	0.0745665377838796	0.66983901495968
Nipsnap3a	-0.0314426851444978	NA
9330182O14Rik	0.0389624900410119	NA
Pigx	0.0843146864069571	0.856119007093715
OTTMUSG00000010657	0.0974680970632402	NA
Gbe1	-0.145694285003795	NA
Sorcs1	0.0314232443990852	NA
Ifngr2	0.0636267848580072	0.757695314384574
Cuzd1	-0.0560983530505199	NA
BC059842	-0.100394807894267	NA
Nadsyn1	0.0301975522637443	NA
Klhl9	0.0216316044973404	0.952269214995626
AI847670	-0.0712880939146796	NA
Map3k3	-0.12117172752587	0.687061791951919
Gnai1	0.348791608403165	0.314878372773055
Cdc42ep5	0.11780357185324	NA
Sct	-0.12787723109445	NA
Dao1	-0.0373047000970885	NA
Rsad1	-0.379397780345605	0.0868390060817558
Jam2	0.11698588387131	0.741866004727525
Olfr42	-0.00416509243214858	NA
Calml3	0.00536816247154182	NA
BC024814	0.116498508778685	NA
Mgll	-0.00914811475671229	NA
Prl3d3	0.0297591409013016	NA
Scg5	-0.0948868561723595	NA
Hcrt	0.0332522456789599	NA
Gpr6	0.00844224646295988	NA
St6gal2	0.0982734128463312	NA
Myct1	0.0406284505488186	NA
C1qtnf3	0.0252620536704997	0.940967977570292
Rxrb	-0.122382854945206	0.731847971381055
Mbtps2	0.207610349126288	0.52284919215244
1700072E05Rik	-0.0121307756914062	NA
1700028J19Rik	0.00385277134202067	NA
Tmcc2	-0.0114306018685948	NA
Herc1	-0.106586612013908	0.66983901495968
Fbxl22	0.0723335724434389	0.775773932901507
Tmco3	0.139485242889529	NA
Rnasek	0.224163926246918	0.0890230346940032
Dock10	0.0319163479312072	0.946023739286231
Slc1a5	0.0288040140957007	NA
Pkd2l2	-0.183956015293963	0.249031302536154
Egfl8	0.00549713996468437	NA
Egfl8	0.035907426894993	NA
Stat1	-0.00505925219310388	NA
Imp3	-0.340002052611746	0.156027395645051
Prx	-0.0425048165603039	NA
Mllt4	0.301824813395204	0.404689900972403
Melk	-0.050023832639412	NA
Stat6	0.197939822271292	NA
Gkn2	0.0444718397264312	NA
Ppfia1	-0.0924217615750624	0.778897516550998
OTTMUSG00000016703	-0.0234338447417048	NA
Actr6	-0.0519741006367287	NA
Lhfpl1	-0.0216414582559432	NA
Crbn	-0.229753565590798	0.198868852885135
Mat2a	0.141016470089569	0.466951547910909
Lrrtm2	0.2456511451789	NA
Rbmx2	0.167298909555807	0.357109106540378
Prss7	-0.101375491000824	NA
Kif3c	-0.137916954456344	0.493198956804287
A530088I07Rik	-0.0385779485860729	NA
Cnot3	0.0189725450218718	NA
Syt8	-0.121002080549315	NA
Dppa4	0.0296473676968612	NA
9130011J15Rik	-0.378830207597689	0.146581581884833
Got2	0.457697667902462	0.26347740750338
Plg	-0.00570075638045342	NA
Lce1f	-0.0133520628192416	NA
Bud13	0.0424353843958505	NA
Opn1sw	0.0256870793909476	NA
Igtp	-0.0257102372208386	NA
Btbd7	-0.0989670387249637	0.636735641728466
Olfr1002	-0.0582839714009271	NA
Rabl2a	0.112868851226062	0.687997900602086
Homer1	0.14559568551881	0.558672319476864
Ctsb	0.254290361403694	0.0784115630281088
Slc4a3	0.0557221792695604	NA
3000004C01Rik	-0.0546277358341678	NA
Psmd9	-0.160935450165377	0.724000390996084
Olfr628	0.000737546300799252	NA
4921511K06Rik	0.101365085186129	NA
Lrtm1	0.0078036490416773	NA
Sema6c	-0.04555421506796	NA
Arl4d	-0.00472151756143813	NA
Spink4	-0.00266716630774955	NA
Akap7	-0.110144385579813	0.523551628070185
1190002H23Rik	0.453349706540678	0.333805782998725
Kcnk13	0.0684718806085822	NA
Armc8	0.123392410655741	0.679153696661697
Sdk2	0.257928342376987	0.321900329240482
Tas1r3	0.101229311918672	NA
Obfc2b	-0.196315737600543	0.598540648216059
Ppapdc1	0.0999445959346899	0.624655384333508
Mrps15	0.17978851560007	0.313539957504249
Gsk3b	-0.361148443988057	0.124156651388721
Olfr424	0.0543584125472014	NA
Ptpdc1	0.0412768821614353	NA
4922502D21Rik	0.0203017448710181	NA
Eif4el3	0.324160464630061	0.232497344365086
5033430I15Rik	-0.026164526771713	NA
Fgd1	0.00314780473135912	NA
Nrbp2	-0.301286114360133	0.110951596410442
Nat8l	0.0152317205302008	NA
Gtlf3b	-0.0616712160723782	NA
2210417D09Rik	-0.37767048271275	0.194681480453224
2810406K13Rik	-0.062045557363386	NA
Prkx	0.0288712060804128	0.908514003580904
Rps3	-0.0173306382452267	0.936822448763689
Rnf125	-0.0369042298079565	NA
Krtap8-2	0.0361645512874267	NA
Arglu1	-0.0333456098011844	0.925193741106382
6330403K07Rik	-0.359122628793115	0.156184643108201
Sdhc	0.460994110304554	0.0792158699473243
2510040D07Rik	-0.0767914320963925	0.844110468327366
Mtr	-0.00548088542764535	0.981932615476569
C330013J21Rik	0.0319747793482978	0.924749923600146
EG637748	0.137933878651975	0.475892187224432
Gatad1	-0.163549023241218	0.457330472299505
Spatc1	0.0090674955391421	NA
1700003M02Rik	0.00435762638195136	NA
Olfr348	-0.00383383899749212	NA
B230354K17Rik	-0.0187999143142816	NA
Crkrs	0.154403530363492	0.536182862431534
Aadat	0.00992394299674793	NA
Parp11	-0.0805361925721542	NA
Car10	0.045269733824858	NA
Nedd4	-0.0910595044958926	0.778897516550998
LOC100047443	0.0762593859705376	NA
Olfr552	-0.0410657355082806	NA
Yy2	0.102248886776906	0.613348409948876
Nicn1	-0.00077106690822859	NA
Gipc1	0.0232591735866814	NA
Taf6l	-0.00562220254029366	NA
Taf3	0.0876408313764649	0.814518561581346
Pten	0.05406494792242	0.91842288302638
Six6	0.0852448989723653	NA
2310040A13Rik	-0.00402391185222406	NA
Papss1	0.114029306417273	0.644030248688251
Gtf2a1l	-0.0717401197430547	NA
Nsdhl	-0.171406185264988	0.263347492606465
Nsdhl	0.00277766422792602	0.993693341563998
Usp42	-0.0474707842811437	NA
6430590I03Rik	-0.00972237573314327	0.977966601436674
Satb2	-0.039237054895092	NA
Mon1b	-0.00209994244395517	0.994891016753707
2310003P10Rik	-0.0712298910528064	0.654059986454756
Cugbp2	-0.0562520988187929	0.814394217052223
Asph	0.0335747802876885	NA
Mpp5	0.000472860317204393	0.998508369877803
Olfr2	-0.120648865512254	NA
Lrrc48	-0.100132478415464	NA
Fads3	0.0207411753447273	NA
Olfr923	0.0398519095153862	NA
Ets2	-0.547146598953777	0.149642361893211
Adam17	0.0360358410426116	0.92005295883814
A630031M04Rik	0.0379122945288106	NA
Krt6b	-0.0405544234415647	NA
Nacc1	0.0901296086563503	0.599508737410895
Ccr1	0.0414939482479992	NA
Tha1	0.0914818512715225	NA
Larp6	0.112857689048013	0.823182773384262
Rfk	-0.0955159610649439	0.677349496918321
4933434E20Rik	-0.289896692094075	0.202132934653178
Psmd9	-0.0848762260022964	NA
Myg1	-0.0224101224797204	NA
C9	0.0622420910810204	NA
Pdpk1	0.00921159297307739	0.979511847731756
Mdm1	-0.0164931086909288	NA
4632404H12Rik	0.0219572412962368	NA
4632404H12Rik	0.190846608726776	NA
Eif3i	0.324165502823046	0.086004465378984
Pi4k2b	-0.00527189175110365	NA
Med26	0.0752312618390683	0.71168354406342
1500026H17Rik	-0.0396681702348278	NA
Cyp2b10	0.0884181815435596	NA
Snapin	-0.345068415087947	0.185778489755819
Rpl38	0.0623172067389506	NA
Syncrip	0.00326807269083318	0.991242125777369
Yod1	-0.143767374739354	0.279618045222618
C5ar1	0.0302418516428835	0.917045525377535
Nhlrc1	0.259441888799826	0.327793577217586
Samm50	0.0240566430262401	NA
Pdlim5	0.18252182265597	0.333363683225571
4931403E03Rik	0.0150439100364972	NA
Mtm1	-0.112111708133054	NA
Mpp2	0.035514489416677	NA
C330049O21Rik	0.00210164100748678	NA
Atg3	-0.012633915962355	NA
B230120H23Rik	-0.00494903068581198	NA
1110012O05Rik	-0.100028734608761	0.731173604281933
AA986860	-0.0999523136132243	NA
Creb3l1	0.287412325483071	0.52895177788489
Rhbdd3	0.0228229070847368	NA
2600005C20Rik	0.250731636859046	0.253639693401272
Rrp1b	0.275696179922999	0.290156221736359
Olfr247	-0.0409923148067737	NA
A830021M18	-0.0966994921639417	NA
LOC100047300	0.0357325639119184	NA
Htr5b	0.02155770678959	NA
Mab21l2	-0.0282190126025528	0.953721421668351
Mc2r	-0.0781009977293987	NA
Slc3a2	0.0508703472523724	0.861566758660924
4930442G15Rik	-0.0969392937603244	NA
Cog8	-0.0182821422183324	0.946641700450111
Rnf31	0.00139446289885381	NA
Slc17a2	-0.00405161188565817	NA
Pld1	0.0592230703628926	NA
Kcnn2	-0.125131070668833	NA
Fam163b	0.00635658903948499	NA
Pafah1b1	0.00161910484773742	0.994891016753707
Ccdc42	-0.0466469704103263	NA
Ccdc65	0.0915136519223578	0.547100535777162
Cldn7	0.046048695666717	0.810143486787355
Sall4	0.0684421328109162	NA
Lig1	-0.228331582645414	0.168911542716433
1110007F05Rik	0.0639617603085627	0.764201410370332
Pde6b	0.036188187869036	NA
Fxyd3	0.10118281667922	0.891003375537507
Anln	-0.271912256528917	NA
Rph3a	0.0177567700706289	NA
Gabra3	0.0904106569253864	NA
Idh2	0.160019454201196	0.695842932984634
Igf2bp1	-0.0922951921969828	NA
Igf2bp1	0.0312884909738944	NA
Dnajc16	0.0721202833840628	NA
4930438O05Rik	0.139563652391577	NA
Dhh	-0.225049027099763	NA
Olfr968	0.0916588805834015	NA
Mobkl3	-0.147995723705273	0.381471805255267
Adprh	0.377056348965073	0.0377183583059027
Fn1	0.344856528712711	0.536731696653196
Cst13	-0.000685326231784522	NA
LOC100046232	0.0395994450683013	0.936822448763689
Fpr-rs3	0.0213549419596744	NA
Mta2	0.0749690689485902	0.811331158537839
C76746	0.0247025692949183	NA
Coro6	0.0163037794251659	NA
A630082K20Rik	-0.0492063662997548	0.929178588915858
LOC100047385	0.0702341401352271	NA
Dapp1	-0.0519313507380561	NA
Def6	-0.0044406076432093	NA
Surf4	-0.00285425950356455	0.991242125777369
Ankrd37	0.145563275618777	0.765382896566276
Chst10	-0.430059819938547	0.0219641769765149
A830073O21Rik	0.0385488253226356	NA
A830073O21Rik	-0.0273250959680187	NA
Mmp19	-0.294877782872391	NA
Gimap7	0.0332160142980316	NA
2010109K11Rik	0.0178520121185075	0.967196291157617
LOC100039532	-0.00169392867595874	0.99273304065885
Grn	0.284122362699652	0.549456754813861
Homer1	-0.0908224294076572	NA
Slc9a8	0.0568406809581541	NA
Ghrhr	0.0839397669463882	NA
Phospho2	-0.117144446456869	0.511540288671595
0610038F07Rik	-0.0221646580787223	0.907810907753755
Olfr259	0.0661783480819871	NA
Zfp508	0.0270829989551213	0.924386487273245
2810474O19Rik	-0.0626491695008591	0.788596525120696
Kctd10	-0.0252031358466702	0.948751405703006
Mapkbp1	0.0644271028024903	NA
C030018G13Rik	-0.0792017060395009	NA
Syde1	0.298842136739967	0.312154309562934
5830405M20Rik	0.0263844828252555	NA
Hyal5	-0.0951134602243178	NA
2410014A08Rik	0.270043456410008	0.367010913037314
Aggf1	-0.0156999528107757	NA
4930540L03Rik	-0.004241066879759	0.989191425383243
2410001C21Rik	0.0510951310558898	0.837217126836901
Tcfe2a	0.149428615635239	NA
Tcfe2a	-0.0524726046435937	NA
Ddt	-0.152243087421322	0.636795210935772
D6Wsu163e	-0.024763023010232	0.959978839413638
Dcn	0.405800021384193	0.307702033499742
Cnn2	0.0948936133679972	0.62248106986951
Olfr61	-0.0375985880699004	NA
Kcna6	0.207415422824676	0.555867008786436
Grasp	0.0570391040494158	NA
2310007L24Rik	-0.0468287180171272	NA
Copg	0.0672934076488865	0.678727103682967
A430079E08	-0.00459067709134331	0.985065665127938
Lpar3	0.181809568645735	NA
Magea5	-0.0167485893432069	NA
Cabin1	0.0271331917933635	NA
Hnrnph2	-0.0547666474861206	0.814741562885621
Nipsnap3a	0.0111756189760763	NA
Camk2a	-0.0881337139651279	NA
Mageb3	-0.0154382775593627	NA
Ldoc1l	-0.0525046197505539	0.81734598231112
Mt1	-0.109212176968342	0.768059259219562
Npas4	-0.0321537522639881	NA
B3gat2	-0.241135102070244	0.0974102442565169
Phactr1	-0.16524585636778	0.567348301561607
1700113I22Rik	0.0999376217827095	0.747938480401321
EG224180	-0.0159668652652734	NA
Rgs1	-0.0995625002524836	NA
Clic1	-0.0186110384597278	0.954953459718876
Fpr-rs4	-0.0758015630371185	NA
Rarres2	-0.220703985267358	0.480703652572138
BC048403	0.0250179844843288	0.885525042798779
Slc35f5	-0.0530838164107141	0.879773296155978
Nmt2	0.0133813199208861	NA
Aktip	-0.033962413484824	0.863039595277595
Slfn8	-0.0532347343734072	NA
9330175B10Rik	0.151195039940959	0.594882310507656
9330175B10Rik	0.168322521507298	0.632975737408828
1110005A23Rik	0.260882275168926	0.229162768487741
Shpk	0.0308291979308546	NA
Actbl2	-0.0355447627297432	NA
1810024B03Rik	-0.0322079160404671	NA
Llph	-0.119443399510606	0.460944216492518
Lasp1	0.731162365129179	0.0791181004181573
Gata5	0.0278928080460092	NA
Brap	0.0300877233473109	0.859247234535191
Lyn	-0.0607540184816022	NA
Luzp1	-0.0827469124908351	NA
Ppp2r5d	-0.276179395705714	0.380772839375394
LOC100044475	0.0086258957202876	0.987488051790188
Rapgef2	-0.522621220221536	0.0219641769765149
Sucla2	-0.173851521183856	0.302382282224162
Mbtps2	0.167448889720851	0.366831762371882
D430028G21Rik	0.186788481758955	0.49965264735111
Tmem39a	-0.139973214075015	0.838929412699615
Nrarp	-0.154603241965914	0.270536550023967
Lypd6b	-0.171193665980288	0.458234458416263
4930579K19Rik	0.0323729688399554	NA
Afmid	-0.0505323978571219	NA
5730494M16Rik	-0.0473162390859976	NA
Smox	-0.112167009668717	0.689716440385853
Snap91	0.0225831861877444	NA
Rhcg	0.103874510413921	NA
D5Ertd577e	-0.0556625921687273	NA
LOC100040885	-0.0620043110024975	NA
E330037G11Rik	-0.032272152371899	NA
Lnx1	0.0528826984623354	NA
Rgs3	-0.0528834716940514	NA
Jarid2	0.0649915546228295	NA
Lrch4	-0.10050643493422	NA
Armet	0.19494058218493	0.407364137461293
Tmprss11e	0.146137022570887	NA
Abcb9	0.0141748702732176	0.957099342075388
Abcb9	0.0443288929729384	NA
Cdc6	0.0206198904647916	NA
LOC100046608	-0.265755865618262	0.447883714768061
Col9a3	-0.222779055500613	0.355737066928812
1700123O20Rik	0.0391691406287418	0.88806277834593
BC030476	0.060036013272426	NA
Cklf	0.00468177956365778	NA
Calb2	0.0801403944764179	NA
Crip3	0.0794637528368733	NA
Ddx42	-0.00284402268314388	0.990345965703211
Midn	0.0201110044458277	NA
1700001P01Rik	0.104851103951831	NA
LOC544904	-0.0306832248477642	NA
Rala	0.0505421797558352	0.900988022675616
Pcyt2	-0.048744324503053	NA
Ehf	-0.0117241242066708	NA
App	-0.227786991596048	0.348310240999651
Lrriq3	0.0745540213050582	NA
Bdp1	0.085526851691192	0.785042748974918
LOC100046608	0.0609312546287866	NA
Fzd8	0.234594599454373	NA
Gjc2	-0.0391671501770521	NA
Dcc	0.079989369475876	NA
Hist1h4m	0.0398544429531871	0.904528543349783
Pcdh1	-0.0196752921022885	NA
Rrbp1	0.147000448266684	0.554874830317423
Olfr1443	0.078238355602414	NA
Lmna	0.242164482594349	0.375972556861879
Igf2	-0.113013332895665	0.771650375633881
Gna14	0.0406289630431695	NA
Speer2	0.127165755663561	NA
Speer2	0.123416267089403	NA
Dsg1c	-0.0280170662353676	NA
1810020G14Rik	0.0611478893623829	NA
Arc	-0.157412229208441	0.345521910296817
Cacna1c	0.102380258774326	NA
Rpa2	0.0740349427751381	0.751260888497911
Ceacam2	0.111830684597281	0.601218228837149
Lgmn	0.0466440460206883	0.851325961741835
Snx18	-0.110619121073825	0.758753996952001
4932443D20	-0.0311035553597323	NA
Zfc3h1	-0.0848628991073177	0.799339219121429
Ppfia1	-0.0139792802890035	0.964733953933588
Ms4a13	-0.0406946454636765	NA
Prdm1	0.0364584998339605	NA
Adsl	0.193319879587444	NA
4733401H21Rik	-0.00487932051161089	NA
Nacc2	0.0991012194916294	0.567273881076823
Gpr116	-0.100968625030185	0.680771347299132
1700023A16Rik	-0.0174285990513487	NA
Ghrl	0.00895992784569	NA
Smarca2	0.00933139778362779	0.976650027354061
1700049K14Rik	0.0271355750373399	NA
AY074887	0.00195928051128469	NA
4933409G03Rik	-0.00288136295524577	NA
Fbxo16	-0.143736263035115	NA
Hoxb2	-0.0359698116536764	NA
Emp2	0.486711650038202	0.204846801443872
1700020M10Rik	-0.0638482685097514	NA
Rex3	0.0247154989387273	NA
3110079O15Rik	-0.284816036897688	0.692307770025278
Coro2a	0.0569656085054095	NA
LOC100048483	0.0732901034219378	0.761506798576014
Mrpl43	0.221215910209721	0.223237846157497
Cxxc6	-0.0534532509340124	NA
Stk25	0.0292079647957237	0.956214786324518
Asb17	-0.0942617050353327	NA
BC048599	0.0775921396863781	NA
1700041C02Rik	-0.0759641102442021	NA
Lin7b	-0.0757061654725684	NA
Ccdc92	0.123630627194171	NA
Parp8	-0.00166406634740834	NA
Rbm16	0.214656718672179	0.209766518011147
Prkcc	0.0559122247571375	NA
Angel1	0.0426545373298541	NA
Rabif	0.2107941445235	0.266985572558261
Tas2r135	-0.0946589461863034	NA
Sncg	0.0725330554059447	0.80293632263706
Rdh20	0.0148656071561382	NA
Adamts20	-0.154743566755427	NA
2410091C18Rik	-0.114028970739028	0.679742126849913
EG433144	-0.313902015304928	0.275257770050117
Pole	-0.00281099312083732	NA
Smarcc2	-0.0368215413112312	0.891007247245304
Parp2	-0.292354800957377	0.162533117975522
Ikbkg	-0.0399415272462553	0.857530051544153
Gm443	0.0067520876801348	NA
Cbx6	0.364559039598769	0.272267898936207
4930552P12Rik	-0.0452325548450663	NA
Olfr907	-0.0141789175031928	NA
Slamf8	-0.0591091599735378	NA
Slc34a1	-0.0707540150594026	NA
Mff	-0.0126901510538913	NA
Abca15	0.0573508123819675	NA
Abca15	-0.0175675659934784	NA
Mark3	0.488959732818179	0.198208721751888
Ifnar2	-0.126071162225573	0.343724038532659
Tubb2b	0.198687946344	NA
Pkd1l2	-0.000969937484077477	NA
Prox1	-0.00773917590079343	NA
Stard3nl	-0.188537632656697	0.440103679687572
Mll3	0.198067268023679	0.310178670301389
Fshb	0.0701438989340106	NA
Rhbdl3	0.0173494444987554	NA
Rbbp6	-0.135187820339095	0.298112589166215
Ranbp1	0.0317606348630388	0.942782001264882
LOC633778	-0.0824907904905547	NA
Slc7a8	0.000136670497958846	NA
Poldip3	-0.394009053501598	0.0348283363021071
Prodh2	-0.0626718606060965	NA
Pcdha1	-0.00793675786964787	NA
Actc1	-0.116943036264906	0.865725823312959
B930007L02Rik	-0.0448755044455158	NA
Bai2	-0.0373895742914359	NA
A230106M20Rik	-0.0279680762631438	NA
Atp5b	0.0214224695066196	0.955151353043373
2010109A12Rik	0.0482443352086248	NA
Lnx2	-0.0857857791811814	0.805168919641047
Spred2	-0.0328291551693161	NA
9530043G02Rik	-0.0898009363817716	NA
Kirrel3	0.0318992893160583	NA
Clic4	-0.159041613445517	0.401099739918568
Ntrk3	0.00726709107626355	NA
Runx2	-0.0999258274458041	0.634439931350122
Uspl1	0.655450570351203	0.138434329820666
Foxg1	-0.0450732776122118	NA
Aldoa	-0.128403971447456	0.742736233881123
LOC100044159	-0.228011015856167	0.185230164909616
Oasl2	0.240181478753717	0.542365256007087
Prpf38a	0.118766187400928	0.648644079086215
4933430I17Rik	-0.0444794715616057	NA
Aldh9a1	-0.0479806283928337	NA
Siglece	0.0384419895784918	NA
6430548M08Rik	0.176186081877056	NA
Stk31	-0.0151844701193244	NA
Scrg1	-0.35383462718244	0.513344422663467
Ly6g6d	-0.121753937401262	NA
Ms4a4b	-0.0814047749493909	NA
Cabp7	0.0277533660548679	NA
Rbm19	-0.0792172449138002	NA
2210010L05Rik	0.00270459399543022	NA
Cacng7	0.00695578787874318	NA
Frmd4b	0.00614839072384754	0.979511847731756
BC021785	-0.0566381093966655	NA
Pofut1	-0.274528287960028	0.211897596574387
Epha5	0.0126943785691473	NA
4732471D19Rik	0.0973735857974267	NA
Creb3l2	-0.150580090972461	0.53982312507212
Tle1	0.176106875992049	0.208421560580895
Kti12	0.196467115456143	0.219920721982285
Olfr187	-0.0772042803404673	NA
Abpg	0.082963209811977	NA
Tex11	-0.0177667987451473	NA
Nol8	-0.578036656991047	0.0864055421856332
Nmt1	-0.0413050875252168	0.897808614585038
Ankmy2	0.0830528407047071	NA
Cyhr1	0.393046033621652	0.0993292565994067
