ID	Adamts5Dcat.DMM.1wkvsAdamts5Dcat.Sham.1wk_logFC	Adamts5Dcat.DMM.1wkvsAdamts5Dcat.Sham.1wk_padjFilter
5830490A04Rik	0.175719637752698	NA
Rnf103	0.222012796410447	0.488096976942841
AI464196	0.939282149620124	0.176575433030221
Xkr5	0.0336097032348223	NA
Lrrc31	-0.246651647912231	0.315389654993446
Mapk8ip3	-0.439256267104365	0.140051779385863
4732499D12Rik	0.0453705809602681	NA
Elf3	0.302581054944816	NA
Rgs2	-0.174687259087033	0.60255314917735
Vmn1r203	0.121720325748409	NA
3110009E18Rik	0.562557903311778	NA
Cped1	0.311414574646557	NA
Gpd1l	-0.183309369415825	0.394560388984374
Pdk1	-0.835452470156924	0.00224319123137922
Rab26	-0.496614573375384	0.318004634558127
Khdc3	0.47736593127599	0.59351354701216
Lrrc69	-0.0286935807008766	NA
Golga7b	-0.687510764903333	0.13354338048477
Serpinb3b	-0.132068938205236	NA
Ttpal	-0.0577807804344179	0.737733154811491
D030025E07Rik	-0.145536424661195	NA
Ifit3	-1.19079994777549	0.116448224759825
Fto	-0.100935127482972	0.595582358964883
Zfp24	0.0595462940114742	NA
Ssbp4	-0.00677874003623675	0.989818380469825
Cdc42bpg	0.247672527291253	0.649482034876685
Mmp1a	-0.131249489384408	NA
Lmf2	-0.154298902995807	0.524195544881287
Olfr1368	-0.0384128186599809	NA
Sec16b	-0.685010432180127	0.00235700917158979
Lmnb2	0.126336642421309	0.637874463642447
Gm19410	-0.042990860020512	NA
Gatad2a	0.0267762399495273	0.911341419655136
Rrp36	-0.214061150054134	0.463736259449118
Ifit3b	-0.51309367224883	NA
Tent5d	0.283205670777983	NA
Tmem51	-0.548310706566708	0.143129617058657
A430035B10Rik	0.0983829774254553	NA
Cacna2d3	0.380925342460235	NA
Atp1b3	0.85089010239006	0.0420054838991837
Mmrn2	0.374726306470405	0.730851946832919
H1f1	-0.151400688888776	NA
Tmco5	-0.0201259723320571	NA
Iqcf3	-0.0202477350031595	NA
Snapin	0.0701191403010265	0.92457421506591
Gpr31b	-0.0761591658951546	NA
Spdya	-0.10408580873107	NA
Cad	-0.00902965533012418	0.983003950295784
Traf7	-0.0823424664130001	0.901184981077152
4931417E11Rik	0.155936941450992	NA
C730036E19Rik	0.0737436029726628	NA
Tex37	0.436546849935379	NA
Gm10143	0.0672757510071207	NA
Pon2	0.0114129088938536	0.974462484020815
Amd1	0.5953635912423	0.0197023823317743
Bcl3	1.16917115581703	0.0013090245329587
Nrk	0.346512591620956	NA
9930014A18Rik	-0.0340683573723116	NA
A930011G23Rik	-0.0479399187177082	NA
Cda	0.901536344716393	0.0623473523173446
Gm7969	0.139240826792596	NA
Dctn4	-0.130703848508458	0.613174349502461
Zfp804b	-0.0853329737034547	NA
E030002G19Rik	0.855103824321906	0.134903470846796
Olfr961	-0.0300328426409239	NA
Mob3c	-0.273867543886112	0.478805258736261
Fbxo44	-0.250490353663352	NA
3110040N11Rik	0.143705603972651	0.813733881729789
Golga4	-0.178140916258269	0.545760422442264
4933406I18Rik	0.099973408691193	NA
Slc12a7	-0.252716180927297	0.644686561401057
Puf60	-0.39260399947511	0.0638874088966363
Naglu	-0.3917694058948	0.182694539770107
Olfr1511	-0.0132486825933218	NA
Fbxo31	0.240172215372381	0.488096976942841
Apobec2	-0.843868379267827	0.263736705125674
Aamp	-0.0126261306970108	0.986855891630134
Sv2b	-0.144632425062988	NA
Aprt	-0.200895050607665	0.387037543372934
Smndc1	0.439395556538374	0.168095572971911
Rpl38	0.142532341042024	0.838631197541111
Naa15	-0.14404782091049	0.648012692915235
Ptpn7	0.102100059848841	NA
Dpysl2	0.600097324906846	0.0108014917212025
Olfr640	0.0105481434610301	NA
D19Ertd409e	0.393318087181008	0.675950320876095
Sgtb	0.140624442915885	0.828827709460811
Krtap4-2	0.209116844551376	NA
Fzd6	0.229186432448174	NA
1700003E16Rik	-0.296485005477121	0.226099109411174
Wdr83	0.0366152143039887	0.969448911367928
Olfr58	-0.0679944229971687	NA
Lce1m	-0.112951606853972	0.609575352651294
D430006K04	-0.109351500579859	NA
Rft1	-0.0391611122496477	NA
Hspa2	0.148103278850518	0.849834996346088
Vmn2r71	-0.00750395848917649	NA
Magi3	-0.117346299743025	NA
Micu3	-0.169993111151888	NA
Magea8	-0.188214586213843	NA
Mrps6	0.573857299583296	0.2064987040775
Pgap3	0.102702858658566	0.735436789550638
Il2rb	-0.433052854988998	0.699966836938181
Dnm3os	0.190868023820819	NA
Olfr60	-0.0729040331170417	0.761910059852675
Col19a1	0.0167714537947932	NA
Plekhh1	-0.0924009126993065	NA
Apol7a	0.0425304796438185	NA
Gdpd1	0.277519524373798	NA
Cadps	-0.0565678736333255	NA
Tpst1	-0.46282488814912	0.229409870728346
Wnk2	-0.892412617470728	0.136896600556502
Iqcc	-0.302248295445903	0.344486083346393
Mgarp	-0.619051078841949	0.638616167739066
Llph	0.214961900296461	0.641061394966193
Gm10406	0.149992790590482	0.766001892233793
Slitrk5	-0.0490058971850158	NA
Gm17739	0.206872997437233	0.723453122273404
Pla2g4e	0.071021304234502	NA
Cbx6	-0.347218596925201	0.478751267644651
Dleu7	-0.0177031617927797	NA
A830054O04Rik	-0.117878365499037	NA
Olfr1212	0.186597597435857	NA
Hoxb4	0.107249794091278	NA
Olfr706	0.0992282413078911	NA
Hoxb13	-0.00893007745614345	NA
Shisa8	0.122354052584742	NA
Atp5j2	0.0688891977364946	0.823116564734805
Crp	0.0443304618397058	NA
9430047L24Rik	0.20972445576328	NA
Olfr945	-0.0160926831530896	NA
Acta1	-0.0292616779389094	0.983496700827549
Pglyrp1	-0.137037038674003	NA
2700081O15Rik	-0.753242050050874	0.191955655413845
Nr4a1	-0.617531256779827	0.341124493369678
Gm14207	0.0535123075793488	NA
Psmd11	-0.132671767790612	0.671038588793485
Adgrv1	0.119064768437778	NA
Tcf15	-0.1534784350332	NA
Atp5c1-ps	0.465584798032938	0.213154647377608
Krtap14	-0.208689297481201	NA
Krtap24-1	-0.169824803009788	NA
Scaf4	-0.0395230880590214	0.886990876511082
Zfp346	-0.338605843121902	0.219455825812763
Cryzl2	-0.523958919589813	0.304230713666173
Serbp1	0.108004089685652	0.702721120586086
Tas1r1	-0.218992028628124	NA
Foxr1	-0.0773576534474642	NA
Slitrk3	-0.155976798879159	NA
Zfp729a	-0.132416235394797	NA
Trmt9b	0.00303444118127924	NA
Kank1	0.556173633244622	0.0153291181549559
Cep164	-0.0841261558754417	0.606711279421226
Efl1	0.082912152204983	NA
Nr5a1	-0.262094074553057	NA
Aimp1	0.0177352602629227	0.92991088976645
Zfp819	-0.0558180483353191	NA
Smim1	-0.938559209624293	0.00258468080554932
Slc35a3	-0.256366122035532	0.290403305236677
Smad5	0.0340525153275481	0.894218946158919
Tubg1	-0.288353992286875	0.21929693070876
D6Ertd160e	-0.0677900769452316	NA
Slc25a21	-0.0332703003806221	NA
Plcxd1	-0.596590108758994	NA
Rpl19	0.194977469928654	0.6877613743631
Podxl	-0.0333357942795943	NA
Cxcr6	1.09659845498691	0.280330298952625
Pdzk1ip1	-0.66664581294954	0.00716205207298433
Ms4a1	0.516825610624265	0.417312136588184
4930556M19Rik	-0.176120919882032	NA
Gm7995	0.00357421792372226	NA
Cdh11	-0.220870478376986	0.726967678563844
Ttc5	-0.0597261091534754	0.871925903837652
Pdcl	0.119453937871582	0.80113303163107
Clec4n	0.0839354753138378	NA
Zfp866	-0.0862328192456185	0.630810576711895
Gkn2	0.0140282373393875	NA
Sytl1	-0.173852833121988	NA
Samd10	-0.140534625085737	0.757793204828583
Nr2f6	0.167522057090089	0.578909316319724
Rnpep	0.181622646801705	0.63900770353162
Hmx1	-0.064114221009785	0.840324335974458
Il15ra	-0.174447988863465	0.516566639923001
Igdcc3	-0.0312342323351482	0.895350068060245
Agbl4	-0.0175634178760535	NA
Dock6	-0.394930306293993	0.0360131659522884
Sult1c1	0.0568490932369497	0.851512245522205
Mok	-0.135265002132347	0.766531825925948
Rab39	-0.153312205678754	NA
Igsf9	-0.0405725736037258	NA
Alcam	-0.0671539872233442	NA
2410002F23Rik	-0.00201791422644429	0.995525597132354
Zfp169	-0.200866949617634	NA
Rab3gap1	0.0755520438395238	0.831425167924446
Hdac10	-0.741772907453532	0.0675057296256088
Necab2	-0.0331676269254708	0.86215668516994
Tdpoz1	-0.0280638743358902	NA
Mrpl21	0.357993979076977	0.535468811739738
Smg9	-0.462938365503491	0.224751620847308
Ube2v2	0.275692107426292	0.468432614036653
Slc6a1	-0.56652980406128	0.504196001631579
Stx2	0.317517288418047	0.131436814261587
Acbd4	-0.934862074485001	0.0959559813448548
Stau2	-0.203663268418761	0.570428357520266
Arpp19	-0.084389395442214	0.854368122223439
Pop1	0.209722107194559	0.433560201187895
Dnajc5b	-0.0467667716104522	NA
Olfr665	-0.576610725410233	NA
Exosc9	0.122780538524842	0.583961693231718
Brinp1	0.00429121065051533	NA
5430416B10Rik	-0.537015945899423	0.386635457100523
Rasl11b	0.171329836539489	0.774120650862825
Arhgef10l	-0.530741862849974	0.0736591670525927
1700025K24Rik	0.287985923784803	NA
Itga5	-0.326116081846341	0.506930702412932
Aifm2	0.503152531442379	0.111929589272261
Gm8579	0.013382159793711	NA
Cyp4v3	0.50640131060012	0.170651084242173
Kifc1	-0.0993182570240777	0.839548915055101
Kif5b	-0.143787943942427	0.650223284766068
Nr1d2	-0.112259960200681	0.820924571406203
Bmp15	-0.502271025149836	NA
Olfr104-ps	-0.148697596337869	NA
Cd2	-0.227486809948458	NA
Reps1	-0.536882727266967	0.155720496528744
Qpct	0.0332004781640074	NA
Spire1	0.317928195077419	0.25348725672523
Lamb1	0.783004278807649	NA
Ccna1	-0.10784865699848	NA
Scrib	-0.192778713995091	0.443374198951162
Kcnj2	0.438305569974555	NA
1700001O22Rik	-0.239960490856931	0.274338274395606
Vmn1r54	-0.027916175175727	NA
4931440J10Rik	-0.068987420957216	NA
9430021M05Rik	-0.0675338708007715	NA
Elmo2	-0.161952114456569	0.535150240217051
Tram2	-0.168684673507641	NA
Gc	-0.0259132832426563	NA
Gm20275	-0.0519732613949994	NA
Cdr2	0.267102435155094	0.644143260364473
Apoa4	0.0404237583646235	NA
Dpp4	-0.369741588964942	NA
Flt3	-0.0682685603244956	NA
Sec16a	-0.306358140966883	0.315900378786908
Trmt13	0.106418539394274	0.806555989253945
Sco1	0.35167442194648	0.457582661020778
Rnf138	-0.122799407345711	0.719002381305139
Usp46	0.00751568888757784	NA
C530014P21Rik	0.110714652744558	NA
Bpifa1	0.0471992959225983	NA
Snhg16	0.319681032285205	0.304390684033651
5031439G07Rik	0.0200069961569096	0.951040065463126
Mrpl27	-0.0479293340366763	0.935647830467322
Rad17	0.0567561550890483	0.914785417376179
P2ry14	0.103619906624697	NA
Grap2	-0.0512249786701805	NA
Samd1	-0.126517088412686	NA
Tesc	-1.08517107239197	0.00174325897916014
Rpl37a	0.354242083571248	0.583941454980735
Mysm1	0.169824540724526	NA
Gbe1	-0.586365504338103	0.158352626895819
Olfr1413	-0.116469717507937	NA
Glyr1	-0.145778575004508	0.653726675939556
Chic1	-0.136320418603503	0.795749397435045
A430062P19Rik	-0.0735745158760541	NA
Nudt16	-0.338875638012474	0.272872485082859
Klk1	0.108961831161379	NA
Pank1	-0.450075472032588	0.264003365326159
Rabl3	-0.0960291649395994	0.726755064513327
1700018A04Rik	-0.0550341905393526	NA
A430093F15Rik	-0.450150960476045	0.267717600324023
Srsf3	0.0865085005103029	0.82935083894156
Cideb	-0.187902427777932	NA
Akr1b3	1.47993141334707	0.0534587332430491
Taf6	-0.0734260439717133	NA
Stamos	-0.08587121760407	NA
Comp	-1.30652010027114	0.234181397725653
Ribc1	0.23158919443736	0.588757416374942
2700054A04Rik	-0.0309877375010734	NA
Cd164l2	-0.17990984748228	0.760483553167539
Zdhhc11	0.190732957685481	NA
3110070M22Rik	-0.272485539301168	0.593907763371182
C130023O10Rik	0.0323063091210619	NA
Vtn	-0.000664099238667424	NA
Prkca	0.540095635542684	0.1195384030235
Stmn1	0.375782138559893	0.620385374220638
Slc14a1	-0.343174655433874	NA
Gm17529	0.175337979243063	NA
Borcs6	0.120805881904658	0.856032234860655
Tet3	-0.170617824619572	0.253803420972367
1700001K19Rik	0.222270460173708	0.433996807987773
Sept12	-0.0697411155434699	NA
1700014B07Rik	0.176900621506465	NA
Adgrl3	-0.0903152866079915	NA
L3mbtl3	0.286897038170913	NA
Lrrc1	-0.365413353048812	0.222484322168601
Bccip	0.973563457650865	0.0214638244105058
6720474J12Rik	-0.0996817288067781	NA
1700121C10Rik	0.21665826638967	0.457465774116493
Vmn1r37	0.011102401485873	NA
Olfr569	-0.0594818901648677	NA
0610005C13Rik	0.291391402561392	0.501944796034343
Slpi	-0.194284977914789	0.838387131534245
Ap1s2	0.0603239390266046	0.839345230676393
Psmb10	0.234017739531428	0.661930465689281
Avil	-0.300836706244695	0.636281730114695
Dnajc6	0.766626261182682	NA
Mmp28	-0.41846718003988	NA
Ercc6	-0.111496488009786	NA
Ubl3	0.740639313648018	0.0069509676748102
Cyb5b	0.175246901626946	0.588757416374942
CK137956	-0.0890110796147877	NA
Nkain3	-0.00109393648977821	NA
Lcmt1	-0.230197502531341	0.423353000665016
Asb7	0.128622804746368	0.567909693626328
Pmis2	0.082277058640886	NA
Sag	-0.155730560395881	NA
Gm20139	-0.0688621417837018	NA
Gm16897	-0.499326232669204	NA
Zfp560	0.159010174896849	0.54002869497505
Parp9	-0.497664031528905	0.190539257072735
Rce1	0.131086903353217	0.701789024766582
9230104K21Rik	-0.579778753904343	0.350316661660539
1810007D17Rik	-0.107034494080444	NA
Adamts16	-0.0167253098389571	NA
Coq8a	-0.242374914583862	0.516897506520834
Gm19272	-0.167431690055689	NA
Maged1	-0.228698917013697	0.343785268444075
Bpifb6	0.0653299047584717	NA
Armc6	-0.157076552148313	0.663822754327776
Rpl10a	0.166131250942856	0.584090413407077
Anp32e	0.0862471640706316	NA
Cytip	-0.202292262978168	0.442273524340795
Fndc3a	0.381412919983402	NA
Tmem154	-0.0904623420611676	0.904404677152983
Pnmal2	0.132276475636602	NA
Siglech	0.0947573116819824	NA
Star	0.300361421160421	0.532291590213049
2310030G06Rik	-0.0363603962668948	0.945125618292229
Gpr180	0.0464146770174351	0.918520855029206
2610306M01Rik	-0.0381901942753961	0.932480709611074
A430072C10Rik	-0.0218244828506206	NA
G2e3	-0.0842667957926558	NA
Adamts7	0.605709665522948	NA
Taf7l2	0.123943496489603	NA
Lratd2	0.3356369986904	0.477082795620041
Atg16l2	-0.752601371180395	0.110746151041641
Arhgef16	-0.403993320962501	NA
Ms4a20	0.0290130303473227	NA
4930474M22Rik	0.0220549344049869	NA
Mxra7	-0.425531048840636	0.448910914813225
Csta1	0.447480126452084	0.424622839879801
Adam29	-0.0244642274784071	NA
Ppp6r3	-0.267183857882186	0.37364837404392
2210408I21Rik	-0.0517808007791742	0.873982358408788
Fzd8	-0.41604957607753	0.020737222752178
Psmb11	-0.0395762042211941	NA
Ubtf	-0.254461628805175	0.446006660015637
Ubxn2a	0.323073976148752	0.382503558166516
Dpep1	-0.0789109688300403	NA
Myo5b	-0.0920947900434512	NA
Kank2	-0.814802076773109	0.0736591670525927
Zfp469	0.613983129026321	0.205769007923665
4930445E18Rik	-0.375694549301001	NA
Nsl1	0.33455761542671	0.505666064808755
Olfr16	-0.0950161030562359	NA
Esyt1	-0.233992521269013	0.539880204634628
Mapk8	-0.0871022125657559	NA
Fmo1	0.0295365130867891	NA
Ppp1ca	0.0907022967807836	0.872789009578434
Nfxl1	0.602920572307753	0.111194008778163
Hltf	0.0208534787307532	0.955410477248462
Ly6k	0.351037142580696	0.434292740774531
Homer3	-0.251127368638532	0.220394053941779
Mettl21a	0.29620415845109	0.419153630139364
Snap91	0.0280824942057654	NA
Pde8b	-0.208561004404317	NA
Hars	0.192143386272319	0.578405143995021
Sema6b	0.0123995623681537	0.984421055120692
Asphd1	-0.118967519421787	NA
Macc1	1.34323277823523	0.114816237162685
Snx16	0.200439257982704	0.747584781706178
Lelp1	-0.0861844516251066	NA
March3	0.149855237819762	0.663822754327776
Cacnb4	0.0875853911178259	NA
9430083B18Rik	0.0789019568099664	NA
Wfikkn2	-0.188477998678361	NA
Obscn	-0.0307956768696035	NA
Scn2a	-0.710055253638577	0.041751325445434
Myg1	-0.0264939646661189	0.939661514287072
1810065E05Rik	-0.0405133095931564	NA
Rnf128	0.543637069882119	0.512612368253128
Cxcl2	0.0103869003809112	NA
Akr1c20	0.0788414987051105	NA
Slc1a6	0.0626107377708178	NA
Lrriq4	-0.251643805174427	NA
Serpinb6c	0.0699616354753973	0.92457421506591
Sppl2c	-0.110312618610062	NA
Mis12	0.264842063747638	NA
Olfr555	-0.0921390908049258	NA
Oc90	0.296160762492665	0.513389622176985
Gabra1	0.126487666038487	NA
Sigirr	0.0815292788462189	NA
Foxi1	-0.204152803343877	NA
Pdcd2	0.530975538802516	0.024774801869822
Sfswap	-0.151377695560882	0.687684548094396
Ppp1r42	0.0693356013836802	NA
Olfr1094	-0.109729083427817	NA
Sdsl	-1.28433533107653	0.0282018580882703
Gdf15	-0.112550452011308	0.856668038813576
Tnfsf14	-0.0562069648216951	NA
Sfrp1	0.139003382194471	NA
Fam133b	-0.072166792457409	0.945956441485792
Col15a1	-0.0614167849029262	0.938700501272166
Stxbp3	-0.0452806725089576	0.932369725228097
Gbp7	0.0294233961830207	NA
2610027H17Rik	-0.858289868119481	0.0954519812334328
Mast3	-0.472316278343364	0.288731664963832
Zcrb1	0.0847502009356395	0.82918525879404
Tbx4	-0.295968912194436	0.452132827444214
Cfap58	-0.0925815389051546	NA
Ccr9	0.0841280350041602	0.760075268016793
Rwdd3	-0.308650481155494	0.407473586426194
Trav14d-3-dv8	-0.035968019802643	NA
Hexa	0.00613981473580565	0.99222245933853
Ntf5	-0.223194709603214	NA
Tmub1	-0.292090172285906	0.274720672389503
Crls1	0.470162451569043	0.337044812578143
C2cd4c	-0.120557875296788	NA
Dcp1b	-0.420863874024294	0.255217514699623
0610012E21Rik	-0.0889117426287553	NA
Ssbp1	0.059066206341282	0.903429223253066
Itgb1bp1	0.188711976209744	0.554988490489777
Dpp6	0.291279148707724	NA
4921504E06Rik	-0.0301254693352468	NA
Fkbp7	0.469587613038321	0.574600825917776
Phldb2	0.0172144979490383	0.976857895016893
Olfr733	0.0173183320040823	NA
Trim12a	0.338895726491229	NA
Stk3	0.0437203974767523	0.899336957043254
Phtf2	0.233633355341898	0.252866266708136
Prickle3	0.179140153387133	0.530435649469409
1700021F05Rik	-0.517580482342008	0.0435511230954942
BB217526	-0.570965581002743	0.335239068723832
Gtpbp3	0.156215297716669	0.683910945857994
Cd79a	-0.117344642139473	NA
Ankrd45	0.0194569896181391	0.956030654922475
Nbas	-0.413135858269028	0.38209754244325
9430081G06Rik	0.120201056474524	NA
Frmd6	-0.0029007394701272	0.989864395122593
Gsr	0.475498789293523	0.350383331480101
Rad1	-0.229607955761365	NA
Snap47	-0.0158627424050897	0.971872276635317
Oxct1	-0.278909480159789	0.359951601333807
Wdtc1	-0.122712839509688	NA
Olfr340	-0.106496179362421	NA
Ahctf1	0.124131651572335	0.732638590324352
Uhrf1	-0.187825736531052	0.856032234860655
4733401D01Rik	0.0303356002055658	NA
Mtmr9	0.167374277144416	0.733669433054851
Zkscan2	0.0195234397886362	NA
Ms4a14	-0.111549749879796	NA
Tymp	0.308476564753883	0.423026012072242
Mapk8ip2	-0.267903193183979	0.573370987773617
Entpd6	-0.186923990919162	NA
Myoz3	-0.0636979722351147	NA
Fbxo28	0.213755788160599	0.423026012072242
Slc35e2	0.156768222351312	0.767321949238374
Tssk4	-0.371178785766928	0.227052437275419
Mturn	-0.49390379336427	0.032874273672738
8430437N05Rik	-0.0146935194089399	NA
Usp3	-0.284076082670903	0.310185366919345
Spdye4b	0.0197310967661111	NA
Dap	0.483330353022215	0.231276473889811
Nme3	-0.480932730527705	0.019982577836468
Krtap21-1	0.335549272731706	0.210411664324916
Xlr5c	-0.0506824300459177	NA
Edem1	0.132420098370238	0.618417738392324
Ptafr	-0.0606749933895225	NA
Smurf1	0.281866970156214	0.359422062625804
Gm3230	-0.210241384303429	NA
Gins1	0.171794859866418	0.404276739627249
Anp32a	0.178322523297734	0.284627466730684
Chrm5	0.0216011367241227	NA
Prr18	-0.0297643355194584	0.967105880289887
Gls	-0.206464543224666	0.468406363323322
Olfr1245	0.0692938026025424	NA
Nxph3	1.12944261699849	0.0508882963803553
Mxd1	-0.0269353650164783	0.960668002524369
Scn10a	-0.00594984569316202	NA
Doc2b	-0.530946240015157	NA
2900064K03Rik	-0.0844603580334137	NA
Gm6639	0.050513616682093	NA
Usp26	0.0633788384564146	NA
Ndufs2	0.0285514734336079	0.975298491542802
E030004H24Rik	-0.0241848422511326	0.980812416155588
Igsf9b	0.00984570550829803	NA
H2-Bl	-0.227937899043933	NA
Bcl10	1.1058905076505	0.0175419038426754
Mef2c	-0.0774036219349001	0.897357565444261
Zeb2	0.194291662769555	0.585350440284623
Ap3m2	-0.356644572409624	0.418090431387728
4732468M13Rik	-0.0155607553661026	NA
Gm20274	-0.530087701275387	0.105008429473799
Unc79	0.0647768627493811	NA
Hectd1	0.0331468710257881	0.945956441485792
Ushbp1	-0.258880181799626	NA
8030498J20Rik	-0.305600854758582	0.318218470944689
9630013D21Rik	-0.417340938084668	NA
Phyhd1	-1.28010785395955	0.0110431251198094
Lhx6	-0.0697560088240104	NA
Scimp	-0.0543997899574289	NA
Carf	-0.292163760630464	NA
Zc3h8	0.75737683283123	NA
Itpr3	-0.305754173859982	0.370659655714039
4930578I06Rik	0.151798011235544	NA
Rab9b	-0.105849431942073	NA
Dvl1	-0.111252191529446	0.641672255919352
Dnah8	-0.0117518352615471	NA
Il15	-0.0146387383185343	0.968447680909541
Il10ra	0.110224379752216	0.928296960399062
Pou4f3	-0.143703864543088	NA
Hspg2	-0.217337168458121	0.695696705117359
Skap1	0.0915078336238192	NA
Olfr1450	0.0932612409694793	NA
Trim31	0.00822796240912228	NA
Nod2	-0.207963288438973	NA
Slc35d1	0.357172522867196	0.181094066333024
Cdk20	-0.0624466471130718	0.873382769350135
Ppef2	0.0285825011022276	NA
Tmem100	-0.120276720462083	0.855360997924223
Rhox5	-0.110374116951223	NA
Il2	-0.0864589935107438	NA
Olfr353	-0.123661604114589	NA
Gpha2	-0.121575655533206	0.63454848764849
Oas1a	-0.11251358591289	NA
Ttc9b	-0.0260908751238792	NA
5031410I06Rik	0.39751832754768	NA
Mlf1	0.961239548125155	0.403989686668609
Pdgfd	-0.257307590791965	NA
Prap1	0.391873834578228	0.555958848897121
Creb3	0.100813426839267	0.849880706160993
Pip4k2b	0.0719823242756017	0.823116564734805
Gm4814	-0.0574355586210595	NA
Rasgrp1	-0.0382792783468313	NA
Tdrkh	-0.234991871993837	NA
Calr3	-0.0757792859333235	0.924818832453049
Rassf1	-0.283160197258851	0.244521105592529
Raver1	0.154270835948814	0.873508609995928
Ppan	-0.339722665719415	0.291199232378481
Raly	-0.3906139344125	0.409582124025049
Ptrh2	0.0352610465977368	0.930375410349484
Olfr299	-0.20225520401358	NA
1700019J19Rik	0.289335829061882	NA
Mob3a	0.0391349965729687	NA
Gjd3	-0.0219924526808684	NA
Cldn19	0.140473686409512	0.630640701297362
Laptm4a	-0.00271508773899074	0.995613437752543
Rnf146	0.145454193289479	0.530435649469409
Rims1	-0.0716770232515735	NA
Iah1	-0.0493638557223001	0.897471427741162
Zbtb48	-0.391735604596481	0.240161956823159
Pmpcb	0.478354694320564	0.0877580868116236
Prl3d2	0.206440347441712	NA
Spn	-0.0269129740618968	NA
Zfp384	-0.0608398354930164	0.72925585577811
Pla2g4f	-0.0692824572288565	NA
Cpsf4	-0.148370818676749	0.512617013208851
Siva1	0.266590823601291	0.353957718912826
P2ry10b	0.235961154689967	NA
Epha3	-0.105894594034304	NA
Cd36	0.201566199814822	NA
1700121L16Rik	-0.0778134770277029	NA
Gpr161	-0.950201386197467	0.0246911020643471
Efcab7	0.326468545232366	0.595676874304583
Ttc1	0.281297973022465	0.284627466730684
Krtcap2	0.330875610323779	0.271130036165119
Pigx	0.502684670332502	0.255217514699623
Ext2	-0.0159388026891187	0.972239668842831
Zfp11	0.181745650685603	0.513389622176985
Bcl9l	0.121144147450671	0.799900028246651
Lrp3	-0.118000708735726	0.841465726067016
Col10a1	0.810210694289728	0.317186028723874
Dlx5	-0.50604822951177	0.170759981951455
Csnk1g3	-0.128839046734451	0.53519741230316
Vps35l	-0.0241535158519888	0.930643513800311
Sypl2	-0.0693926182610377	0.873982358408788
Sys1	0.395409943631223	0.122900593222117
Sarnp	0.407625760527061	0.314576279770694
Olfr732	-0.0997371731250885	NA
Ndn	-0.537008944448718	0.101351416111146
Cdc42ep5	-0.40261423015449	0.173037102971371
H2-DMa	-0.455729918093023	0.353585526342923
Tbx1	0.0860071081932852	NA
Pecr	-0.322915094102415	0.328337088540114
Enox1	0.185417299593087	0.795749397435045
Dync1i2	-0.0410837358332501	0.934347665311881
Immp1l	0.631074540085385	0.191207422566738
Apoc3	-0.110885232026101	NA
Cd82	0.0162355151649253	0.985745002005734
Foxo1	0.106661072020372	0.811485276527956
Tnfsfm13	-0.457302415337068	0.413518677164651
Net1	-0.22085465512716	NA
D030020J04Rik	0.0191059967305508	NA
Resf1	-0.286529216550041	0.688368287928325
Actl6b	-0.0479966606340111	NA
BC048403	0.0301469733722724	0.926792587933533
Nxf7	0.0347020222530465	NA
Plekhd1os	-0.0771761544646245	NA
Polr3f	0.152357964475338	NA
Hmga2-ps1	0.123977975591614	NA
Atf3	-0.544012156545302	0.497820037216976
Ddx19b	-0.201868909154051	0.387037543372934
Gm16279	0.000115738763008402	NA
Pgm3	0.369502290712541	0.34720149097486
Zdhhc15	-0.300730604303245	NA
Nsmce2	-0.164175297562823	0.612778874965267
Alkal1	-0.151389914837563	NA
Ints6l	-0.227944465071353	0.27717002332765
Qrich1	-0.1719380106976	0.621143172936441
Sult1a1	-0.989319666286343	NA
Vcpkmt	-0.460524784882622	NA
Cfl1	0.0370985391576535	0.886216246846632
Bbs4	-0.295747924981084	0.282757115538207
Tmem8	0.0547216020074719	0.905535089789896
Krt86	-0.0353613870428184	NA
Myo7b	-0.120976983249831	NA
Sec14l4	0.982481842844884	0.177699036113662
Pou2f1	-0.245377545992007	0.345619409257954
Sox8	-1.42418740724729	0.00718964102549345
Mirt1	0.306809222656625	NA
Acsl5	-0.301418490121899	0.542719929591589
Riok1	-0.00913240240212655	0.985216066088731
Zfp277	-0.0594021934940453	0.891909642304257
Hk3	-0.0590414960358914	0.958588235950556
Aspa	-0.0614896547810116	0.831425167924446
Tnfaip8	-0.0278969637655183	0.967676946437145
Loxl4	0.04400024130739	NA
Cpne6	-0.0936556531750097	NA
2700046G09Rik	-0.596757310206875	0.209134942178818
Micos13	0.19991191544502	0.716277376644631
Por	0.304345594445441	0.336659818465331
Armcx2	-0.338352185854511	0.341440358951098
Luc7l3	-0.0219172733224877	0.951040065463126
Sp4	0.185590999177826	0.795749397435045
D130020G16Rik	-0.359079413508369	0.578405143995021
Olfr206	0.250745304110487	NA
Ifna13	-0.190401610953196	0.357038445136294
Txk	0.290985227828824	NA
Sh3tc1	0.219424871663907	NA
Gucy2c	-0.0624921706398608	0.843424395691534
8030450B20Rik	-0.0298129781646541	NA
Tmem132a	-0.318289783221127	0.497174544853837
Inpp5f	-0.442430339114736	0.0582122801757117
Bloc1s1	0.256708373041311	0.234181397725653
Gabra6	-0.0303554540762078	NA
Slc7a10	-0.127802437822744	NA
Adgre1	-0.177249818598623	NA
Olfr318	-0.13263374364643	NA
