ID	WT.DMM.1wkvsWT.Sham.1wk_logFC	WT.DMM.1wkvsWT.Sham.1wk_padjFilter
Tmem79	-0.414853173527464	0.0229960998294029
Gm9931	0.0165184689640027	NA
Tmem126a	1.3476806843428	0.0269007618397564
9530077C05Rik	-0.177075206360425	0.683178600284162
Myo10	1.24016071443568	0.00713767789699933
1700074P13Rik	0.0109392105740969	NA
Cttn	0.20897775182049	0.360706099374935
1110001M07Rik	-0.112221664679949	NA
Phf1	-0.627272016486451	0.2017552493187
8430416G17Rik	-0.292769658669244	0.447885281661219
Nadk	-0.532105214561973	0.0234225868230134
Clta	0.0147639255566486	0.960440846575993
Zfp273	-0.0106537563253841	0.979872607270961
Prss12	-0.0662728834751216	0.916829810228775
Dnajc27	0.207669931894593	0.434631304742622
Sucnr1	-0.261595151634802	0.606395670176837
Lars	0.0869947219634623	0.572820672223135
Defb41	-0.061413891119698	0.821895698927649
Zfyve9	-0.10714249022031	0.53443581192353
Brip1	-0.637953357586192	0.165101926898837
Itga9	-0.773748760601163	0.0361798239841287
Cdrt4	-0.0175643967831257	0.970782154421222
Lpl	0.125374026102168	0.636353228850247
Rabep1	0.0454073852062322	0.902966485230356
Tmx1	0.904687779971832	0.00291436108542912
Olfr279	-0.107655389604151	0.491777838009335
Mrps10	0.238547007125155	0.396704439286949
Actn1	0.0681991932433949	0.713483134871591
Mrps34	-0.73798789124185	0.00662330682182272
Gm732	-0.0292466817228967	NA
Prim2	0.138600755265402	0.637945160159299
Cd33	-1.07132798408411	0.0177852581080474
Bloc1s5	0.193459504274334	0.505404980848759
Ugt2a3	-0.0737223205558583	NA
Rpl36al	0.362634488372778	0.394260077809403
Rhov	-0.258276468843048	0.122105854839905
Ccdc54	-0.27884508324268	0.0850235971785941
St5	-0.0379554419389659	0.85930992639951
Cass4	-0.747195212502648	0.0129171471556936
Ttyh1	0.164364935954184	0.317247900626009
Stxbp1	0.105084149615037	0.81149668935256
Gm16499	-0.667322264614805	0.408001087050922
Pcdhb21	1.51699708785854	0.063414380508109
Pus7l	-0.210291939033769	0.610532856564263
Acaa1a	-0.10978736624447	0.74892665491364
Stk11ip	0.068099984836653	0.826532490510912
Hic2	-0.21908056461783	0.440111793502025
Tnfrsf13c	0.260038576741245	0.677986465965473
Aspg	0.626282649735726	0.0707382903791604
Dnah10	-0.0137421829895054	NA
Gtf2f1	-0.441461724333127	0.0452944725127192
Pmel	-0.576552997073739	0.294239504064412
Klrg1	0.189691396335563	NA
Snapc1	1.21989611704325	0.000944680797259324
Ccdc103	-0.10325882058784	0.792637384886225
4930447C04Rik	-0.0815516325326276	0.738495341442178
Timm17b	0.0338379155682374	0.925803210997391
Tpm1	0.965300848053767	0.0596209092884092
Vmn1r225	-0.202752833416582	0.34531461948952
Nuak1	0.0603873464322436	0.817979769244692
Cd40lg	-0.109468160325333	0.495958981564269
Pkn1	-0.237664526816756	0.292250403554629
Ptp4a3	-0.0572355938156417	0.89393689159859
Aatf	0.548686479031322	0.104578798838008
Smim7	0.279343836331585	0.28995453748422
Hnrnph2	0.31023814095618	0.267028715203792
Oas1h	-0.0775121106225259	NA
Tcl1b5	-0.190608274990219	0.278726876188744
Tank	0.250664182650956	0.36841855841052
D030059C06Rik	-0.0967004860635671	NA
Appl2	1.22431084126942	0.00167653458182377
Slc5a7	1.27436841904426	0.00666972362965719
Spz1	-0.0672514403853944	0.921743764931173
4933404G15Rik	0.144260445898819	NA
Akr1c14	-0.0975706510102801	NA
Krtap2-4	0.10207601081786	NA
Rpl31-ps21	-0.344004959660894	0.401943834760015
Gm6994	-0.246700528980207	0.276273146054074
Olfr345	-0.506533121852215	0.0628975208477328
N4bp2	-0.403388826468174	0.213720341377104
Clasrp	-0.630634062079858	0.177309009375185
Axl	-0.324403392817167	0.509931281358107
Dbhos	-0.196317919533981	0.126171376350492
Rad51d	-0.255840928498337	0.31531355751613
Pkig	0.142368385876829	0.545141429432477
Cox18	0.0480435805752079	0.894156958335733
Nr2f2	-0.169410222541213	0.453357060888055
Vmn1r220	-0.0954478996526587	NA
Prss39	-0.410637831189404	NA
Rufy1	-0.373252053375135	0.0827391851779709
Gpx1	-0.0533015130423094	0.889308191888829
Olfr19	-0.122177640184096	0.689461451287024
Ttc30b	0.51558722165496	0.207993896903777
Lzts1	-0.0256060954433221	0.948266866573038
Nif3l1	-0.144817716887036	0.643369855378445
Krt31	-0.0197296689634931	NA
Cpn1	0.288096089199458	0.172618214613952
Heatr5a	0.899237904021584	0.00654746484138889
Olig3	-0.146199738952645	0.25263199068016
Lgi1	0.209459133782029	0.494125045296639
4930564C03Rik	-0.0741173719860744	NA
Serpina4-ps1	-0.104574070315105	NA
Rarg	-0.157043424101572	0.332179454016699
Cct4	0.711523443568903	0.0258711390532567
Ing2	0.293815654330197	0.270922506283055
Cacng7	0.0176681589531735	0.94178930289626
Pip4p1	0.138000229448005	0.651936956125231
Gm19744	0.0309633473768134	NA
Pacrgl	0.0033663871278334	0.996504066636265
Golim4	0.146541145481899	0.638893591198802
Csde1	-0.060151694556069	0.781053318009952
Pdha2	0.0316509448448015	NA
Rit2	0.0432586949963783	0.901029683745223
Lao1	0.0679951312456656	0.881277613068741
Zfp143	-0.00398459975764386	0.989934131772574
Ptma	0.424726829600249	0.369061337649307
Cyp2b10	-0.170497234370429	0.146001972734178
Rpl27	-0.257284120063329	0.600861149809742
Myl7	-0.0180142065417163	0.937196484594264
Cdk5	0.296944812384367	0.556841592195888
B430105A11Rik	-0.101353788809827	NA
C2cd6	-0.101151485516104	NA
Ss18l1	-0.197600341673206	0.373866433787963
Klrb1a	0.165666391827703	0.569817692259969
Hebp1	-0.293007170343893	0.650576167670805
Tlk1	0.382625048646577	0.133667419141532
Adra1b	0.466618823670622	0.137253976414136
Eef1a1	0.82884960675294	0.161472749018711
Pcdh7	0.560510782944412	0.0202377199523028
Enpep	2.06633093216637	0.00618730985159202
Ubox5	0.0100964743803482	0.982580147138641
Slit3	0.228913291287458	0.701517362776957
Chil3	-0.8019420611274	0.629696816361686
Hist1h2bp	-0.629279287531633	0.0252436287041378
Micu2	-0.047245964213148	0.871030551332994
Platr22	0.849203174305965	0.0481135456385611
Bdh2	0.570246907286933	0.25772401246744
Zar1	0.0144275084430257	0.936529437822531
Olfr968	-0.0465233037557396	NA
Olfr1219	-0.567207215619202	0.0129513813283085
Unc80	0.54570911165794	0.0197818756293732
Fam76b	0.15698013952128	0.626925594769569
Cdk8	0.341646012126744	0.153563190480451
Btbd17	-0.954172348638422	0.00554615810978429
Tas2r136	-0.142952158622744	NA
Mrrf	0.380008840415012	0.236415070797582
Zfp467	-0.273978397593437	0.569344801301561
Upk3b	-0.0148300706881054	NA
Klhdc7b	0.28096423678257	0.40211164431022
Drd4	-0.000293252143069358	0.999039857152742
Gys1	-0.681917103837421	0.137253976414136
Zfp513	0.252207379303607	0.340634807729994
Chdh	0.198225366844711	0.664601558528665
Med17	0.0538882060783617	0.841212255194909
Mfsd2a	-0.531384824599076	0.249497041753648
Psg19	-0.0847327084494835	0.690643774624459
Erich2	-0.0591561909094416	NA
A330033J07Rik	-1.01755440040899	0.095313545679141
Cep350	0.506770129544021	0.0457465376044482
Ppp4r3a	0.0969805551671742	0.745003095437776
Nfasc	0.122403586693218	0.483977905976172
Foxq1	-0.174584401547214	0.42258540052928
Tpsab1	-0.129321007940394	NA
Kcnd2	-0.506725839668105	NA
Mmut	0.0955327644508374	0.698222044320543
Slc5a12	-0.104304073869688	NA
Gtf2a1l	0.0343698316186166	0.954664012219752
Mtss1	-0.486085123866384	0.32675789911029
Olfr1124	0.016746606197165	0.97814783947009
Iba57	-0.265766549305237	0.260743019885209
Ankrd7	0.120487129758925	NA
Plppr2	-0.661709973871673	0.123079511397996
Gna12	0.0146324442952905	0.963944019695006
Erv3	-0.133854169974086	0.552953512946463
Atp11a	0.28200383943538	0.30498381553778
Rpn2	0.781170854079396	0.0358955915936729
Fkbpl	-0.632039099883305	0.00862288972594344
Adra2a	-0.646483770308802	0.361165790396481
Olfr827	-0.0275538331487424	NA
Trim2	0.235980774423804	0.513569976714063
A430110M15Rik	0.212380735634534	NA
Spaca3	-0.199207607146273	0.137046509507489
1700030N03Rik	0.204355245334004	0.591935980482877
Tspo	0.589442242806855	0.481946869780956
Arg2	-1.13330958237981	NA
Ccdc62	-1.3558025617959	0.0490359611069398
Ppp1r8	-0.0722061185797491	0.774730590931688
Ndufs5	-0.0489964899478337	0.831582283357406
Mtcp1	-0.0127565002822897	0.966954705734552
Fndc3c1	0.757050509126325	0.244500797929798
Zfp867	0.359792469935403	0.447810221929984
Gtf3c4	0.407457054759688	0.268383447174268
Idi2	0.440402302970591	0.305116144310237
Dcun1d3	-0.0864737105868966	0.69035114203672
Rdh16f2	0.428159811936515	0.587650539592414
Ucma	-1.20254324823458	0.134366183247243
Cd46	-0.160287698428921	0.509929842448878
Nid1	1.69087727299915	0.0175510741353428
Olfr1437	-0.0169866193120285	0.919604363408007
Sim1	0.053222877856854	NA
Gipc3	0.0733626703699373	0.784396349525923
Htr3a	-0.136118355145348	0.595303123234141
Eif6	0.60824335650899	0.0214600370038858
Psmb9	-0.344040055409038	0.733466731213353
Fndc1	-0.111451491877813	0.723027348941685
Sptlc3	0.278378346461758	0.348491318157813
Spata7	0.187146285896355	0.5199699357244
1700066M21Rik	0.776573563071781	0.274781528663776
Arpc2	0.396551734470858	0.480775613871322
Nmrk2	0.785278855094443	0.250701530955015
Plxna1	-0.155243008476349	0.279089497004223
Npb	-0.96058703099605	0.00150133108546948
Npl	0.0138251150913522	NA
Mos	0.0338291412429873	NA
Cfap61	-0.127037561223431	NA
Eogt	-0.674792982144897	0.0157091592050206
Med24	-0.082969395047042	0.778685595681621
Plau	-0.0962439431135899	NA
Sap18	0.337623977594413	0.0464053286525469
9130409I23Rik	-0.128912482623429	NA
Mss51	-0.0569783719090958	0.929622836619053
Uroc1	-0.154852534842413	0.446273632630112
Sox18	0.479540484141322	0.597769099993656
Pafah1b2	1.19612458512681	0.00389376100880271
Nom1	0.641855237144367	0.00499428554763675
Dsn1	0.429153212294743	0.327120027923161
Gramd4	0.393602885509661	0.542267584685898
Ccdc65	0.148128827945961	0.430096328704998
Opa3	0.278887725786827	0.159965737736653
Gm5084	0.0611037429252267	0.812035357040664
Rnf207	-0.165660363356552	0.375141135415275
Slc18a2	-0.419235484577834	0.185491798357149
Rgs17	0.298101549143745	0.318808546222991
Cst8	-0.41790435405477	NA
Dusp10	0.329457228313891	0.646106889362766
Slc9a3	-0.0211830779545758	0.942040405608699
Sppl2a	0.692277297970595	0.00876237227301602
Pcdh19	0.371175547514977	0.174499966835499
Slc25a39	-0.160233411261098	0.36269837690347
Agk	0.206008787429689	0.264373776004141
Csnk1e	-0.234591176712931	0.378112287517763
Mia3	0.237479949678875	0.297126279189028
Olfr1305	-0.135033250874855	0.407522210612551
Ccdc17	-0.00920022148805722	0.985283773977175
Rhob	-0.308883478683304	0.634282482217472
Rps24	0.295092904151132	0.275958608292506
Fzd7	0.301689244603851	0.0983108677542005
Pbx3	-0.070191851317238	0.81227230862445
Rpl29	-0.290596692250639	0.383289184559325
Prelid2	-0.352378518621152	0.647087453832591
Padi2	-2.92833174573936	0.00139780313303301
Tjp1	0.650554315402105	0.0408955739202934
Camk2a	-0.00769352414889359	0.984314698791824
Lrrn4cl	-0.182547611689489	0.7468278364471
Vmn1r65	-0.115793983856906	NA
Atg4d	-0.455721761075399	0.0401225336248473
Zfp36l1	1.90045220722445	0.000277774043828911
Tubb4b	0.804015310467822	0.237206071493514
Fopnl	-0.103183315048525	0.820506626951174
C530008M17Rik	-0.109221056081186	0.711341771543102
C130013H08Rik	-0.0468821731212882	NA
Tpd52l2	0.498581393322923	0.225382657427624
Rev3l	0.114232743037743	0.653851597874844
Pabpc1	-0.223772092620623	0.615905125908343
Tmem208	0.0229514251029545	0.927822118553846
4930539N22Rik	-0.324317205301706	0.502483319273415
Ephx3	-0.245504259045198	0.198264507275005
Dcaf11	-0.425295468666298	0.108982296786431
Tmem209	0.263187764032199	0.18616891182662
Fcnb	-1.47033276388703	0.0263511605850294
Cplane1	-0.0669749067268593	0.781053250530396
Rnf17	0.213807161538311	0.324001067265786
Akap4	-0.00971677695045925	0.956224294971952
Krtap31-1	-0.191890160970747	0.444331593529856
Rps27l	0.591289627350336	0.0686350932150641
Ung	-0.415117071827767	0.223749831283602
Naalad2	0.00566703111251688	NA
5330417H12Rik	0.0168799316540034	NA
Pitx1	-0.746387211886008	0.0386647639137329
Zan	0.040807650026214	NA
Hoxc9	-0.690125691333872	0.0360774480593056
Tafa4	-0.146967512854633	NA
Gpm6a	-0.0883339916981427	0.673036594172188
Gramd1a	-0.60214735605062	0.121982885248243
A530083I20Rik	0.13704981024019	NA
Htra3	0.496748084501831	0.0147782444644935
Cops7b	-0.0394455114475243	0.849926841913115
9630030I15Rik	0.0755376716720585	0.772548524858025
Ndufa10	0.85514498096201	0.0894111749305641
R3hcc1l	-0.0282768444635875	0.913020072466794
Lhfpl1	-0.0537213012362649	NA
Rec8	-0.148781815322868	0.348984409938604
Tmem123	0.448434072066445	0.104568251577255
Kcna2	-0.0354587435889303	0.864534521252452
Gtf2a2	0.7002733186805	0.0177626429206064
Rchy1	0.523091978115456	0.0898776507298598
Hnf4g	-0.135653839196071	0.456669350382204
Zfp651	-0.12209094777346	0.718264363874174
Uvrag	0.00618971828573053	0.98133875360097
Fdx2	0.14308063794429	0.610332021254327
Zfp740	-0.198613701890035	0.260142596224193
Slc24a2	-0.067194380432743	0.854813232383445
Fbxw22	0.24078250843993	0.171440400092172
Saxo2	0.142265053993649	0.639135827623386
Bgn	0.321128810615437	0.332434361662858
Msh3	0.684019078320136	0.00686293165264452
Gpld1	-1.32013437244372	0.0249189415334531
Kntc1	-0.102563742921208	0.855375500726212
Olfr1014	-0.118711020103531	0.464895240404651
Pate5	-0.232300425414352	0.286619027689256
Nipal2	0.0641091216261812	NA
E130118H10Rik	-0.531013023363976	0.319863215138898
Camk2g	-0.146208833130683	0.656864761159839
1700031C06Rik	-0.42997816323697	0.278726876188744
Mkrn1	0.421608728226002	0.305837271365507
Gm29684	-0.208793153323192	NA
Olfr5	-0.829234109086799	0.0345070970785356
Ess2	-0.600991774538015	0.00933281255483165
Tcf23	-0.89174700582913	0.0147343174488256
Letm2	-0.448714457161825	0.490980532963112
Aen	0.158176920649526	0.309556390424904
Rpusd2	-0.0642630313570834	NA
1810009N02Rik	0.137856705937362	0.588719815187737
Pip5k1a	0.0678401561659752	0.860379974954406
Tpi1	-0.0184286972667533	0.97814783947009
Chpf2	0.108549964501476	0.74221364317215
1810008I18Rik	0.435810559716182	0.329016914172425
Atpif1	-0.423022999860084	0.165588611018752
Hs6st3	-0.166350690130965	0.239328999627984
Ppp6c	0.21516807839848	0.321251745192571
Tlx3	-0.0123989112095298	NA
Parp2	0.862861277718339	0.0952844167728406
Vsig2	-0.197636591373282	0.228990179029243
Stac2	-0.130883377725359	0.443488708638105
Setd3	0.293942940954913	0.283398741286621
Rhod	0.193641165096572	0.385828731003078
Emc1	0.0804610643335634	0.668317000214211
Camsap1	-0.822215641356876	0.005069189570399
Ly6g6c	-0.728305331955251	0.00312335306376129
Vwa5b1	-0.167215064358372	0.300046544959507
Xpo7	0.116614288376787	0.622715341971517
Cyp4x1	-0.212643108963608	0.173974747171758
Btrc	0.157298610824595	NA
Ccr8	-0.300485805706655	NA
Atp11c	-0.63825829991122	0.134901812213372
Acap3	-0.419630602740598	0.43118932233362
Magef1	0.190344618925411	0.596342671571852
Trmt11	0.24065506528205	0.356979360343488
Cnot3	-0.418316636687383	0.292403360006499
Stoml1	-0.244446880717038	0.471205570981498
Strap	1.06128527213822	0.0268405293881952
Zfyve27	-0.0368478141423879	0.836738959122853
Lix1l	1.01098777053354	0.0114857438659895
Vmn1r24	0.207754500517828	0.76963083530835
Pon3	0.176411433117969	0.707029066528303
Defa-rs12	0.0288728055526313	NA
Cyp2a5	-0.447205635108843	NA
Ascc3	0.00341998897191803	0.985118989319619
Uba3	1.29668977452505	0.0102129358633274
Pbld2	0.0025287286492085	0.995480597698713
Uggt2	0.0752408133626708	0.807436516728812
Odf4	-0.46436382355566	0.489332510031521
Ppp6r2	-0.312461011433456	0.104595912861769
Irx1	0.0436003023549621	0.913622876233669
Rrp7a	-0.0699032108182984	0.608283615351633
Brix1	0.515470008117792	0.145517908364005
Nlrp4b	-0.115725524300213	NA
A130019P10Rik	0.094596640735124	0.839001935859838
Gys2	-0.11903312228902	NA
Nup35	0.430124969012091	0.106294536168545
Plin5	-0.0196111583551057	0.910037684180073
5830490A04Rik	-0.129654420001114	NA
Rnf103	0.477318940062692	0.0808277630150354
AI464196	0.420080514491588	0.564072926611346
Xkr5	-0.326084006235897	0.0574584087286818
Lrrc31	-0.40885358768975	0.0678264235274972
Mapk8ip3	-0.23378493117609	0.441011018489544
4732499D12Rik	-0.0310811385058192	NA
Elf3	0.191977401191513	0.685273780666571
Rgs2	-0.360166938673557	0.194189807809793
Vmn1r203	0.0362444821401018	NA
3110009E18Rik	0.38090497805914	0.308761206670585
Cped1	-0.159935394946573	0.569344801301561
Gpd1l	-0.115100460600902	0.588909095075063
Pdk1	0.334388703115704	0.212560091203753
Rab26	-0.69880041381716	0.125018874030914
Khdc3	-0.618827725882665	0.424744026226185
Lrrc69	-0.0808740011861788	NA
Golga7b	0.142611689785869	0.786610824168041
Serpinb3b	0.582412162361711	0.13703494350037
Ttpal	-0.17680475067317	0.175735382672962
D030025E07Rik	-0.047875073130753	NA
Ifit3	-1.48198818919561	0.0443988648358654
Fto	-0.0666774912583809	0.711057390095173
Zfp24	0.440917968701194	0.0894074544987772
Ssbp4	-0.628752053563665	0.0491607281338818
Cdc42bpg	0.420995756331849	0.346818270167606
Mmp1a	-0.0757458391101464	0.767359466571023
Lmf2	-0.168893876779637	0.434136939290933
Olfr1368	-0.122227600144674	NA
Sec16b	0.0604082723461352	0.819394364962906
Lmnb2	-0.140161729692893	0.551595835496163
Gm19410	0.144309391797014	NA
Gatad2a	-0.33865112887056	0.0287871725107981
Rrp36	-0.132282691812086	0.643682162761061
Ifit3b	-0.20277482632499	0.696004335605585
Tent5d	-0.0963923471779649	NA
Tmem51	-0.677179496184989	0.0595830959039197
A430035B10Rik	0.502149628402998	0.031650138711702
Cacna2d3	0.460158967514228	0.0939631499629294
Atp1b3	1.46787320635833	0.00135331677192145
Mmrn2	0.621913548922989	0.479961307483319
H1f1	0.252140723498296	0.320938773580343
Tmco5	-0.0693611055847539	0.739407987595597
Iqcf3	0.031871884051587	NA
Snapin	1.08064861504305	0.0216051875030966
Gpr31b	-0.0527994351295194	0.813181041743564
Spdya	-0.0129886003600048	NA
Cad	-0.158064148241648	0.546992443778294
Traf7	0.173846360568425	0.72756713088179
4931417E11Rik	0.0546883413184385	0.879841005082285
C730036E19Rik	-0.0276180184228776	NA
Tex37	0.093959198385584	0.808399863628142
Gm10143	-0.0491646939086348	0.769344592140329
Pon2	-0.0244738974597969	0.925803210997391
Amd1	0.77499800205285	0.00399814693864909
Bcl3	0.535716444585933	0.127934836923484
Nrk	0.232075131387755	0.730707611513157
9930014A18Rik	-0.187036321567106	0.731996462662011
A930011G23Rik	-0.0133823233517759	NA
Cda	1.63867216943191	0.0017341691654175
Gm7969	0.00427792646945955	NA
Dctn4	-0.106082823170777	0.656864761159839
Zfp804b	-0.110262110097765	NA
E030002G19Rik	-0.224477876878531	0.725106840089218
Olfr961	-0.0437801543289118	0.884588240031644
Mob3c	-0.163757545387962	0.664743305380902
Fbxo44	0.328109171350476	0.101307116290926
3110040N11Rik	-0.210149651315068	0.670661352346361
Golga4	0.329652373138544	0.185158384424145
4933406I18Rik	-0.137603345433228	NA
Slc12a7	-0.178701062529252	0.724072863256537
Puf60	-0.343992082453652	0.100848503179605
Naglu	-0.120572266982618	0.708411070042435
Olfr1511	-0.0796806728439038	0.667287357008517
Fbxo31	-0.397566277473315	0.182954526347412
Apobec2	0.230693596184616	0.78330128549851
Aamp	0.74012495701539	0.0902038568433925
Sv2b	0.258187454978778	0.30384676220687
Aprt	-0.501206226108768	0.0176711072814012
Smndc1	0.81845969395987	0.0092209142014692
Rpl38	-0.831285451961039	0.0868292514597304
Naa15	0.396987761768906	0.112943743548444
Ptpn7	-0.513520510636864	0.190175979067448
Dpysl2	0.487317142696201	0.0378250250733087
Olfr640	-0.106609203770061	0.587035241072635
D19Ertd409e	-0.0814879032108342	0.930082801849536
Sgtb	0.578239417301934	0.212337067846699
Krtap4-2	-0.0447306165142709	0.914281520509172
Fzd6	0.271804911199932	0.526288747057927
1700003E16Rik	-0.176071414741507	0.475658329210364
Wdr83	1.11236910292432	0.0556964331486327
Olfr58	0.075081864156499	0.819605949672228
Lce1m	-0.397071709625028	0.0293475059796798
D430006K04	-1.46571305747293	0.0374021748607915
Rft1	-0.132896759973019	NA
Hspa2	0.860038109766726	0.107974393836036
Vmn2r71	0.0377365924099302	NA
Magi3	0.0490685259677434	0.816247405023288
Micu3	-0.168760397376053	0.581937770080254
Magea8	-0.0868616570257474	NA
Mrps6	1.0005539919921	0.022366447069845
Pgap3	-0.51956692153982	0.0256078701239528
Il2rb	-0.977590124379293	0.266132801494387
Dnm3os	-0.231258465020404	0.464302482312873
Olfr60	-0.327053341299637	0.0650372775003421
Col19a1	0.112320541646633	NA
Plekhh1	-0.116790262781188	NA
Apol7a	-0.00784352013877626	NA
Gdpd1	0.0223441236094298	0.963269775483233
Cadps	-0.0469803067556493	NA
Tpst1	0.179701676570644	0.663324228837787
Wnk2	-0.389940214223621	0.537051844375842
Iqcc	-0.395363772350865	0.176599826038533
Mgarp	1.75101789711956	0.0958256776569146
Llph	0.760427416254995	0.039572480140623
Gm10406	0.729350377733764	0.0498080953493541
Slitrk5	-0.233033473231337	NA
Gm17739	1.32265125409291	0.0048488183599137
Pla2g4e	0.0188800247306491	NA
Cbx6	-0.194951151114353	0.686305206297149
Dleu7	-0.128150229595083	NA
A830054O04Rik	0.231400177617334	NA
Olfr1212	-0.145872039686495	0.818222676855767
Hoxb4	-0.526334025836151	0.0792941168913864
Olfr706	-0.110588393253919	0.567251472117173
Hoxb13	-0.0739101687317624	NA
Shisa8	0.121256091373197	0.664317361762299
Atp5j2	-0.0918565021867209	0.716386752437059
Crp	-0.142284449187435	NA
9430047L24Rik	-0.307649775806212	0.439228656578626
Olfr945	-0.111608300724638	0.485815387130122
Acta1	1.397954431941	0.0900931348357023
Pglyrp1	-0.964843891453457	0.142723554511126
2700081O15Rik	-0.497937674075004	0.384182222715799
Nr4a1	0.0966684188624654	0.897570669652474
Gm14207	0.0301648595755759	0.911110824963335
Psmd11	0.0220867305091514	0.943381867688942
Adgrv1	-0.0241704799873504	0.902182757458946
Tcf15	0.413382171147625	NA
Atp5c1-ps	1.04049420246642	0.00525398402020158
Krtap14	-0.10739594092501	NA
Krtap24-1	-0.154911811187922	NA
Scaf4	-0.242888402352975	0.181346410553617
Zfp346	0.130730715377474	0.658105622802869
Cryzl2	0.358953389039146	0.474383581862615
Serbp1	0.239731959540269	0.279086829554981
Tas1r1	-1.00137133326049	0.0133184415173342
Foxr1	-0.0651557265997399	0.782596367842537
Slitrk3	-0.140312250915412	0.575231988730642
Zfp729a	-0.0780080967970308	0.768953505658787
Trmt9b	0.676197624772181	0.03846289806978
Kank1	0.708041669035383	0.00353340885301794
Cep164	-0.015457326753618	0.926417455207151
Efl1	-0.0471842324015896	0.878360902050488
Nr5a1	-0.168032084873892	0.481899280282539
Aimp1	-0.0912161737336337	0.504798560511614
Zfp819	-0.445142234865327	0.0467673430247275
Smim1	-0.581690371628509	0.0554161576444426
Slc35a3	0.734604755791773	0.00246486544972994
Smad5	0.179110172298305	0.291251595525965
Tubg1	-0.217281874830117	0.343938700261673
D6Ertd160e	-0.14062995015864	NA
Slc25a21	0.08358848432504	NA
Plcxd1	-0.144242775399681	0.795727261502353
Rpl19	0.0893302251192941	0.845149184356714
Podxl	-0.0949943670862518	0.491624698679111
Cxcr6	-0.245116171028011	0.829763986921559
Pdzk1ip1	-1.12419329639166	7.98879807554345e-05
Ms4a1	1.43156383251356	0.0130754055713116
4930556M19Rik	-0.333217556247066	0.0220017425874538
Gm7995	0.0240318766388445	NA
Cdh11	-0.265649989592679	0.62257893090243
Ttc5	0.209059528333582	0.422271299317321
Pdcl	0.776611902807573	0.0250120686693629
Clec4n	-0.76286899458928	0.00836270737065055
Zfp866	-0.0977617373283267	0.534429589094713
Gkn2	-0.0831323608017922	NA
Sytl1	-0.990712174473741	0.0367459213552496
Samd10	0.127240943666989	0.746096718262692
Nr2f6	-0.141302637172153	0.613681196658362
Rnpep	-0.410043081396393	0.188129501670642
Hmx1	-0.440184311888286	0.046795480806173
Il15ra	-0.271088500002054	0.241745677000732
Igdcc3	-0.00682623985760497	0.973887782879732
Agbl4	0.00887199726055247	NA
Dock6	-0.203477150254923	0.287088833276967
Sult1c1	-0.244042050596183	0.247351448372301
Mok	0.346664817017728	0.316417272442484
Rab39	-0.688776900237303	0.0798869481140544
Igsf9	-0.214342474736936	0.362943589103887
Alcam	-0.693075616208654	0.0182856603676963
2410002F23Rik	0.105158383044292	0.739407987595597
Zfp169	-0.185051094283527	0.413955448312283
Rab3gap1	0.442585255395293	0.0765193423582341
Hdac10	-0.777180142941373	0.0525548208842289
Necab2	-0.161157637351751	0.221750617037203
Tdpoz1	-0.0299401357988569	NA
Mrpl21	0.290326563616904	0.591006261686571
Smg9	-0.689583995773915	0.0549550617147074
Ube2v2	0.28499637008675	0.410954472184605
Slc6a1	-0.564650133116183	0.462064200007448
Stx2	0.00278636997530603	0.992117534379856
Acbd4	-1.1132559357178	0.0429255842863757
Stau2	-0.438801505830966	0.141038018751257
Arpp19	0.0439325473715518	0.911295492993187
Pop1	-0.189842221342735	0.445433030678547
Dnajc5b	0.0409294337532139	0.923072910326639
Olfr665	-0.147706929373304	0.693617399677931
Exosc9	0.085709410070352	0.685410845186711
Brinp1	0.059621963918317	NA
5430416B10Rik	-1.01653865289045	0.0648854782540704
Rasl11b	-0.143113025108117	0.784456291272975
Arhgef10l	-0.557657728894692	0.0564948885263641
1700025K24Rik	0.0469041003984301	NA
Itga5	-0.22670049134353	0.628626346067045
Aifm2	0.619789990746128	0.0443988648358654
Gm8579	-0.075944855305301	0.770163366453833
Cyp4v3	-0.164443523002024	0.683783443795762
Kifc1	-0.138480171997197	0.725917378051497
Kif5b	0.246259580069155	0.344523949277198
Nr1d2	0.751437080466118	0.0344451945864108
Bmp15	0.550774126058209	0.266029431380568
Olfr104-ps	-0.0310966392356175	NA
Cd2	-0.446051253777351	0.016512389765621
Reps1	0.124434000740264	0.772196689268986
Qpct	0.231928596804247	0.626864437518355
Spire1	0.639260521864302	0.0163645949866064
Lamb1	1.95801711030688	0.000506366957671155
Ccna1	-0.0870379902593621	0.526269621972422
Scrib	-0.503761990818056	0.0241097425435551
Kcnj2	0.060596155174854	0.835214599744901
1700001O22Rik	-0.0517055493255728	0.834531786419388
Vmn1r54	-0.135747488339816	0.477400940598733
4931440J10Rik	-0.202449719014738	NA
9430021M05Rik	-0.221645774874561	NA
Elmo2	-0.485419949186463	0.0287871725107981
Tram2	-0.297467022376816	0.254220846284982
Gc	-0.0898035995287495	0.613270138269227
Gm20275	-0.0378532601830506	NA
Cdr2	0.840832427338235	0.0665186299327073
Apoa4	0.0353410729422804	0.872938652168255
Dpp4	-0.144062799666314	0.628614715961922
Flt3	-0.194616667497581	0.312960073897236
Sec16a	0.00063156715325166	0.998770273248099
Trmt13	0.129943497918923	0.717314206411884
Sco1	-0.401759418858973	0.3457505984718
Rnf138	-0.28807836627763	0.27738664616221
Usp46	0.53388665485239	0.0580198739169255
