gene_name	Injured_STR_ort_2_weeks_post_injuryvsUninjured_STR_ort_2_weeks_post_injury_log2FoldChange	Injured_STR_ort_2_weeks_post_injuryvsUninjured_STR_ort_2_weeks_post_injury_padj
AI987944	-0.189962138733651	0.222958908179286
Lig1	-0.381192563493309	0.00755908535287262
Prss34	-0.316946848161389	0.259468468837783
Gm12396	0	NA
Adap1	-0.30341933728738	0.296076224521277
Uts2b	0.201098146457871	NA
Nat3	0.0120630498024162	NA
Slit3	-0.00474215904486759	0.981173636880089
Tgoln1	0.0893064779517658	0.425991514482349
Cyct	0	NA
Prl2c3	0.00526307263168109	NA
Mok	0.00330476289749596	0.997542740735599
Zbtb25	-0.0328996120644899	0.926859576906547
5730596B20Rik	0.185523513092375	0.761832119452806
Med12l	-0.121870469728609	0.741862824378605
Cd248	1.11915234106247	0.000587562110346898
Chn1	0.107715340566729	0.798079107147814
Mettl7a2	0.0601493336460865	NA
Adgrf5	-0.0911364017825918	0.647343930652364
Foxk1	-0.0956539421666572	0.396960247544999
Cngb3	0.008256897873107	NA
Tmem154	-0.196864001802086	0.371559376413278
Cebpb	-0.145496927371354	0.807209104495745
1700001K19Rik	-0.359164034712812	NA
Gm9999	0	NA
Rab31	0.356094015862949	0.00269323536370679
Ptafr	-0.21136399961686	0.217077467769965
Ccdc18	-0.582702202250655	0.0205553887581464
Pign	0.168186291466553	0.592152760626294
Rlim	0.114046466342023	0.245782979868285
Defb21	NA	NA
Ptprn2	0.304337940975378	NA
Olfr324	0.318461004841081	NA
Mpz	-0.274449555805249	0.671069568494463
Zar1l	0.0120605007714084	NA
Zfp658	0.292549247651853	0.301211042031353
Trnp1	0.27618317626325	0.763533671835964
Drc3	0.711652903709626	0.205129141809055
Olfr90	-0.0816638420558069	0.911743377899285
Fry	-0.124736284400678	0.422890867452359
Krt72	0	NA
Chd9	-0.218656136483089	0.320764257088027
Ppp1r14b	0.260182732148399	0.21902667837783
4931429L15Rik	-0.0321850063454608	NA
Fkbp2	0.0787624466042652	0.80226254731132
Dsg3	-0.00993839449323036	NA
Chst13	-0.0774438379278404	0.92730361164018
Hoxb8	0.159317446571623	0.826062716133698
Apol8	-0.378167785197629	0.419895391749117
Them6	-0.133618072955423	0.816950538689029
Retsat	-0.199345894818933	0.346067976146359
Prelid2	-0.244664545372785	0.701222458268887
Kdm5d	0.0696169657583806	0.751855759484589
Gpr173	0.592450170022785	0.204818251880373
4930465K10Rik	-0.0793832571817546	NA
D17Wsu92e	-0.211892389435977	0.125491428614584
Olfr1350	0	NA
Elmod3	-0.0390723612904708	0.877385573033408
Krtap7-1	NA	NA
Ier5	-0.135376928101332	0.564000754844503
Gm13199	0.22446919602706	0.80226254731132
Nbeal2	-0.307737037355788	0.367616170541409
Ctsll3	0	NA
Capg	0.290878709128039	0.110020698581937
Nfil3	-0.115535665959406	0.52910703739033
Dnah9	0.487477812342915	NA
Grm7	0	NA
Hmga2	0.271618092565023	0.422164573664055
Cspp1	0.0106509615015077	0.999780750068844
Setd3	-0.0986911640843776	0.446973545561182
Rps6-ps2	0.0583152862642526	NA
Rpl21-ps13	-0.055678660243168	NA
Olfr667	0.0244812983317287	0.960710632874068
Gm4889	0.0707831646911453	NA
St8sia3	0.00472909814612501	NA
Gm6812	NA	NA
Tsnax	-0.0571266243453111	0.661108841320175
Olfr166	-0.163790615414432	NA
Zfp663	0.51064090853927	0.659058495225174
Foxb2	0	NA
Ttc26	0.511441023486341	0.366587949750248
Gm6851	0.0686154445750006	0.902145772589872
Gm16415	1.80490267578587	0.0140604426587163
Pcbp2	-0.120367877539265	0.288500182732129
Olfr765	-0.331014787854357	NA
Pou3f4	0.243848395370622	NA
Jakmip3	0.057120537270248	NA
Olfr1502	NA	NA
Olfr702	NA	NA
Gulp1	0.519474160971796	0.0942582214056963
Rps15a-ps1	-0.46211442749263	NA
Gadl1	0.128509553141695	0.831079649291787
Olfr533	0	NA
Gm4559	0	NA
Glipr1	-0.0631713550932382	0.919029535638603
Hist3h2ba	-0.0557352349393027	0.992043910581251
Immp2l	-0.00230987649057785	1
Usp13	-0.276494475681293	0.393818595639979
Tas2r102	NA	NA
Gm5620	0.542966821987198	0.339583327109179
Vmn2r107	-0.0544723587312412	NA
1700017N19Rik	NA	NA
Sipa1	-0.311744835226251	0.0287001771942009
Cep162	-0.362508680069211	0.365151798579341
Olfr394	-0.135950347984149	0.725728130825995
Tas2r113	NA	NA
Acbd4	0.186088087218058	0.434277181307299
Commd7	0.010763320183432	0.950396107970305
Gm10015	0	NA
Olfr512	NA	NA
Mab21l1	0.958370167796531	0.0384965159054714
Tatdn2	-0.0221691068734843	0.937195019076062
Olfr315	0	NA
Olfr919	0	NA
Jmjd6	0.0115231268838447	0.980553773648419
Gjc3	-0.106039690055165	0.725197032722834
Magel2	0.0131806640511209	NA
Ces1d	-0.669017916389205	0.150045581839335
Hamp2	0	NA
Fam71d	-0.290202157702122	NA
Olfr1178	-0.0948064841132508	0.996499613805798
Ide	-0.0728611495169285	0.816307475909494
Nxf3	-0.652553439231916	NA
Myh4	0.11832050047401	0.904419099457841
Vmn2r-ps159	NA	NA
Gm7536	-0.0897569746845495	0.983769753287123
Cfhr1	0.259648719068978	NA
1700010B08Rik	-0.147221593249007	NA
Olfr397	0.197930787058355	NA
Inca1	0.243031099977166	0.704564310706906
Skap1	-0.547998782251477	0.28350389962854
Slc35f3	0.162777437828826	NA
Olfr297	NA	NA
Fam47e	0	NA
Ero1lb	-0.156170490782161	0.208342353257254
Spata45	0	NA
Ces1g	-0.325064538678733	NA
Fxyd3	-0.315486414015145	0.652480759777698
Zfp607b	-0.05104193949468	0.903933190994489
Ebf1	-0.0602574140213243	0.900367596888646
Zfp180	-0.085647378727888	0.673617336220046
Nat8f1	0.0567071293987849	0.958524569227125
Cntrl	-0.247853458238138	0.0888300459715359
Npm1	-0.00141990936653131	0.990938684133846
AF366264	-0.829672968616107	NA
Gja5	-0.0302606842969696	0.950396107970305
Txnl4a	-0.12310626650373	0.694852005074965
Rpgrip1	-0.568376974890937	0.256489181048215
Chd6	-0.135035304013891	0.629368343782787
Ado	-0.0246648870378757	0.928060031825669
Scimp	-0.105287793148126	0.908611572281659
Tmem140	-0.348416933926785	0.275121142554861
Trim12c	-0.164992940971022	0.286397201243537
Dph6	0.227566747936917	0.266836401191964
Olfr1301	NA	NA
Homez	0.104534506507669	0.927170712403541
Gm6054	0.108244938570074	NA
Gm16372	-0.243601111467939	NA
Prss2	-0.033651397574009	NA
Prl3d1	NA	NA
Rfx8	0.984307463637612	NA
Krtap19-9b	0	NA
Ccdc189	-0.226129434800036	0.559794625967505
Gsk3a	-0.173616233310449	0.0768952264903733
Olfr747	NA	NA
5730455P16Rik	-0.187352918584714	0.370554453739847
Scn3a	1.7636341795394	0.000643921392130301
AB124611	-0.345223961186387	0.0309376080635312
Slc44a2	-0.093105427859799	0.450883625946995
Ceacam13	NA	NA
Vmn1r234	NA	NA
Olfr1028	-0.629189273709909	NA
Gm10807	NA	NA
Armc7	-0.340353900160992	0.145730002636542
Gm6578	0.130037665957422	NA
Aadat	0	NA
Dmac2	-0.143389872370929	0.646732877283703
Aak1	-0.234947345123868	0.372592796543329
Mettl15	-0.0564592700025066	0.900067632439245
Rbbp4	-0.0480377850820055	0.8618110261688
Ms4a13	0.00473219526629054	NA
Gm6139	0.0839990865968221	NA
BC051142	-0.342165372118558	0.704930168418207
Gm10020	-2.62687759839492	3.08129321559239e-06
Bbof1	-0.259303116695087	0.603205957047124
Olfr1501	-0.00993374684668584	NA
Snrpg	-0.0319805774487234	0.90916604215577
Musk	-0.0900333759439242	0.872992289241339
St6galnac2	-0.474492473803256	0.102941142172215
Gm15732	0.00473575000946187	NA
Arhgap24	0.223098911474003	0.268770548254841
Usp17ld	NA	NA
Rpl38	0.0957130991865895	0.402111705838166
Bcl2	-0.251294030653203	0.0817422449244222
Cep170	0.194278384219192	0.303187076599661
Chst3	-0.166608428333942	0.554791930101908
Sphk2	0.0123996470895082	0.907203489843733
Apol9a	-0.0882030981857023	0.939024748862662
Olfr948	0.0964153750611715	NA
Uxs1	0.27290657716769	0.350173892227703
Birc2	0.0412037116193579	0.829316702154884
Gm8724	0.217831586857624	NA
Yipf1	0.0554784081584022	0.840304132932378
Ryr3	-0.201946865246726	0.827389543204929
Tas2r123	NA	NA
Mrpl18	-0.0933856021444805	0.714824919491841
Zfp759	-0.0161423903974916	0.883353660765058
Ces1c	-0.0172654669308019	NA
Cldn34b2	0	NA
Nsd2	-0.32682610552215	0.0667581265392871
Zfp53	-0.131856299719192	0.608312558797328
Fam173a	-0.0441175225087512	0.945188588765711
Dcpp3	0	NA
Las1l	-0.0385889530900487	0.82574530563345
Olfr934	0	NA
Ugt2b37	NA	NA
Kir3dl2	0.0043988741990702	NA
Mpp7	-0.262723590584793	0.134254022760146
Olfr138	NA	NA
Olfr915	0	NA
Cts8	0.323488524990358	NA
Olfr1205	-0.314346869398737	NA
Lypd3	0.290160505126846	NA
Rit2	0	NA
Phex	-0.205032609564222	0.495491438012219
Olfr591	NA	NA
Olfr1415	0.0380446290366458	NA
Saa2	0.168816427692433	NA
E2f6	-0.259365954862291	0.200671673036555
Fam136a	-0.0626636264734976	0.757005326336205
Gm6177	-0.44354870185661	0.499020523783847
Olfr1459	-0.169189994788565	0.678750501913689
Bloc1s2	-0.187210273081842	0.403002698558219
Vmn1r177	NA	NA
Spop	-0.0545647609171714	0.689111743163847
Ece1	0.146055010169385	0.359715764758056
Dtnbp1	0.114161750156222	0.453634229134555
Elobl	-0.317245078802633	NA
Olfr310	NA	NA
Pus7	-0.172901930695468	0.445996865200892
Zfp317	-0.0086121073434697	0.999032150958292
Lgals8	0.0291382018050214	0.905191113626808
Eif1a	0.337265239224931	0.0139650091532426
Olfr1508	0.0675243785417341	NA
Zbtb8os	0.189836164492594	0.440033576174519
Gm10025	0.0245331812899259	0.980884765527522
Gm10012	0.191461990560736	0.937195019076062
Vmn1r48	NA	NA
Arl16	0.297051322410434	0.384699627683218
Trim30d	-0.101138040042359	0.740074120241948
Lmcd1	-0.356550360656511	0.23697659555304
Gm6807	0.273321232380263	0.792413256049285
Colq	0.0634641075532728	0.915953300392039
Lce1a1	0	NA
Gnai1	-0.126053285335072	0.614378345524455
Ldoc1	0	NA
Rpl10-ps6	-0.0463844258992522	NA
Prdm2	-0.0186677483115072	0.897760899685938
Brd9	0.103323049435193	0.647989463261313
Krtap19-2	NA	NA
Olfr328	0.384806668960512	0.623275626515928
Rps18-ps3	0.0719620918642379	0.813990933598208
Gapdh	-0.135615127295572	0.799501183915025
Bloc1s3	-0.17541507358781	0.553826513966744
Pkn1	-0.297183675674083	0.0353979015817723
Gm11938	NA	NA
Gm8526	-0.00686402111244732	NA
Zfp746	0.0558371135838157	0.710442089993097
Rpl30-ps1	0	NA
Vmn1r53	0.0267267577921776	NA
Tas2r131	NA	NA
Mex3b	0.410952755485276	0.0887785993139712
9630041A04Rik	0.467197490109125	NA
A830018L16Rik	0.491217571442971	0.603009226224982
Tmem178b	-0.385774835148058	0.50327879082845
Sh3rf2	0.200372965902066	0.73105839936347
Lepr	0.186790103081147	0.531985478496876
Krt33b	-0.00992656585776282	NA
Serpinb9g	0	NA
Prtn3	-0.425798365136613	0.184869129344105
Olfr1185-ps1	NA	NA
Sptan1	0.230378802398454	0.166647573366628
Megf6	2.03257348639557	1.20678763772355e-05
Tas2r106	NA	NA
Olfr1022	NA	NA
Gm6169	-0.183356183144281	NA
Ankrd29	-0.0533946102983965	0.975394005502286
Olfr668	-0.246229554529833	NA
Mab21l2	0.176746275005982	0.621784831076542
Cyb5d2	-0.0242315795834411	0.90916604215577
Ddx49	0.0562106727105316	0.854802796082464
Bak1	-0.101057262532962	0.847575902383357
Olfr135	NA	NA
1700084M14Rik	NA	NA
Cfap299	-0.111164800905943	NA
Olfr1446	NA	NA
1600029O15Rik	0.277224482368429	0.827491653605416
Gm5278	-0.0710071389092738	NA
Zfp119a	-0.186275795969952	0.601081300509988
Xlr3a	0.0535384934526513	0.993494638543311
Rpl32	0.00444119420486299	1
Zfp595	0.0463262310424928	0.854228071929835
Krtap6-3	NA	NA
Fam204a	0.0483279298446456	0.868771536967373
Rpl36	0.0431061446707228	0.831928753748878
Abat	0.109882491179809	0.719212771434888
Cbx3-ps6	-0.0410126291435075	0.921523524918281
Olfr1375	NA	NA
Zfp329	0.0210335176775694	0.998650956626462
Zfp105	0.0858378691272475	0.9035777099612
Camk2b	-0.150518724992573	0.654432100097359
Adgrf2	0.101936658976387	NA
Olfr739	0.276925964004362	NA
Cacnb2	-0.258329243278659	0.806053807207202
Gsta2	0.269720723894472	NA
Gm17136	0.0047332271330061	NA
Unc13d	-0.228118887097219	0.331586751123509
Itpk1	-0.047854840390631	0.961896965985335
Fgf18	0.509256862942938	0.348885117137544
Sema3b	0.277797156247827	0.449058337330553
Skint11	0	NA
Vmn1r12	0.470118451889183	0.257465623772643
Zfp809	-0.277679405954988	0.0736679551829739
E030024N20Rik	0	NA
Olfr541	NA	NA
Tdpoz3	NA	NA
Mdn1	0.2507315509375	0.508563927459483
Sept11	0.0433752286626778	0.847476420388512
Olfr502	NA	NA
Serpinb3d	NA	NA
Ces5a	0.0922790846538328	NA
Adtrp	-0.143499148486415	0.923970254199349
Zscan5b	0	NA
Vmn1r237	NA	NA
4933430I17Rik	0.0530863395758631	NA
Gm9234	0.00438889532621247	NA
Defb35	0	NA
Palld	0.314840314705331	0.0651444266289703
Mettl7a3	0.597971668677657	NA
Trim31	0	NA
Gm10036	0.225409703389876	0.837858740570826
Eml1	0.125357794773787	0.730157859987088
Olfr818	NA	NA
Gm11189	-0.0413810834299418	NA
Sdhc	-0.150566362872526	0.708228869805399
Olfr1503-ps1	NA	NA
Olfr825	-0.405896091347708	NA
Zfp729b	-0.299614533112922	0.179306479004957
Nfam1	-0.306969763540959	0.040908775365054
1700084J12Rik	0.224101827085557	NA
Olfr127	-0.0343431911689879	NA
Gm5771	0	NA
H2-M10.3	-0.0795228255050488	NA
Tpm3-rs7	0.61886989021713	0.279965474499817
Vmn1r82	-0.205469122971087	NA
Gstm1	-0.183331000503102	0.219943182295681
Adamts17	-0.0592776700336345	0.920866608553534
Xlr3c	-0.208247507618257	0.942990313109136
Chsy3	0.662783092297906	0.0770289761939707
Sez6l	0.196767024939887	NA
T2	0.697274192897348	NA
Gm5431	-0.103125680620428	0.872862022647237
Krtap6-1	NA	NA
Smco4	0.22925125941665	0.276328818357047
Gm5148	0.715268086436665	0.295431493870461
Gm5407	0	NA
Mmel1	0.241246595579823	0.766288000501042
Zfp980	0.0555722873124343	0.891450754032159
Olfr746	0	NA
Zfp846	0.0230764325238425	0.903630972164904
Olfr1126	NA	NA
Olfr66	0.630961844394364	0.253107743079867
Serpina3k	0.272363145607413	NA
Gstp3	-0.553999135914668	0.396016148240308
Arhgap35	0.00489539918401304	0.984342946422954
Usf2	-0.0713591033991146	0.740669465130022
Cryzl1	0.0242469559076069	0.941494978930497
Olfr506	0.169281574238022	NA
Gm10037	0.0212746613770675	NA
Kcnh1	-0.169834044419303	0.772988456367701
Tas2r138	NA	NA
Olfr822	-0.406942812901451	NA
Tcp11x2	-0.141432576934822	NA
Tspan7	-0.117808451394252	0.57184445223333
Idi1	-0.0542077952935265	0.880190615668633
Serpina9	-0.29755947310864	NA
Mrps14	-0.0324518620884923	0.771614440621947
Olfr25	NA	NA
Olfr412	-0.00260860252603313	NA
Gm10038	-0.164439592689552	0.931735610749985
Gm12253	-0.374730153249537	0.651166296211425
Espl1	0.069493866229215	0.809872511134443
Zfp68	0.101049778234976	0.423258254239848
Prp2	NA	NA
Spock2	-0.272662029649442	0.239852659874875
Mcm9	-0.201707630879851	0.828338530093662
Upf1	-0.0682786049226644	0.739794841448403
Ube2e2	0.57162272839246	0.0925893063611189
Phf21a	-0.0522389581027691	0.88080116780004
Dock1	0.184889624842946	0.226632559032257
Xlr5a	0.0197474655556838	NA
Zfp85	-0.0197665236446532	0.951727175673233
Tas2r117	NA	NA
Smim4	0.0990187174262588	0.817535136406783
Krt6a	0.0340530505109802	NA
Abce1	0.0419524066864322	0.739879512437122
Gm6612	0.217142504781462	NA
Gm10040	0.0202282280403328	0.987187438039429
Krtap21-1	NA	NA
Hist1h2bg	0.429700136662248	0.723870437393219
Phtf1	0.308560785290926	0.238564984527572
Rrp1b	0.121572087980546	0.628859348490192
Gpr182	-0.00526050305804876	0.973514657420293
Prss43	0.457332696635902	NA
Vmn1r64	NA	NA
Qrfpr	0	NA
Zfp420	0.206074991934737	0.475703898508906
Txndc9	0.064288626556691	0.716438374481079
Syt17	1.94098136697145	0.00474048258709738
Cxcl2	0.390518422248797	0.711221404386007
Rpl27a-ps2	-0.179843364432122	NA
Btnl4	0.00788158461059995	NA
Nrf1	-0.191223094344115	0.24237151321861
Panx2	-0.17421095327063	NA
Rpl10-ps3	0	1
Map2k5	-0.0367026939369417	0.837876842444205
Znrf2	-0.172127406838579	0.55226484954849
Gm26920	0.253761429149596	0.873752476363627
Dhcr7	-0.317057328743639	0.456967517202872
Gm5471	0.0120468229357528	NA
Gm8369	0.114899296166224	0.838894245347335
Wdr91	-0.193084576769467	0.474494008151317
Kl	-0.288474569252025	0.814342735474064
Olfr869	NA	NA
Scp2-ps2	-0.0565662576363912	0.831379794278644
Rnf207	0.990242431925169	0.172487467937412
Pip	NA	NA
Fam133b	0.0851650398329221	0.634560500406233
Gm10042	NA	NA
Olfr801	-0.00992737802371059	NA
Olfr933	0	NA
Mup5	-0.289822218641198	NA
AW822073	NA	NA
Gm15590	0.532235704894978	0.541538204609488
Rpl23a	0.0538972003671879	0.866251282551033
Dppa4	NA	NA
Rpl5	-0.110808749839943	0.642846195391578
Gm2531	0.0108942779171083	0.984342946422954
Defb50	NA	NA
Tmed9	0.328824277608693	0.0163532753886907
Gpc6	-0.0684451069289062	0.907550134406922
Cela2a	0	NA
Gm5801	0	NA
Serhl	0.0851889793104868	0.770233729958937
Tmod3	0.061889044107124	0.810160183281729
Anks1b	0.0558402055607156	1
Gm6462	0	NA
Fbxo18	0.0211196330666444	0.994793366686816
Rpl30	0.0676124567118846	0.907203489843733
Rpl28-ps1	0.0211704816402423	0.929271122099543
Rpl31-ps20	0.0691171641554338	NA
Cyp2d41-ps	NA	NA
AY761184	NA	NA
Adra2b	0.682396376375781	0.146796622207906
Gm5265	0	NA
Gda	-0.144808083960515	0.368012811445805
Gm17383	-0.27892659324181	0.855125720870895
Capn11	0.206606326603966	NA
Olfr875	0.131310436091815	NA
Vmn1r63	0	NA
Zfp110	-0.104464432919137	0.427527239080293
Speer4f1	-0.017252871351872	NA
Eif4b	-0.117941201341892	0.233416417156327
Samd12	-0.40698230736929	0.532185862165128
Olfr58	0	NA
Olfr69	-0.00259329097274125	NA
En1	0.301931921933453	0.626012175319613
Nkx2-9	-0.277475447650057	NA
4932411N23Rik	-0.129281528192486	NA
Tubb2a	0.857008575341601	3.77159806322117e-07
Vmn2r51	NA	NA
Ccser2	0.0450912838209044	0.913053189058461
Olfr846	-0.0525636190390745	0.919029535638603
Rpl21-ps12	-0.223683465351248	NA
Memo1	-0.123138355553027	0.524554455855085
0610030E20Rik	-0.150572937917511	0.178357213981833
Egln2	-0.0022456459473596	0.995015872830342
Fcer1g	-0.200926017428586	0.242873388460446
Gm4763	0	NA
Gm11937	NA	NA
Cd300c	-0.0667475456815964	NA
Lin9	-0.14274835845417	0.503503046179379
Kcnt1	-0.0542829841791762	1
Prr19	-0.00992804451570952	NA
Kcnj14	0.112340804135424	0.842826881720799
Gm9174	-0.506763348199693	NA
Zfp958	-0.0843757693843266	0.739098048860778
Osm	-0.226524540327542	0.549213273087305
Thra	-0.0704465488499956	0.729932185561589
Rnf169	-0.00440649746428488	0.9912532587435
Hist1h1b	-0.118503458515387	0.834051184057306
Cds2	-0.216985823303225	0.307671267911439
Nfe2	-0.429273669165035	0.0163532753886907
Nap1l1	-0.00881649786268755	0.940309571831079
Olfr97	-0.0163504284774309	NA
Col13a1	0.0520749448984158	0.88133056959242
Olfr331	NA	NA
Hspd1-ps3	0.371331811702703	0.843905348436972
Ppp1r2-ps3	-0.0804239251395734	0.729734472977805
Pirb	-0.199447503605669	0.260198212006979
Olfr146	NA	NA
Opn1sw	0.308955461031508	NA
Rex1bd	0.0688448699431616	0.772843354317429
Abi1	-0.0778321958444593	0.634324942592865
Rps27a-ps2	0.0307486038880866	0.846298940272668
Olfr952	NA	NA
Gm4832	0.538379245002408	NA
Gm5582	0	NA
Zfp516	-0.125537113281091	0.304398400920812
Zfp708	0.380717888325925	0.743497349072702
Olfr1025-ps1	NA	NA
Deaf1	0.275948177750315	0.21620886171313
Col25a1	-0.284896597531858	0.45413260834334
Rsl1	0.00711987619279941	0.988994372125926
Olfr1413	0	NA
Gm10051	0.0139900369462665	0.991301009530241
Pla2g2a	1.47450291581943	0.0529615451006631
C1qtnf3	2.51706145390825	2.78526740970122e-05
Slc10a5	-0.704409660698102	NA
Gm10052	0.0171514927241264	0.987303490087022
Ccdc192	0.40275281454936	NA
Gm10053	-0.158755349404181	0.491361327109119
Gm2174	-0.142096262051852	NA
Gm5185	0	NA
Tex48	0.0265913350952478	NA
Cfi	0.820765364514973	NA
Gm4822	0	NA
Fam57b	-0.515401793965445	0.108771924334116
Kcnc1	-0.307529537019878	0.463586788499841
Usp17lc	0.550330595909454	NA
Hdhd5	-0.0636316742918739	0.801459056789297
Olfr1406	0.0191845371441946	NA
Vwa8	-0.126773533924308	0.486136760706471
Grin2a	0.276305945491416	0.797081198282675
Hnrnpa3	-0.0787162204113129	0.692806496508673
Sh2d3c	-0.232986287762626	0.303632064341863
Gm5409	0.00472633481774671	NA
Kcp	0.836832959270314	0.0634867823274929
Olfr1201	NA	NA
Olfr128	-0.139110623568316	NA
Olfr482	0.891530569086468	0.132606454295625
Rpl18a-ps1	-0.565947900625786	NA
Eno1b	0.0990844325304823	0.932124816448851
Klk1b9	NA	NA
Olfr15	-0.517407787433946	NA
Frem1	-0.143385959497031	0.711272306063048
Tma7-ps	NA	NA
Rad51b	-0.00309700825536467	0.973514657420293
Gm10059	NA	NA
Olfr749	NA	NA
Rpl18	-0.0121863084143138	1
Pth	NA	NA
Olfr698	NA	NA
Fcgr4	-0.32736661016194	0.278572049998138
Olfr1504	NA	NA
Olfr961	0	NA
Ifitm6	-0.194970088730987	0.498446199917852
Olfr1263	0	NA
Gm10061	NA	NA
Lrrc74a	0.00336322733356288	NA
Nap1l4	-0.120938155790197	0.493572959427409
Ifnl2	NA	NA
Olfr814	-0.59415459011955	NA
Olfr539	-0.0485764141672612	0.933841769400546
Zfp945	0.174981163072574	0.349611122029995
Ntrk3	-0.749755796538142	0.260198212006979
Mfsd4a	-0.112940504815608	0.419969633207952
Rpl26-ps4	0.0295267669841929	NA
Gm8129	NA	NA
Krt40	NA	NA
Pde1a	0.435284249726359	0.165635651239698
Gm8991	0	NA
Skap2	-0.137655811222521	0.464074135758509
Mtfmt	0.0419467227164121	0.98443086742424
Fam19a1	0.454539249249824	NA
Olfr913	0	NA
Gm12715	-0.105469919243297	0.856350976077596
Lep	-0.158057287369298	0.875977535835813
Il1rapl2	-0.123628717071131	NA
Olfr1130	-0.0714816614501209	NA
Vmn1r71	0.294751726591574	NA
Hnrnpm	-0.0154571920022242	0.845401011151793
Ddn	-0.16315025145836	0.79607560693483
Gm13084	NA	NA
Gm6802	-0.151854169495429	NA
Defb4	NA	NA
Ppp1r2-ps4	0.138674565443479	0.913001130173671
Foxb1	-0.00260345928114618	NA
Sept9	-0.0606126528730444	0.69653824995361
Olfr345	NA	NA
Tpt1-ps5	-0.0584612516872617	0.98727563780017
Gzmd	0.0064435515715502	NA
Usp47	-0.114959623949151	0.498935437249598
Zc3h4	-0.0445134508953679	0.946841246144625
Naa38	-0.0634644337369052	0.757685303867867
Olfr224	-0.220610815276302	NA
Vpreb2	-0.184733700768815	0.963195517148862
Cdyl	0.0885596626362874	0.652312642889816
Rpl11	0.0343545215988326	0.761133684979245
Gm5434	0.409186710632695	NA
Olfr836	-0.00992663184844908	NA
Vpreb1	-0.487997216186448	0.197563178102098
Slc27a4	-0.0736861223279062	0.748757006723243
Olfr295	-0.667955806879229	NA
Tonsl	-0.150914099091741	0.851331392854511
Hopx	0.0590556319791959	0.858155657877653
Csf2ra	-0.242233675181568	0.2241049317475
Eda	0.188099378138624	0.752750356810757
Zfp36l3	-0.0733361824920183	NA
Slc14a1	-0.367247679503835	0.0591228394639731
Aldoart1	0.234534915624544	0.80371557591751
Gm10064	-0.0099349524459247	NA
Wdr83os	0.0576928253762419	0.852047372429295
Nrsn2	-0.119178193133608	NA
Fxn	-0.31311010678781	0.198573052181216
Olfr959	0.203987707187684	NA
Olfr427	-0.472961590073851	NA
Vmn1r33	0	NA
Olfr1014	0	NA
Tas2r120	NA	NA
Gfral	0	NA
Nkapl	0.295736889649436	0.668457189028833
Olfr54	-0.208369080123235	NA
Mamld1	0.445926015486351	0.161590919986782
Tmprss9	-0.305939254940248	NA
Mrgprh	-0.696113749124512	0.152048953471405
Ppp2r5d	-0.0655315051639807	0.608096616724817
Tas2r125	NA	NA
Olfr434	0	NA
Fxyd2	0.181371229013882	0.75405764125967
Gm8116	-0.14792953574444	0.750851421854199
Zfp933	0.0657005067031689	0.893701695320239
Olfr365	0.206954010151451	0.679703203276747
Actg2	0.651427454638817	0.14723251472433
Gckr	-0.0803078171809109	NA
Max	-0.239695743591733	0.187684011884626
Bcas3	-0.194592901463261	0.478353407568276
Hadhb	-0.42704153287607	0.0800638564329811
Plac8l1	0	NA
Ptk2b	-0.3054629447444	0.0509432255834629
Gm10065	0	NA
Olfr286	-0.231774395642626	NA
Gm7331	0.600824736177878	0.493827573948942
Spag11b	0	NA
Olfr979	-0.232737773344252	NA
Mbtd1	-0.0292412800454701	0.918681959184836
Zfp426	0.043584392451383	0.83701798070123
B3gnt8	-0.053445014316026	0.955331153239189
Plg	-0.550177248459931	NA
2610301B20Rik	-0.021370877456068	0.994901614542907
Gm5528	-0.0173147369198485	NA
Kbtbd2	-0.0709160555300187	0.751420910923947
Olfr727	0.295906770163928	NA
Nhs	0.358652936252788	0.139966267796229
Arhgef12	0.0339904185715698	0.751458064067691
Fcgr3	-0.219940064544152	0.137227529731954
Olfr248	-0.00732470615407885	NA
Olfr314	0	NA
Znhit1	0.0262885719736004	0.917447127933879
Uqcr10	-0.214800617663053	0.490693405638396
Tcea2	0.0966368105234185	0.746537664057614
Fbxw26	NA	NA
Trp53	-0.00410101676356827	0.981173636880089
Ccdc28a	0.262885959952067	0.405781077368188
Tor4a	-0.202713045988417	0.296076224521277
Ccdc154	-0.158945004690924	NA
Gm5292	0.284895448801544	NA
Gm16218	0.00473764261854727	NA
Ube2nl	0	NA
Nsmce2	-0.0342964962446882	0.905839085349301
Calcrl	0.351075015230963	0.0569429915370589
Olfr935	0.00473037997377839	NA
Syn3	-0.571054631850783	0.334005478264947
Rnase2b	-0.271928267933069	NA
Olfr222	0	NA
Olfr39	0.222613283904749	0.847575902383357
Sohlh1	0	NA
Rhox3e	-0.015470731816584	NA
Krtap8-1	NA	NA
Clec4a4	0.0771518486116283	NA
Gm7361	0.0412718594580638	NA
Cbx3-ps7	0	1
Rnase11	0	NA
Reg1	0.0264587829250554	NA
Stfa2l1	0.316124943491346	0.271572292824685
Gm16379	0	NA
4930524N10Rik	NA	NA
Krt4	-0.02210043701001	NA
Taf1b	-0.0155497502560453	0.915953300392039
Cdh24	-0.137832874580828	0.85843748736232
Olfr108	0	NA
Zfp637	0.0656727029796144	0.889978285394722
1700020N15Rik	NA	NA
1700019M22Rik	NA	NA
Akap17b	0.0761849698939296	0.868172102734818
