gene_name	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury_log2FoldChange	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury_padj
Olfr1252	NA	NA
AC119928.1	0.0219383500618702	1
Gm18305	0	NA
Gm8959	-0.144341447404713	1
Gm47517	NA	NA
Gm47638	0	NA
Gm47981	NA	NA
Gm18729	NA	NA
Gm47496	-0.121037500401302	1
Gpx4-ps2	0.0178979493786239	1
Gm47481	0.0146421795011007	1
Gm18508	NA	NA
Gm18705	0	1
CT025680.1	NA	NA
Slc30a1	0.0297043765818798	1
Gm48345	NA	NA
Olfr1007-ps1	NA	NA
Gm49264	NA	NA
Gm48330	NA	NA
Gm18160	NA	NA
Ptpmt1	-0.155434869001883	1
Gm47046	NA	NA
Gm7368	0.284768665115019	1
AA467197	0.0988636832527744	0.977276700403563
Gm47081	-0.0081539208792555	NA
Gm28239	NA	NA
Gm48255	0	NA
Gm48652	0	NA
Gm47100	NA	NA
Olfr1064-ps1	NA	NA
Olfr1010	NA	NA
Gm48431	NA	NA
Olfr897-ps1	-0.00815401153400019	NA
Gm7642	-0.55429445208845	0.963882802824273
Celf1	0.0224873297759303	1
Gm48739	0	NA
Olfr1108-ps1	NA	NA
Cbx3-ps8	0	1
Gm19611	NA	NA
AC117622.1	0	1
Gm18585	NA	NA
Gm47085	0	NA
Lsm4	0.0612490799852603	1
Arrdc2	-0.310407000183582	0.715491828347463
Gm48434	0	NA
Olfr1080	NA	NA
Gm47192	NA	NA
Gm48862	-0.16286418986164	1
Dppa5b	NA	NA
Gm48858	0	NA
CR550303.1	0.545098830574879	1.48007814804802e-30
Gm5917	-0.441988174971925	0.717309276833177
Gm48506	NA	NA
Gm19936	0	NA
Gm48640	0.180232841328325	1
CR936839.2	0	1
Gm8834	0	NA
Gm19212	0	1
AC121298.1	NA	NA
Olfr274-ps1	NA	NA
Gm48477	NA	NA
Gm47029	NA	NA
Gm30674	0	NA
Gm19174	NA	NA
Olfr1333	NA	NA
Catspere2	0.15491714034736	1
Nudt8	-0.175472061126089	1
Gm18226	0	NA
Olfr1088-ps1	NA	NA
Gm7439	0	NA
Supt4b	-0.0797129757868559	1
C1qtnf4	0.481420633069726	0.97947737981136
Gm47062	0	1
Gm20953	-0.114195573106617	1
Gm47255	-0.00815400465473341	NA
Gm19208	0	NA
Olfr156	-0.000823866645136262	NA
AC117188.1	NA	NA
Gm48130	0.0474076612604868	1
Jund	-0.135748809706669	1
Gm48598	0	NA
Olfr991-ps1	NA	NA
Gm47679	NA	NA
Olfr953-ps1	NA	NA
Gm47048	0	NA
Gm7444	0.013842348496528	1
AC137605.1	-0.00228207413791682	1
Olfr908	NA	NA
CR536609.1	0.143471678553137	1
Gm18789	NA	NA
Olfr1075-ps1	NA	NA
Gm8767	-0.582007726749178	0.779719737894862
Gm48272	-0.296652871901477	1
BX890553.1	NA	NA
Gm20734	NA	NA
Lrrc27	-0.344829334084389	0.897913946028268
Gm7588	0	NA
Gm3126	0	NA
Olfr941-ps1	NA	NA
Gm39404	0	NA
Olfr50	0	NA
Gm48391	0.0187797467858622	1
CU041226.1	0	1
Gm47185	NA	NA
Gm17661	NA	NA
Gm2981	-0.00787864203130705	1
Olfr1244-ps1	NA	NA
Gm47458	NA	NA
Olfr1543-ps1	-0.434874505167409	1
Gm47502	0	NA
FO082328.2	-0.00815491115539316	NA
Gm3011	0.82632483722871	0.832031055558787
Gm18252	-0.0081538135321917	NA
Gm46197	NA	NA
Gm4780	-0.233212730911886	1
Gm48173	NA	NA
Gm47084	NA	NA
Gm3442	0	NA
Gm47238	NA	NA
Zkscan7	-0.403776896976083	0.866128446417043
Gm30285	0.0976242709448876	1
Olfr1266-ps1	NA	NA
Gm9068	0	NA
Olfr977-ps1	NA	NA
Gm47964	NA	NA
Gm47498	-0.301725604326675	1
Gm48292	NA	NA
Gm47168	0.0065076615169205	NA
Gm17875	0	1
Olfr1119-ps1	NA	NA
Gm18165	NA	NA
Gm47203	NA	NA
AC166710.1	0	NA
Gm8512	0.00650813983337452	NA
Gm5023	NA	NA
Gm3318	NA	NA
Gm17795	-0.341386903451962	1
Gm49389	0.024793093995275	1
Rtn4r	-0.177400904535113	1
Gm18703	0	NA
Gm6545	0.0872842153307084	1
Gm34005	0.0065079398944335	NA
Gm49332	NA	NA
Gm3523	NA	NA
Gm5949	-0.00815380667803609	NA
March5	-0.100447619281653	0.903794034929534
Gm48373	NA	NA
Gm5010	NA	NA
Gm48142	-0.0154853535893279	1
Gm5831	-0.121585369027003	1
Gm47670	NA	NA
Gm2553	NA	NA
Gatm	-0.0541248559589024	1
Gm47497	NA	NA
CT009635.1	0	1
Gm47115	0.00650864978880151	NA
Hnrnpu	0.0153284548611081	1
Gm2774	-0.0228155088075817	NA
Gm5120	0	1
Gm48490	NA	NA
Gm18820	NA	NA
Gm47229	NA	NA
Olfr1337	NA	NA
Gm48849	0.598734296320291	0.79026106204685
Gm7293	0.525000947667487	0.937387730661516
Gm46136	-0.340090770766717	0.992347911375207
Gm47803	NA	NA
Tpi-rs4	-0.137671345464084	1
Gm48468	NA	NA
Gm48297	0	NA
Olfr1240	0	NA
Gm19640	NA	NA
Rps2-ps3	-0.0252797977450153	1
Olfr996	NA	NA
Gm48124	-0.0154831152250618	NA
THSD8	0.186054204263879	1
Gm19709	0	NA
Olfr947-ps1	NA	NA
Gm6015	0.457178946115588	0.939323145155757
Gm47180	0	NA
Gm47581	NA	NA
Gm10608	-0.0379401199149052	0.246322464590132
Gm47178	0	NA
Gm3336	0	NA
Gm8125	-0.246730817722367	1
Gm7529	0	NA
Gm18378	NA	NA
Gm47867	0	NA
Slc30a4	0.163557582423352	0.692054380662108
Gm47044	NA	NA
Gm48711	NA	NA
Kif11	-0.0299541680000831	1
Gm18669	0	NA
Gm48789	NA	NA
Gm19113	0.0138338889532738	NA
Olfr1248	NA	NA
Gm19121	-0.141680050913389	1
Gm8155	0.0138382657086388	NA
Gm47130	0.0211735299583552	1
Gm32460	NA	NA
Olfr1114-ps1	NA	NA
Gm47717	0.00650646147622852	NA
Gm18671	0	1
Gm47317	NA	NA
Gm21089	0	1
Olfr1328	-0.473648040125113	0.979359090683575
Gm47714	0	NA
Gm7680	0	NA
Gm18292	-0.0282370935805539	1
Gm47933	-0.35485223813058	0.506502520080339
Gm7787	NA	NA
Olfr789	0.0167266061778276	1
Rab3a	0.0666721168462144	1
Gm10519	0	NA
Gm18745	-0.00815361532405282	NA
Olfr1092-ps1	NA	NA
Gm6082	-0.00815427200846802	NA
Gm3473	0	NA
Rpl26-ps1	0.114081852985243	1
Gm30671	-0.00185709914280992	1
AL929555.1	NA	NA
Olfr966-ps1	NA	NA
Olfr1065	0	1
Gm18863	0	NA
Gm47005	NA	NA
Gm18942	0.754839551431033	0.827128055836321
Hhex	-0.0477648836380604	1
Gm47473	NA	NA
Gm47344	NA	NA
Gm47333	0	NA
Gm48546	0	NA
Prodh	-0.318768812639747	0.484960710341824
Gm48002	NA	NA
Gm3953	-0.502792060926379	0.950030725569745
Gm48401	0.0259596975905714	1
AC139209.1	0	NA
Gm19790	-0.00082222816184504	NA
CT010495.1	-0.0496848794852189	1
Gm48670	-0.402274062595992	1
Aldoa-ps4	0.0523141427817753	1
Gm6885	-0.00551170495120983	1
Olfr29-ps1	0	NA
Gm48467	0	NA
Gm18586	0	NA
Gm48191	0	NA
Gm47182	NA	NA
Gm48537	-0.225750901057961	1
Gm5369	NA	NA
Gm19324	0	NA
Gm8911	0	NA
Rpl32l	0.216001822501361	1
AC154343.1	0	NA
Ccdc188	0	NA
Gm48818	NA	NA
C130030K03Rik	0	NA
Btbd8	-0.0382167190153764	1
Gm47099	-0.661085324731016	0.857049765428854
D9Wsu149	0.0187309575589853	1
Gm34424	NA	NA
Gm47536	NA	NA
Gm18914	-0.0529605220376901	1
Olfr1059-ps1	NA	NA
Traf5	-0.0828827104079845	1
Gm7183	0.265994984070423	1
Dpysl4	0.256241565903798	1
Gm18655	0.00839702395126673	1
Gm7333	-0.155944079125745	1
AC109138.1	NA	NA
Gm47169	NA	NA
Gm2594	0.106801645812165	1
Gm47449	NA	NA
Gm49380	-0.480984108784336	1
Gm49337	0.533568152851918	0.971194198122841
Gm33778	NA	NA
Gm18103	-0.0269077624398559	1
Gm48331	NA	NA
Gm18016	NA	NA
Olfr927-ps1	NA	NA
Dppa5c	NA	NA
Gm47324	-0.17252394961689	1
Gm47318	NA	NA
Gm6390	-0.342495093996279	0.969373191468885
Gm47146	NA	NA
Olfr950-ps1	NA	NA
Gm17779	0	NA
Gm47993	NA	NA
Gm47356	-0.573391332262743	0.897913946028268
Gm47236	0.222892758107528	1
Rps2-ps12	0	NA
Vmn1r-ps50	0.00650831030967245	NA
Gm47137	NA	NA
Gm6581	0.0321951776060793	1
Olfr912	-0.019037767943092	1
Gm47321	-0.0449506371920519	1
Rcor3	-0.0392263184119253	1
Olfr925-ps1	NA	NA
Olfr998	NA	NA
Olfr1142-ps1	NA	NA
Olfr1245	0.241219887517231	1
Gm18996	0	1
Gm47035	NA	NA
Gm8031	-0.313812300387999	0.95987017878372
Olfr1227-ps1	NA	NA
Gm48675	0	NA
Gm47504	-0.144135548583696	1
CAAA01144662.1	-0.150944693844797	1
Gm47103	0.043857844637423	1
LOC102637012	0	NA
Muc2	-0.326753090675379	1
Mpv17l2	0.244612245702502	0.901028928965166
Gm47668	-0.223132207807884	1
AC150314.1	0.115340090164141	1
Gm48469	NA	NA
Gm18997	0.510515651739345	0.941453528634223
Gm18587	0	NA
Gm48443	-0.175516669869334	1
Aldoa-ps3	0	NA
Olfr1091-ps1	NA	NA
Gm5366	0.00650599546282659	NA
Gm38431	-0.129787781047796	1
Gm47562	NA	NA
CU682339.1	0	NA
Gm48848	NA	NA
Amd-ps6	-0.00761402090924441	1
Gm48634	NA	NA
Gm17853	0.00650630593491785	NA
Gm5055	0.464551318952705	1
CR954983.1	-0.197214002990591	1
Olfr1238	0.0893115143562212	1
Olfr1073-ps1	NA	NA
Desi2	-0.0070494204927976	1
Gm47433	0	NA
Nadk2	0.0325880233635695	1
Gm48141	-0.00729758858108562	1
Gm9487	-0.261181200755026	1
Gm48846	0	NA
Stk32c	-0.056292122118279	1
Gm7653	0	NA
Gm47219	NA	NA
Gm30619	NA	NA
Olfr1139-ps1	NA	NA
Gm18015	0	NA
Gm8162	0.0826164675745379	1
Gm48172	NA	NA
Gm48128	-0.0691869229619096	1
Gm7570	0	NA
Gm18892	0	NA
Gm232	0.0600501957252234	1
Gm18164	NA	NA
Gm18891	0	NA
AEKR01077154.1	-0.093065318402214	1
Gm35262	NA	NA
Gm19987	NA	NA
Stmn1-rs1	0.0110517255247122	NA
Olfr1001-ps1	NA	NA
Olfr1251	NA	NA
Gm18488	NA	NA
Gm47410	0.00650794386027855	NA
AC154679.1	0	1
Gm3028	0	NA
Olfr962-ps1	NA	NA
Gm46146	0	NA
Gm18166	NA	NA
Rapsn	-0.158487095665037	1
Gm19572	NA	NA
Gm47364	0.13876083362622	1
Gm47347	NA	NA
Gm47355	-0.0725841527990894	1
Gm47182	NA	NA
Gm4042	0	NA
Olfr1192-ps1	0.0929961927976891	1
Gm47083	NA	NA
Gm13777	-0.476816612018521	0.987959663059922
Gm3365	-0.20996332264195	1
Gm47180	0	NA
Gm8058	-0.00815440126577529	NA
Olfr989-ps1	NA	NA
Gm8049	0	NA
Gm18986	-0.0154861575658536	NA
Gm9919	NA	NA
Gm18043	NA	NA
Gm7213	-0.196378293928066	1
Iqcn	0	NA
Gm48839	-0.000823036325121887	NA
Gm6713	-0.160035587257701	1
Olfr157	0.230596508502466	0.979579009430512
Gm47090	NA	NA
Gm4977	0.989112312777287	0.504368620309126
Jakmip3	-0.0685996664679928	1
Gm47741	NA	NA
Gm18487	0	NA
Gm47268	-0.0142259386708226	1
Gm48348	-0.087902381361737	1
Gm31848	0.308717837033314	1
Gm7802	0.00650850404074009	NA
Gm21041	0	NA
Ide	-0.0750070155646072	1
Gm48097	NA	NA
Gm48738	0	NA
Rims1	0.0800770690945313	1
Gm47165	NA	NA
Gm37486	0	NA
Gm47240	0	NA
AC240971.2	0	1
AC109138.2	1.11598903806598	0.00673710054626384
Gm48628	NA	NA
Dgcr6	-0.21559999949247	0.628772852471513
Gm46103	0.00650848920790904	NA
Gm26866	NA	NA
Gm47199	0.177115781856567	1
Gm8023	0	NA
Olfr964-ps1	NA	NA
Gm46142	-0.00116283753919787	1
Gm7435	0.05357445599727	1
Gm47740	0.00650422606579466	NA
Gm47213	0.064433765798746	1
Gm47500	NA	NA
Gm6983	-0.144089273133793	1
Gm47934	0	NA
Olfr1077-ps1	NA	NA
Gm18377	NA	NA
Gm8543	0.120010238376889	1
Rab7-ps1	-0.0301483579282329	1
Olfr956-ps1	NA	NA
Kbtbd4	-0.0132694239263102	1
Olfr1082	NA	NA
Gm49373	0.333211447330082	0.793950092961183
Gm47986	0	NA
Gm47932	0.262391042449004	0.963389022737246
Gm47105	NA	NA
Gm49385	0.00650814270024307	NA
Gm47945	NA	NA
Gm47379	NA	NA
Gstp-ps	-0.22741364903672	1
Kcnn1	-0.250093815597506	1
Gm9662	-0.370891121928138	1
Olfr929-ps1	NA	NA
Gm3776	1.3351210455697	5.93961742584182e-28
Gm47145	-0.310306869257017	0.947037584075664
Olfr1089	NA	NA
Mtch2	-0.154554842708682	0.712730671644015
Olfr1246	-0.0418227028620527	1
Gm48554	NA	NA
Gm19137	NA	NA
Gm47185	NA	NA
Rd3	-0.160727758579718	1
AC110514.1	0.476379434978008	0.912562120907053
Gm19219	-0.0284521109428828	1
Ndufs3	-0.275133768916018	0.438043547353782
Gm48850	-0.327619928255882	1
Gm5950	-0.800719854891888	0.782830644772583
Olfr785	NA	NA
Olfr1070-ps1	NA	NA
Gm18329	0.372178084589436	1
Gm47241	NA	NA
Gm18903	0	1
Cox20	-0.12340559075502	0.735477905679662
Gm48856	0	1
Gm7780	0.128193928108723	1
Olfr1134	NA	NA
Gm47886	NA	NA
Gm19994	NA	NA
Gm4800	0.0707583763304864	1
Gm48337	NA	NA
Olfr946-ps1	NA	NA
Gm47616	NA	NA
Gm47873	NA	NA
Gm48811	NA	NA
Olfr228	-0.260070187289781	1
Pde4c	-0.155725124353341	1
Gm47124	NA	NA
Gm47147	-0.00634132260119604	1
AL611930.1	-0.0638619475116618	1
AC073947.1	0	NA
Gm47091	NA	NA
Gm8863	0	NA
Gm5035	NA	NA
Gm8948	0	NA
Gm47620	-0.267225799808778	1
Olfr928-ps1	NA	NA
Gm48288	NA	NA
Olfr1041-ps1	NA	NA
Gm47274	0	NA
Gm18225	0.191886635705118	1
Gm29785	NA	NA
Gm7904	-0.135656568958301	1
Olfr896-ps1	-0.0713185119818446	1
Gm6018	0	NA
Gm7229	0	NA
Gm47154	0	1
Gm47110	0	NA
Gm2517	NA	NA
Gm47102	-0.156498012464559	1
Pik3r2	0.0656845195589569	1
Gm8131	-0.000824858674948502	NA
Gm48805	0.00650832857870373	NA
Gm40020	0.127668968673867	1
CAAA01154301.1	0	NA
Gm47135	-0.202832033076902	1
Gm49318	NA	NA
Gm7495	0.0138376980739705	NA
Gm8899	-0.744776976791509	0.779719737894862
CR936842.1	0	1
Gm47829	NA	NA
Gm20382	0	NA
CR936839.3	-0.373868134618615	1
AC149294.1	-0.0382395696044506	1
Cpeb3	-0.271946718964614	0.718361371477784
Olfr347	NA	NA
Rpl26-ps6	-0.865665097889231	0.652930722966667
Olfr342	NA	NA
Gm7692	NA	NA
Il12rb1	0.209006200980671	1
Gm5425	0	1
Gm18346	NA	NA
Gm6477	-0.635291010349917	0.421813366967803
Gm5040	-0.143541924396029	1
Vmn2r-ps92	NA	NA
Gm48864	NA	NA
Gm19612	-0.0228153731023648	1
Gm47617	0.0835569182356956	1
Gm47610	NA	NA
Gm48836	0.192168083946864	1
Gm47366	NA	NA
Gm47928	0	NA
Gm48196	NA	NA
Gm19810	0	NA
Gm48608	NA	NA
Gm18636	-0.0154847173704415	NA
Gm47377	-0.0366356170823944	1
Gm6150	-0.00815504147033259	NA
Gm4921	0.0668814714745642	1
Gm2395	-0.228848314731082	1
Gm19233	NA	NA
Gm47516	NA	NA
Gm18670	0	NA
Gm47332	NA	NA
Gm8796	-0.0331087536296337	1
Gm3285	NA	NA
Gm48793	-0.175187707860715	1
Gm46192	0.536864498566718	0.955162790311708
Gm7370	0.496227906190328	0.947037584075664
Gm48406	NA	NA
Gm48082	-0.0884951801184044	1
Gm47382	NA	NA
Gm18899	-0.126735508844904	1
Gm46203	0.10625197099177	1
Gm48177	-0.306537376159563	1
Gm4478	-0.624613751381388	0.795676954240604
Gm5182	0.0438352366572764	1
Gm18024	0.00650424320414661	NA
Gm19169	0	NA
Gm47495	0.0771707531680836	1
Gm47055	0	NA
Gm48679	NA	NA
Gm18637	0	NA
Gm7001	0.151536631434457	1
Gm48148	NA	NA
Gm29774	0	1
Gm47844	-0.315633605794048	1
Gm18503	NA	NA
Gm8942	0.026169422105312	1
Gm4797	0.0771996209710918	1
Gm5781	0.0634218322898335	1
Gm3678	0	NA
Gm8873	-0.464615343923093	0.991880030932602
Gm9129	-0.349389921015714	1
Gm48827	0	NA
Gm4803	0.00650916152401445	NA
Gm46311	0	NA
Gm48178	NA	NA
Gm48268	0.0146233459111672	1
Gm20304	0.158202862754942	1
Gm18515	0.00650796079130999	NA
Gm48666	0.0065085099455147	NA
Gm46327	0	NA
Gm8290	0.309821409429039	1
Gm19256	NA	NA
Gm18696	0	NA
Gm47835	0.00650827324694295	NA
Gm47724	0.00650749790185185	NA
Gm48018	0	NA
Gm47365	0	NA
Gm5176	0.182663578618563	0.997562019548777
Gm48465	NA	NA
Gm5080	-0.00815303798960244	NA
Gm8112	0	1
Gm9585	NA	NA
Gm4864	0.0173827870961336	1
Gm8785	NA	NA
Gm29818	NA	NA
Gm18119	0.173598439340486	1
Gm48461	NA	NA
Gm9535	0	NA
Gm47967	-0.0851301826411708	1
Gm7842	0.0408496859851513	1
Gm2436	-0.0191049775052884	1
Lilr4b	0.216127638263935	0.827803619257295
Gm47394	NA	NA
Gm47669	0.245220328582744	1
Gm9045	0.272241741738062	1
Gm48484	0.0065079672972163	NA
Gm48808	0.488150326278655	0.950636862163108
Gm48179	NA	NA
Gm47056	-0.0750412354464886	1
Gm5136	0	NA
Gm47402	0	NA
Gm48774	-0.259797954851939	0.797226446873461
Gm48184	NA	NA
Gm5649	0.0065084147430604	NA
Gm5175	-0.346759694532955	1
Gm47852	NA	NA
Gm48750	NA	NA
Gm48269	0.159720880862595	1
Gm29809	0.0138403377164404	NA
Gm8158	0	1
Gm17917	0.00827874099795765	NA
Gm21321	NA	NA
Gm48282	NA	NA
Gm8249	-0.000832012688448843	1
Gm32220	0.0138420656233905	1
Gm47399	0.033247189164284	1
Gm47466	0	NA
Gm48380	0	NA
Gm9182	0	1
Gm9476	NA	NA
Gm47809	-0.000822000633086406	NA
Gm47244	NA	NA
Gm9368	0.111946342003351	1
Gm47245	0	NA
Gm48466	NA	NA
Gm19599	0.013839307938402	NA
Gm9004	-0.095588159135572	1
Gm48587	0.00650672847052308	NA
Gm35412	-0.937786401342964	0.646609321269143
Gm48531	NA	NA
Gm47787	NA	NA
Gm32936	NA	NA
Gm47506	0	NA
Gm18876	0	NA
Gm8960	0.254675571604775	1
Gm9102	0	NA
Gm47924	0.274928514057087	0.930299156977101
Rps7-ps2	0.368442115614045	0.976190155903945
Gm47560	NA	NA
Gm47834	NA	NA
Gm7540	NA	NA
Gm21027	0	NA
Gm46234	NA	NA
Gm18039	NA	NA
Gm47362	0.0138394122999302	NA
Gm47628	-0.674980784095949	0.577192626972302
Gm5178	0	NA
Gm19056	0.145785016024941	1
Gm48886	NA	NA
Gm19217	NA	NA
Pbld1	-0.0816417926036159	1
Gm47247	-0.00182036149204534	1
Gm9029	-0.501498835801843	0.874192630370199
Gm40692	-0.0292196277628118	1
Gm47526	0	NA
Gm5780	-0.00815505505137695	1
Gm6218	0.633961974459688	0.810589518332599
Gm18244	0	1
Lilrb4a	0.19244360600337	0.696641545311836
Gm47611	0.0413892914745496	1
Gm47045	NA	NA
Gm48777	0	NA
Gm18777	NA	NA
BC024063	-0.0977795625031482	1
Gm48758	0	NA
Gm8188	0.177392027599623	1
Gm48851	-0.0629779594020626	1
Gm47053	NA	NA
Gm9508	NA	NA
Gm17820	0	NA
Gm48145	-0.0150624206354053	1
Gm18188	-0.098624992033574	1
Gm47630	-0.198361846023376	1
Gm3213	0.00650455884680389	NA
Gm48085	0	NA
Gm47538	-0.0154833837921279	NA
Gm47845	0.288028334586759	1
Gm48826	0.00650783954471443	NA
Gm47060	NA	NA
Gm2412	0	NA
Gm6993	NA	NA
Gm47209	0	NA
Gm31931	NA	NA
Gm48029	NA	NA
Gm35405	-0.0081543147099596	NA
Gm8274	-0.142643103345361	1
Gm19090	NA	NA
Gm19161	0	NA
Gm47553	0	NA
Gm47546	NA	NA
Gm48448	NA	NA
Gm18730	0	NA
Cyp3a61-ps1	0	NA
Gm2089	NA	NA
Gm32717	0.0065361797519336	1
Gm48055	NA	NA
Gm18726	-0.0519128995550556	1
Gm47142	NA	NA
Tyms-ps	0.235163092241097	1
Krtap10-10	NA	NA
Gm48786	-0.0364746606130578	1
Gm8435	0	NA
Gm48698	NA	NA
Gm48180	NA	NA
D630033A02Rik	0.0508113007913054	1
Gm17823	-0.28476338050891	0.986259284399682
Gm48310	NA	NA
Gm49325	0	1
Gm48788	NA	NA
Gm8689	NA	NA
Gm47894	-0.0814587542530534	1
Gm47837	NA	NA
Gm47488	NA	NA
Gm32802	0.0065361797519336	1
Gm47329	NA	NA
Gm17980	-0.271253313538366	1
Gm48013	NA	NA
Gm47874	-0.188562159082099	1
Gm48460	NA	NA
Gm6906	0	NA
Gm9088	0	NA
Gm48087	0	NA
Gm29783	0	1
Gm18774	0	NA
Gm19989	0	NA
Gm8275	0	NA
Gm48509	NA	NA
Gm47768	NA	NA
Gm17816	0.329751500892568	1
Gm48088	0	1
Gm17870	NA	NA
Gm48875	NA	NA
Gm47744	NA	NA
Gm48112	0.0484093891720487	1
Gm8153	0	1
Gm47755	NA	NA
Gm5951	-0.00815529761513905	NA
Gm5183	0	NA
Gm48425	NA	NA
Gm6721	0	NA
Gm47866	0	NA
Gm48454	NA	NA
Gm19624	NA	NA
Gm47325	-0.00276514138732426	1
Gm3266	NA	NA
Gm48047	NA	NA
Gm46188	NA	NA
Gm47529	0.0324997660533644	1
Gm4796	-0.229554966228139	1
Gm48132	-0.196815457199864	1
Gm48326	NA	NA
Gm47864	0.140487853338569	1
Gm48475	NA	NA
Gm48507	0	NA
Gm4178	0	NA
4930503E24Rik	0	1
Gm49376	-0.153952569177621	1
Gm48385	-0.00815445194654592	NA
Gm7791	0	NA
Gm18556	0	NA
Gm48794	NA	NA
Gm47261	0.00650842043829038	NA
Gm9736	NA	NA
Gm8170	0.215704933996092	1
Gm47228	NA	NA
Gm48258	-0.015484823580675	NA
Gm48891	NA	NA
Gm48121	NA	NA
Gm7198	-0.0524882123008542	1
Gm47999	NA	NA
Gm47227	NA	NA
Fkbp1a-ps2	0	NA
Gm8701	NA	NA
Gm6867	-0.0101099706841091	1
Gm9466	-0.0277031860741413	1
Gm9044	0.00766905932035365	1
Gm6333	0	NA
Gm6494	-0.315305707454667	0.847394911900727
Gm19168	-0.314617147897251	1
Gm48106	0.0182514734255893	1
Gm18507	NA	NA
Gm7594	0	NA
Gm47965	NA	NA
Gm48403	NA	NA
Gm40810	NA	NA
Gm47722	0.00650825156057913	NA
Gm19007	-0.00815461016104283	NA
Gm47830	0	NA
Gm47949	-0.00815535687943974	NA
Gm47935	0	NA
Srp54b	0.576463841659383	0.8683325486234
Gm3619	0.398178438476823	0.973928791014859
Gm6714	0.355872134016809	0.992874251427129
Gm4781	NA	NA
Gm48289	NA	NA
Gm6991	NA	NA
Gm48687	NA	NA
Gm48120	0	NA
Gm47579	0.015581551350318	1
Gm47609	NA	NA
Gm18387	NA	NA
Gm48144	NA	NA
Gm5779	-0.0509685093119531	1
Gm48083	0	NA
Gm48658	NA	NA
Gm46209	-0.534683007853369	0.962925068379064
Gm47703	0	NA
Gm21026	0.275551224403057	1
Gm4310	0	NA
Gm48659	NA	NA
Gm18873	NA	NA
Gm48068	0.263369137234312	1
Gm19801	-0.00183751015488089	1
Gm9111	0.00650838097421088	NA
Gm9048	0	NA
Gm47736	0.00650594664087675	1
Gm46194	0.116782555277701	1
Gm18409	-0.00820912737637521	1
Gm47367	NA	NA
Gm48224	0	NA
Gm47589	NA	NA
Gm47211	0	NA
Gm18704	0	NA
Gm4928	-0.0670914833075022	1
Gm47968	-0.109613814119616	1
Gm48117	0	NA
Gm48379	NA	NA
Gm29884	0	NA
Gm47632	0.326884634717319	1
Gm47899	0	NA
Gm29794	0	NA
Gm46199	NA	NA
Gm2649	NA	NA
Gm47940	NA	NA
Gm48195	NA	NA
Gm9072	NA	NA
Gm6992	-0.172184038205258	1
Gm6627	-0.139497848350741	1
Gm8219	0	NA
Gm4556	0.600652015628199	0.9010808319608
Gm47626	0.423067296613762	0.438556925046844
Gm48599	NA	NA
Gm19186	NA	NA
Gm9035	NA	NA
Gm48451	NA	NA
Gm48473	NA	NA
Gm32025	0	NA
Gm32899	0	NA
Gm47363	0	NA
Gm47225	NA	NA
Gm7530	-0.00815317236528297	NA
Gm5750	-0.415319641081949	1
Gm31849	NA	NA
Gm47170	0.00650855806348324	NA
Gm48450	NA	NA
Rpl19-ps2	0.0124975382225267	1
Gm4930	0	NA
Gm2398	-0.881478103536125	0.642381099199211
Gm47527	NA	NA
Gm6859	NA	NA
Gm48280	0	NA
Gm5186	-0.00815428110665987	NA
Gm4927	NA	NA
Gm48333	-0.0541948911812381	1
Gm47340	0	NA
Gm4777	-0.215154391114116	1
Gm2696	NA	NA
Gm18557	NA	NA
Gm18510	NA	NA
Gm7476	0.28906357423542	1
Gm46364	0.102778414306679	1
Gm46233	NA	NA
Glipr1l3	0	NA
Gm7775	0.00650678036419628	NA
Gm48175	NA	NA
Gm9030	-0.517866724535317	0.857488033381764
Gm18337	NA	NA
Gm47937	NA	NA
Gm18972	0	NA
Gm5173	-0.126358765516338	1
Gm19074	NA	NA
Gm2628	0.0842113865807693	1
Gm18027	0	NA
Gm47880	0	NA
Gm48555	0	1
Gm4510	0.0211719804034544	NA
Gm48463	NA	NA
Gm32687	-0.0177314808939617	1
Gm17849	-0.00457027628548803	1
Gm19688	-0.28305802061368	1
Gm47220	0	NA
Gm48787	0	NA
Gm5654	0	NA
Gm47793	NA	NA
Gm47647	0	NA
Gm5184	-0.00185533203533991	1
Gm18623	NA	NA
Gm36176	NA	NA
Gm47929	0	1
BC106175	0.390902894013375	1
Gm47395	0	NA
Gm6869	-0.155360127008799	1
Ryk-ps1	NA	NA
Gm48270	-0.32738480010549	1
Gm48376	-0.488069786128899	0.99552607279181
Gm18042	-0.0103967283073491	1
Gm18242	NA	NA
Gm48118	NA	NA
Gm7413	-0.561012794481446	0.753261571967074
Gm48892	NA	NA
Gm20108	NA	NA
Gm47492	-0.0154841410242122	NA
Gm48760	0	NA
Gm18904	-0.00815327988805985	NA
Gm7034	-0.473001770592327	0.997965834809768
Gm18871	NA	NA
Gm48514	NA	NA
Gm47476	-0.0937254262365658	1
Gm2446	0.148401219499128	1
Gm8681	0	NA
Gm19073	-0.00815516355938004	NA
Gm5512	-0.324958540433054	0.689666649078003
Gm48815	-0.0108528442064176	1
Gm8137	0	NA
Gm7525	1.09438528533902	0.321537899251467
Gm48474	NA	NA
Gm18041	NA	NA
Gm46193	0	NA
Gm8255	0.0819921882295222	1
