gene_name	Injured_STR_ort_1_day_post_injuryvsUninjured_STR_ort_1_day_post_injury_log2FoldChange	Injured_STR_ort_1_day_post_injuryvsUninjured_STR_ort_1_day_post_injury_padj
Cep85	0.126095023242195	0.833845187710517
Tulp1	0.368308824069355	0.789429780939371
Arid5a	0.396801829752688	0.0835404407921759
Slc22a20	-0.101431217406807	0.944524726753852
Slc18b1	-0.226291878654473	0.612778361985467
Azin1	0.10730401713937	0.740505588607864
Ints7	-0.010963877586796	0.996162037631082
Fbxo27	0.343512365411639	0.756548487752089
Klf10	-0.372007636719487	0.578020635185377
Tedc1	0.352220090569359	0.423156039698714
Acp7	0	NA
Uggt1	0.352570578175229	0.00211663475877986
Dtl	-0.00493511838035037	1
Thoc2	0.189897265430373	0.587827956552864
Tbx10	0	NA
Erv3	0.135235061022397	0.956726553050571
Asxl2	0.243399165051144	0.0246981890289584
Ubr5	0.0305836659646544	0.950385753515654
Slc2a12	-0.598466980338021	0.033001874892957
Zmat4	0.577519977975278	0.677793528361884
Cib2	-0.603349096388068	0.0233905209872719
Nenf	-0.309508594280146	0.239230779088085
Fam168b	-0.0445997089773469	0.831836910711361
Arhgef4	-0.228362110455106	0.599218456693776
Pank2	-0.0114646730307221	0.999469551656897
Ppfia1	-0.052441422453259	0.923830508260415
Mavs	-0.0992433589140314	0.682344355279177
Bcdin3d	-0.132620670593304	0.759009810571058
Atg14	-0.259623689863209	0.682344355279177
Prss40	0.00584281825882677	NA
Mrpl47	0.0551577925549915	0.939158335758532
Rapgef6	0.0334533746050182	0.935435031321591
Fbxo34	-0.0043637941889281	1
H2-M11	0.112210754939103	NA
Shank2	-0.899881067243828	0.0619951344628216
Aldh8a1	0.00410118389194376	0.988444677381831
Dlgap5	-0.0232064524067925	0.973810465760882
H2-DMb2	0.0663639237594878	0.947473253755768
Plekhg2	-0.127576381013432	0.746247165583448
Zdhhc18	-0.144137217571692	0.866503974939572
Rps16	0.0472211312896322	0.838359706771703
Vash2	0.129360008924197	0.921977304803154
Mcrs1	0.292354740941216	0.178527371894986
Wdhd1	-0.00760413657425904	1
Tob1	-0.960726643372795	3.79660304312914e-06
Ephx3	-0.122668468505537	0.884235961403095
Pkd2l1	0.00640860907146703	NA
Kcnh3	0.320213253359463	0.874606250120121
Gch1	-0.099830125196144	0.873164646389371
Nr0b2	-0.541450145413873	NA
BC030499	0.0499429724216826	0.993202342189066
Clba1	0.247153656069621	0.786337895057239
Kdf1	-0.195730024633452	NA
Nme1	0.326391503355167	0.00333803706197929
Gm5519	0.309401192197668	NA
Adgrl3	0.558428599570522	0.610053500744611
Osbpl5	-0.233876735589768	0.646318780012919
Bclaf1	0.0776888094081344	0.654159750466308
Kcnmb2	-0.240274048870492	NA
Tnfrsf23	0.886517706321604	0.0265836116501348
Spag1	0.3236558299472	0.548627329589546
Atoh8	0.285404441508277	0.521959668948126
Wdtc1	-0.242170472349079	0.288929798671642
Kcnk2	-0.150159131512732	0.680065669502181
Cldn11	-0.619056204235605	0.606249495400141
Rgs22	-0.198450798085304	NA
Cdkn3	0.137232086984634	0.678237210598813
Slc25a43	0.221750887296971	0.81712422306198
Zbtb42	0.340905555565796	0.587581067317553
Zfp60	-0.04130601711819	0.966013938021985
Prkci	0.0780736916105667	0.9070511867772
Vps13b	0.0599545212779186	0.838359706771703
H2-DMa	-0.0667522087446826	0.940107883183633
Phc3	0.0456163733596078	0.825278351548279
Kctd8	-0.505016369652563	0.727715313401104
Slc20a2	-0.0850975943661484	0.872378012744667
Gdf7	-0.336229751466408	NA
Gpr160	0.165266668822871	0.721734018803423
Cdkn1c	-0.321366237851106	0.34951155223027
Ldah	0.0342449389589816	0.930024296394886
Rfx7	-0.0786230635193993	0.70436546022235
Inf2	0.102095625236285	0.763510128034456
Esyt3	0.0808036609342775	0.925329928390985
Armc3	0.0855396590861029	0.955169816311502
Atp8a1	-0.0396930383064143	0.948786057476416
Aspg	0.708326935150119	0.0939072985025439
Tmem247	NA	NA
Ahdc1	-0.28678499736227	0.307876792800958
Ddhd1	-0.195379457503345	0.368546429868471
Lzts3	-0.0380352565432873	0.982830874722095
Tecta	-0.642462388910024	0.550397293398007
Cd81	-0.176366374697999	0.13648319984981
Spag6	0.474812447144451	0.763510128034456
Fam13a	-0.342120503223286	0.40724461347979
Cisd1	-0.207100875854376	0.623112025987126
Fermt2	-0.30066451298339	0.229817368901983
Ccdc33	-0.113506331158731	NA
Tmem33	0.0231284771457892	0.95862991720401
Gnpnat1	-0.2995757768897	0.336394309098276
Ckap2	0.152131995899795	0.486966754688989
Avp	0	NA
Mynn	-0.015203958152161	0.984603218071455
Themis2	-0.0518094420972158	0.903240069530049
Limch1	0.17866401198443	0.579141396896019
Actrt3	0	NA
Nek5	0.365979357326695	0.768475910699622
Mrps26	-0.0452945859576462	0.924884192977733
Eef1a1	0.144539081403424	0.195470063477253
Phyhipl	0.491949496314992	0.682590437991414
Fam222b	0.0126608896754441	0.977688290705561
Xkr8	-0.08413611569506	0.910323926992092
Ppp1r16b	-0.127647834484606	0.678108383717641
Ptger2	0.156289437266383	0.757184932988072
Actr5	0.518271905467874	0.149158635497305
Slc16a9	0.0954696521717223	0.891411613397344
Slc32a1	0.187519828410652	0.935393798817118
Mrpl23	-0.00864508556987643	1
Pced1a	-0.0981542714508662	0.736547973306784
Mbl1	0.124495156176186	NA
Dzip1l	0.259207374205068	0.647652454845632
Apopt1	-0.076007801394579	0.835184394987499
Vopp1	-0.0889311755457446	0.841883630032132
Defb7	NA	NA
Phf12	-0.200180066039789	0.566779245626292
N4bp2	0.103649061989473	0.860731412779306
Adh4	-0.0169938326291985	NA
Mat1a	0.00391222649254695	NA
Iqch	-0.427257084718554	0.796088447908263
Rpl10a	0.0275786933964232	0.960328918165984
Fam76b	0.120273629370821	0.696327996650642
D630003M21Rik	-0.311704860477767	0.581931405653911
Ctnna1	0.153202093488674	0.0434177703704839
Fbxw17	0.0743771908173258	0.954720015401646
Abhd18	-0.281340097579986	0.474666317038693
Tgm2	0.85229682676578	9.73706846941e-18
Smim14	-0.165642413510374	0.31601962008925
Tspan14	0.065781474252742	0.750915030487194
Ppm1k	-0.533850493979554	0.447767951315853
Gm5884	0	NA
Sh2d4b	0.17328515438248	0.843772819179603
Vstm2l	0	NA
Fdxacb1	0.137143986430148	0.841402904272228
Rtkn2	-0.316954187199871	0.373240307905201
Nmrk1	-0.00650630201772852	0.998884297007886
Ifi206	-0.42221126730122	0.789528898489888
Iars	0.123342806429225	0.559228017135473
Cpe	-0.218766849032457	0.327869569027594
Zfp365	-0.55446101647611	0.209388541001683
Nufip2	0.199454167466688	0.188332909120144
Aim2	0.0198115358145092	0.991833983709417
Egr2	0.0254831256101458	0.981055494311319
Ackr1	-0.0315942288644265	0.992840625880381
Jmjd1c	-0.0197638088743144	0.939608155209439
Stk35	-0.0235422434131331	0.970169136592192
Dusp8	-0.51113960590585	0.020694782043263
Wdr19	-0.0274523962582266	0.974946553003286
Pcdh18	-0.419016775462557	0.18033601784639
H2afz	-0.120685271329601	0.880446062446825
Rcor1	-0.00958002757026027	0.991921215842775
Sirpa	0.226317124230711	0.103446203740477
Ankrd9	-0.86864803367709	9.63907413951471e-05
Bri3bp	0.0500966623848881	0.945241854448505
Ankrd13b	-0.079483729017063	0.870449978330609
Tmem156	0.141094480322638	0.767520546065068
Ndufv1	-0.162013571167222	0.593626981974297
Ddx60	0.105540637718866	0.970409337021268
Bank1	0.0912360312543337	0.862446050648229
Olfr16	0	NA
Ssh2	0.0364798138742406	0.912022860238545
Bicd2	-0.246679513819503	0.000101647850678825
Smarce1	0.107651759783845	0.825934335275258
Scarb1	-0.0590209993196084	0.822579592968442
Chchd5	0.268636279534446	0.327869569027594
Inpp4b	-0.236084422229906	0.51458018814923
Crp	0.661873832466057	0.609734787787545
Ccr7	-0.146867296620059	0.918218392692772
Fgd3	-0.0516733889006062	0.885858124968457
Ano10	-0.0414784032911293	0.876148515512833
A4gnt	-0.614174852973219	NA
Wdr20	-0.114026585230985	0.754038639940786
Nsrp1	0.018010595987852	0.970781961888108
Card19	-0.202091303543526	0.488713798442081
Rflna	-0.397815872651141	0.633479875675284
Zc3h7a	0.12677622382781	0.503534438516031
Ninj1	0.0617009233264978	0.925992997218162
1110032A03Rik	-0.139482064470734	0.595433173395214
Snn	-0.0236304433741996	0.967274126262321
Ccdc129	-0.0106824052959349	NA
Muc5ac	-0.170070862053114	0.940107883183633
6430571L13Rik	-1.06348666677826	0.00276675328544936
Ccdc92	0.2658662019444	0.719982135111996
Neurod6	0.301082960477806	NA
Wnk2	-1.14241317497591	0.00117754431546468
Sh3rf3	0.447283347465247	0.380433817510696
Rmi2	-0.047383319700847	0.912192767651912
Rara	0.074128143857938	0.798864622677239
Dhx38	0.0437614624784136	0.858532498314469
Slc9b2	-0.012370620437459	1
Igsf9	-0.56206699146024	0.60559239587454
Slc24a2	-0.745318748764839	0.386636837952311
Parp11	0.0400692621432563	0.965545724233717
Arap2	0.117216551801098	0.885858124968457
Acd	0.113905894894906	0.722237318654565
Cramp1l	-0.0833950155769844	0.714292114591792
Hpf1	0.00410216049954938	1
Acer2	-0.143402443300013	0.798303546984856
Dnajc22	0.138154613415505	0.962486976034169
Ccdc138	0.0846570595698884	0.884500069741819
Dnah10	-0.370432820142601	0.825934335275258
Wipf2	-0.134242449335623	0.579255458501168
Fam120a	0.0363503481901077	0.694200224230374
Prm2	0.00623605973881488	NA
Rapgefl1	-0.129739370258315	0.860062174321015
Mindy4	0.203814513403728	0.861034655828194
Atp6v0a2	0.0605500104342892	0.860349379502043
Dennd4c	0.0622484286192057	0.823703860679678
Phf2	-0.0699163133917368	0.63166310179427
Kcnj9	-0.357599853968373	0.775295454139077
Tigar	-0.595266690769459	0.0494490146280029
Igsf8	0.188671648125826	0.638968791978663
Socs1	-0.040672717025717	0.975906817699861
Gcc2	0.152976893349954	0.766498772247433
Ptpdc1	0.121140170836548	0.858439814548715
Cct8l1	-0.128891856901682	NA
Sult6b1	0.404513211600536	0.753447433007144
Mrm3	-0.209799180303659	0.529521644672087
Haus6	0.230706072404856	0.199721962265457
Cntnap5c	0.00638215772142025	NA
Dexi	-0.0537987498997531	0.935690496109765
Kmt2c	-0.219820498037844	0.26944892626365
Dbil5	-0.0720242615367499	NA
Nod1	0.0758225011393744	0.914824844493892
Smim3	0.343771900513625	0.0282586927477771
Dlec1	-0.664584539056771	0.626304104504661
Cldn22	NA	NA
Mturn	-0.547737474464466	0.000111541825873513
Csf3	0.0793701435888304	NA
Rnf144b	-0.104555218663974	0.64552421004216
Cdkn2aip	-0.0637895075691557	0.832588645977445
Cntln	0.0271431920952979	0.951329324287031
Npy6r	-0.899083213396613	0.56298921508831
Galnt11	0.048773634300529	0.872604989847858
Fkbp14	-0.014756712523766	0.998762636621481
Kcna6	0.012520625508816	1
Tmem237	0.0231591884418974	0.983844953803694
Kdm1b	0.0269252170608519	0.954720015401646
Opa1	-0.0820676353685871	0.793992212099808
Cnbd2	0.115921855834874	0.855506134228209
Hspb2	-0.439199068756291	0.271419151924385
Hsd3b5	NA	NA
Atp13a4	0.0928312193894717	NA
Sbno1	0.066617872675569	0.846322752976341
Trappc11	0.0436511108254065	0.900400090937044
AW551984	0.256413485638206	0.85120883979784
Ano2	0.804776629404879	0.514663462959191
Phf20	0.339571655841831	0.426346782519274
Cdon	-0.476058891749851	0.213725886959341
Fam210a	-0.196838822594589	0.577320199182166
Tbc1d32	0.0377223808619591	0.962486976034169
Mphosph9	-0.121607328624268	0.902726259460541
Ccdc50	0.295173273156577	0.0697013280511954
Camk4	-0.101575203424211	0.881698036945493
Rbm24	-0.236494296714678	0.664775790854368
Crygn	-0.795887928237601	0.510542592317379
Tmem181a	-0.0201651756918588	0.951329324287031
Stox2	-0.0550558101085732	0.948963330118215
Snrk	-0.190146087927291	0.622537881090455
Notch3	-0.086849861709711	0.787914327053416
Cd84	0.0595113269905794	0.858439814548715
Cldn16	NA	NA
Ormdl3	-0.181201445286612	0.39252000275405
Prdm1	0.46848965528693	0.0203581326325774
Gstp2	-0.291245892363026	0.638942694843446
Spon1	0.229100910307201	0.596861179821799
Atg5	0.285861998225546	0.239015603478562
1700022A21Rik	NA	NA
Plekhg6	-0.0613359240886588	0.965478970553118
P3h2	0.113463695552897	0.880273327471493
Pde4dip	-0.424256683295198	0.212999545772021
Ttc39b	0.317951093820213	0.166194567727854
Enpp6	0.109075811923642	0.787914327053416
Fam126b	0.486847029894059	0.39681023377319
Mylip	-0.109278945100757	0.368700585592206
Slc43a2	0.296946841174444	0.0212577427634849
Slamf7	-0.0490618690720962	0.956810947074542
Spag4	-0.493924020419229	0.593881675655038
Chpf2	0.192750118644393	0.765411864108018
Btbd10	0.0714915208266205	0.773650013321582
Scarf1	-0.069194622742399	0.8281062299411
Cer1	0	NA
Hand2	-0.88222065896494	0.360988095857037
Rilp	-0.542517487068946	0.166653821635538
4931409K22Rik	0.0127548570811746	NA
Kcna7	-0.368920775864964	0.487720449828759
Hoxa13	0.302826929467225	0.773771672799511
Asb10	-0.854987200096104	0.00393142751938416
Prkab2	-0.42331525098451	0.119462000724351
Fbxo8	-0.256534446518195	0.363659224785875
Pgap3	0.220151037586293	0.607245680959512
Itln1	0.118387268990927	0.921052877472051
Hoxa11	0.248515051563557	0.773650013321582
Mfsd14b	0.0935121853327969	0.727089653845886
Tapbpl	-0.0660175732134276	0.883849403662497
Bend3	0.0405120499864451	0.926981030866869
Cep44	-0.0526249567522462	0.952747699142282
Pnmt	0.094434617317453	0.973121366480343
Tlcd2	0.0137153557146164	0.987292795688787
Gm9765	0	NA
Serpinf2	0.0408775214833205	1
Primpol	-0.018672795095711	0.998275043624143
Hoxa9	-0.24415260199501	0.456361532740225
Fam198a	-0.457979590376319	0.362462270125313
F11r	0.169833052109926	0.449528520047319
Hoxa7	-0.265231951786282	0.316836067737772
Hrc	-0.902873974728026	0.000555094671543296
Pdss2	-0.143732065694877	0.776309828036853
Cep250	-0.02785041782599	0.947556105195299
Aox4	0.0863023052223317	1
Mical2	-0.547422913323034	0.0892748434475586
Fam50b	0	NA
Sobp	-0.542263066786707	0.0015475786967437
Usp38	-0.0497789135236328	0.876255421917286
Ncapd2	0.0776970867195927	0.884021320335549
Hoxa5	0.0735514786522675	0.953023515831267
Neurod2	-0.381504764002623	NA
Bcl9	-0.307967832783778	0.265928235509447
Glra3	-0.283484804800374	NA
Gdf5	-1.19665599219021	0.130902034057005
Trpm4	-0.168865503076127	0.800051020433198
Sema7a	0.00772869018834639	0.998762636621481
Slc22a23	-0.0595907624740604	0.948987621337114
Ovca2	0.0267717168967945	0.974400289823869
Iffo1	-0.169898443920424	0.460583759061269
Fau	0.076336855195587	0.76528835335779
Asic3	-0.00169871071793558	1
Nop2	0.175435286318002	0.216385468357872
Ostm1	0.0472500683084844	0.794181992396708
Bphl	0.00037250297203174	1
Smg6	-0.0727706324233728	0.794009115718478
Snx25	-0.0642111998266454	0.947473253755768
Ccdc155	0.388910178013587	0.79379581129422
Atg9b	0.564023945733139	0.490396419291267
Galnt18	-0.156318433416095	0.683105314941741
Pdzk1	0.0594991586695286	0.975906817699861
Wdr36	0.176410406598963	0.0860024483022608
Pth2	0	NA
Snx10	0.0625208787032255	0.877974018260595
Afg1l	-0.258057546199353	0.573108455973589
Cd160	0.0409765217922004	0.994446322677035
Spats2l	-0.105867714483899	0.9070511867772
Edem2	0.0808090050976047	0.774552275223454
Kcnh2	-0.214926763127492	0.816934681808086
1700066M21Rik	-0.0253200538398304	0.966205568075795
Trpc4ap	0.0718740967799135	0.681967210168556
Serpinb9f	0	NA
C87499	0	NA
Satb2	0.105081163917778	0.868696780116889
Sesn1	-0.322986006183289	0.00159076067745058
Tsr1	0.354219543872775	0.0437725517008333
Mlxip	-0.144876060500723	0.597887066359441
Txlng	0.000849364732782511	1
Zfp384	0.136626883843844	0.27553839260454
Tcte2	0.325727177599656	0.85909145301981
Plcl1	0.239685296781307	0.776540392873696
Sgsm2	-0.289411911881769	0.391225808329656
Arl5c	0.121627940837258	0.841711343499336
Ankrd35	-0.3913441909117	0.289665478538179
Camp	-0.260632889011894	0.253212123443122
Fbxo25	-0.262795670572402	0.169099790659715
Lasp1	-0.0189364530265193	0.973215811988501
Focad	0.192688669321458	0.766704530059564
Ncoa6	0.14540788235818	0.564280716684736
Pcp4l1	-0.313442410012247	0.147445405591861
Sbf2	0.0700448861715009	0.887743754668998
Gmds	0.553534253625762	0.00578312741186511
Rbm8a	0.104597706108081	0.747629745495145
Trp53inp2	-0.39172195391808	0.0892751909763342
Ttk	0.0729417275332764	0.87109051866166
Pigu	0.103444737660038	0.714292114591792
Setd1b	0.065183478843586	0.824414308322593
Rras	-0.218928201269704	0.596860161660246
Mpp6	0.046468146359911	0.934406706905968
Gpr162	-0.160710932120395	0.789738296823668
Txnip	-0.337712650963168	0.0254253735026683
Upf3a	0.0294222673746306	0.900165531191947
Pmepa1	0.921299885333756	0.000164421439496849
Foxf2	0.490066199227937	0.565497483637352
Hfe2	-0.635968818010005	0.0256014840258601
Scaf1	-0.107756621896506	0.853208934285358
Higd1a	0.0184318464900057	0.977239491523456
Foxq1	-0.0367975956854541	0.987435285128196
Cdc16	0.0369488069980294	0.912192767651912
Fig4	0.128651118679527	0.505195421685001
Egr1	-0.251450431048984	0.747473741154378
Fcrla	-0.00569623387833392	1
Hdhd3	0.0569679556899949	0.949549938959417
Poli	0.0564045936194474	0.89800323723206
Usp5	0.129717229011625	0.233170472694337
Mllt6	-0.0786459620682799	0.818043659434532
Cdc40	0.0309496834914229	0.916918367332056
Spsb2	-0.0689083135323533	0.909925722498749
Srcin1	-1.43667006374859	2.8385084403335e-05
Dennd2a	-0.0684796719541514	0.943756132309133
Tmem255b	0.437842284553194	0.565745822016655
Abhd17c	0.13986216759816	0.480459385751358
Uqcrfs1	-0.264818018273993	0.346100268896243
Olfml2b	0.0284094087904022	0.963662155989862
Chmp4b	0.0748666129181053	0.440241846514764
Nos1ap	-0.179701359076479	0.823082566157802
Cdk19	-0.00541994001492774	0.998960349081821
Tfdp1	0.0501891712031027	0.901324724951774
Socs7	-0.251360646427	0.200403234984151
Sv2a	-0.587493684146953	0.484640796297691
Polr2l	0.104228604622964	0.749020134137431
Otud7b	-0.0612950885881681	0.813572618988065
Slc19a3	-0.131445006178732	0.957483306232943
Tmco3	-0.152486853877944	0.712489379091041
Catsper1	NA	NA
Prr3	-0.0128996918963012	1
Ptov1	-0.148103445180743	0.629266333678763
Mesd	0.327997939525874	0.0123639477641077
Dcun1d2	-0.339056295127691	0.0902244329525415
Parp12	0.105881804722843	0.869229194351412
Gdf15	-0.636248982785241	0.588837321162901
Rpf2	0.276488687428572	0.0962096984975349
Grtp1	-0.312371969488416	0.345146884554375
Tbkbp1	0.0344598575094254	0.966044308321783
Jarid2	-0.00309835309737661	1
Tbc1d17	0.154217826534116	0.861954124125074
C1s1	-0.384388239694011	0.230243410452528
Mfsd4b1	-0.428247365122196	0.514663462959191
1700003F12Rik	0.563128286150292	0.628959854258117
Fchsd1	-0.401254328943481	0.543064545857558
Armc10	-0.0284501989840247	0.968329552709523
Car14	-1.34746411382075	1.08871663901692e-05
C1rl	-0.0540733145998424	0.890512808142088
Mfsd4b5	0.0840436534038475	0.957481751131402
Rgs4	0.132014461581683	0.81968664931961
Cbfa2t2	0.129121105357741	0.853064132774093
Osbpl7	0.12709730970083	0.900682997236525
Zfp280d	-0.035488052651386	0.948963330118215
Mc3r	-0.0743492744842311	NA
Ubn2	0.0924096612862401	0.883507810790124
Atf5	-0.138731832564299	0.695885262506871
Tmc3	-0.183462899420777	0.800051020433198
Srd5a2	-0.0609293407820064	NA
Pcid2	-0.030434202826343	0.967095701302621
BC028528	-0.0615128485342652	0.92821459850261
Inip	0.0443101208586793	0.911495470557401
Cul7	0.271707584135185	0.524029605551966
Ranbp9	-0.0122618661719934	0.973960098732153
Ciart	-0.543009645209797	0.188346674087896
Fndc4	0.224146392231293	0.82134670173415
Reep2	-0.0728760017868999	0.941966460254846
Sp6	-0.14992070498124	0.857883633266112
Efl1	0.141797009733582	0.454101759952666
Ift172	-0.218445316486895	0.665715093827027
Cyp24a1	0.0180537199190819	NA
Rad9b	-0.303972255899653	0.276390750515461
Saxo2	0.638659336491614	0.644182412442278
Bpifb5	0.240802783982951	NA
Susd4	-0.413875988482112	0.713454337035918
Susd1	0.105931258866595	0.813275290661542
Sct	-0.00844352842257042	NA
Pptc7	-0.467745533011538	0.0533050453076814
Pln	-0.701890529873584	0.0202390264241138
Akap12	-0.0791470144994975	0.834883595319693
Colec10	-0.118916663942466	0.950842145642219
Tctn1	-0.107019199835138	0.839542846698014
Cep85l	-0.116812679170752	0.817204155472558
AI481877	-0.151136592250251	NA
Capn8	0.112944346842785	NA
Atp6v0a4	-0.517677458619715	0.464486845243336
Slc35f1	-0.686692733123903	0.234301614393554
Ripor1	0.0441826891803198	0.853342189332249
Samd10	-0.103624245454023	0.89337987363536
Gng10	0.0120246992876132	0.974429629156278
Dock10	-0.00519420332163422	1
Phrf1	0.0536391403306479	0.931212165387805
Mcl1	0.0793807803836456	0.480459385751358
Nfe2l1	0.0812541923604748	0.92303880709471
Rassf7	-0.660324406672258	0.334745641709996
Ensa	-0.0181365792793501	0.955529726667337
Med30	-0.148624648833646	0.626304104504661
Tm6sf1	0.0306014493636074	0.941419347473451
Nepn	0.152322866143934	0.955169816311502
Polr3k	-0.246197479699447	0.424585372977727
Zkscan16	0.213148056766743	0.910323926992092
Degs1	-0.00347681065409186	1
Lrrc56	-0.310816660981509	0.61099017128005
Akr1d1	0.200667847600196	0.91092634422069
Ctss	0.696999825086732	0.00155435143457004
Pold1	-0.00401546171750546	1
Rammet	-0.00278066557037527	0.995883873664757
Creb3l2	0.16232185876526	0.594817743845261
Rnh1	0.362844033046299	0.0339536815100155
Sycp2l	0	NA
Cyp3a16	0	NA
Ric1	0.0242745369912011	0.967258904782702
Fsd2	-0.905953424747939	0.00353699045526909
Herc1	-0.00907049285083589	0.994659716733333
Dgki	-0.130590738364872	0.929265060209345
Lpar1	-0.0755652388176306	0.933419139800477
Mybpc2	-0.581772403666292	0.0566213505916152
Arfrp1	0.0677522444352078	0.880643515024966
Ucn	0	NA
Scube3	-0.246615591175185	0.778353557134784
Trps1	0.0254436528387611	0.97689975195061
Pak1ip1	0.210794332303849	0.024047094396069
Rtel1	0.22334757154952	0.50108195073135
Atp5j2	-0.105221094583957	0.831477894609494
Mbd3l1	NA	NA
Hoxb4	0.241923178147515	0.490886013048113
Josd2	-0.110799316409917	0.826322969728813
Mapkap1	-0.120912853448445	0.647141518352694
Taf5l	0.118844852961692	0.602039945324308
Hoxb5	-0.603276843417326	0.551040751954203
Dsel	-0.0730977344576106	0.950385753515654
Aspdh	-0.239948493501039	0.947489438459687
Gmeb2	-0.0110110930468838	0.993067800590544
Golga4	-0.218087759446098	0.547464287572851
Txndc8	NA	NA
Mindy1	0.128524091632065	0.527474959611294
Atp5l	-0.114604871896614	0.853120998920011
Pbx3	0.237740973442083	0.524029605551966
Hoxb7	0.239156663149994	0.799655139919383
Bud31	0.126080672007368	0.514663462959191
Pkhd1l1	-0.486757156232346	0.409082911161447
Akap2	0.156046048877878	0.58825486103694
Mboat1	0.328921321556789	0.22958602678968
Wdr26	0.0643577025366744	0.776075786992484
Nudcd1	0.0497540823328514	0.861537763781961
Shank1	0.179069683542903	0.840144552954492
Mvb12b	-0.0984009087462732	0.727089653845886
Angptl6	-0.498419733481349	0.585764604936157
Nlrp6	-0.205620757546869	0.7176810351759
Omt2b	NA	NA
Ptk6	0.0421227937393114	0.996756157724158
Elovl3	-0.0277460117611468	NA
Ttll6	-0.375671336265957	NA
Nup205	0.163946032207273	0.458787075149979
Trhr	-0.298905034037461	0.871017803395122
Abcf1	0.0859312097270012	0.72784820464622
Alpk3	-0.588582440086096	0.0695879504164369
Ptpn3	0.193447516618648	0.764722963142538
Lmx1b	-0.117178386820923	0.925329928390985
Gabpb2	0.0830923726490594	0.732131529978263
9130409I23Rik	0.0728315726141827	NA
Kpna7	-0.299168315723153	NA
Kdm3b	-0.0136575640233517	0.964258374313011
Ascc3	0.15808991092673	0.711745651076232
Vill	0.0167850184271416	0.985049120827165
Ephx1	-0.939424345610418	7.58927969455536e-14
Sema6c	-0.855325221142178	0.0258870638675337
Smurf1	-0.248224209325486	0.0495911834111226
Stap2	0.19557965190355	0.521925213163757
1700028J19Rik	-0.476704994720269	0.721335037446235
Cnot4	-0.0758805362037384	0.643592677182726
Scgb3a2	NA	NA
Lefty1	-0.097656122466045	1
Zscan2	-0.253432200749365	0.476660413204167
Scgb1c1	0	NA
Ost4	-0.0378118894852791	0.917973409814421
Six3	0	NA
Sde2	0.043751699290431	0.895434110078622
Rap1gap2	0.0521068208382155	0.918781025388449
Gngt2	0.163152477111516	0.63166310179427
Trmt112	0.0571933336952343	0.887494710545735
Ctnnal1	-0.198620674018147	0.660509198302726
Hace1	0.0323739377339771	0.97740068212064
Fam206a	0.236399506328519	0.164497387494098
Tmem214	0.215264014046531	0.371230523705832
Ralgps1	0.11088878612388	0.838497881694096
Agbl3	0.0231965272248004	1
Vars2	0.0392732801424557	0.978289382278632
Birc7	0	NA
Gcnt1	0.265620800529625	0.155853033409784
Kif16b	-0.243181838897064	0.332842920472451
Phb	-0.105786898211108	0.788636644051673
Ythdf1	0.0762039046866707	0.528358879598464
Itpkb	-0.134219254285766	0.134048313104685
Baiap2l1	-0.124804735769018	0.957483306232943
Garnl3	-0.171085208131033	0.871904412539946
Pi4kb	-0.0567207142471942	0.933800270858708
Zcchc2	-0.105689901391874	0.58770098876646
Bpgm	-0.288109149003891	0.259284787235549
Zfhx3	-0.0185128510779188	0.983938565988284
Rnf146	-0.0202637471529249	0.950250906253587
Nipal2	-0.0482894260473572	0.968191670394701
Mrps34	-0.1498033558721	0.822579592968442
Prl3a1	NA	NA
A230050P20Rik	-0.0988843912977	0.831276151990321
Man2a2	-0.234869040867303	0.0697013280511954
Ctu1	0.0383208343756386	0.950842145642219
Prl3b1	NA	NA
Fam117a	-0.240608665810069	0.53346103151815
Irs2	-0.00481459760083826	1
Zfp653	0.0817729103384532	0.821210544733516
Rpl12	0.0666616657829954	0.811276136687625
Pogz	-0.0244278885686783	0.966044308321783
Ccdc68	-0.0833017887648437	0.938324458740572
Kat7	0.0482124885926209	0.921053205888032
Plcl2	-0.131962417216543	0.540508818118045
Dido1	0.0667235525886551	0.731332109875852
Soga3	0	NA
E330034G19Rik	0.855742239654666	NA
Rccd1	-0.217740279252444	0.655020033678763
Tcfl5	-0.0755394905967307	0.929270369441361
Sccpdh	0.0139349818301837	1
Prc1	0.0826419758485221	0.834239837066268
Cnst	-0.116365999848255	0.523766656876463
Supt3	0.203719269941552	0.444127540946945
Edc3	0.0625502426788694	0.859342374230739
Slco4a1	0.0864863047056685	0.914279365705286
Ube2l3	-0.0259187190153001	0.970169136592192
Pdk2	-0.607408852559413	0.0295348721517712
Klk1b16	0.00638215772142025	NA
Lmtk2	0.0191899600119846	0.956726553050571
Cldnd2	-0.247763321479758	0.884500069741819
Rabggtb	0.10402646681937	0.609371844430057
Ppp1r9b	-0.0409259759353942	0.850997392064535
Rbbp8nl	NA	NA
Bloc1s5	-0.204944529467577	0.570174398563248
Tspyl5	-1.11509114819155	0.000829411494677944
Cfap157	1.16347440727779	0.109770383025103
Cables2	-0.205153763121724	0.253075656056768
Txndc5	0.268084509127813	0.37096629119961
Hils1	-0.310518754951039	0.855710688924882
Asb17	-0.0678080983362242	0.950063235559736
Ube3c	0.0759151967987042	0.732957364986538
Rps21	-0.138213373827763	0.753830461916011
Bmp6	-0.434417726797376	0.0246981890289584
