ID	cultured.cells.from.synovial.membrane..inflammatoryvscultured.cells.from.synovial.membrane.normal.reactive_logFC	cultured.cells.from.synovial.membrane..inflammatoryvscultured.cells.from.synovial.membrane.normal.reactive_padjFilter
LOC100130190	-0.00831840766235015	NA
LOC100130195	0.00841511653601312	NA
LOC100130199	0.0340999663791166	NA
LOC100130207	-0.0230174468798934	NA
LOC100130208	0.000964432754465783	NA
LOC100130211	0.011881595118286	NA
LOC100130214	0.0103210906981319	NA
LOC100130216	-0.00647917277621257	NA
LOC100130217	0.00243853560559248	NA
LOC100130217	0.0427492359865154	NA
LOC100130218	-0.0203821504929831	NA
LOC100130220	-0.020284148595346	NA
LOC100130221	-0.00294226779036943	NA
LOC100130221	-0.00792520854567247	NA
LOC100130224	0.00343538340662342	NA
LOC100130224	-0.0773722600263724	NA
LOC100130224	-0.00357743724528614	NA
LOC100130227	-0.0402541234789489	NA
LOC100130228	-0.0174221382067268	NA
LOC100130229	0.0299445939722549	0.869650174489118
LOC100130230	-0.0235633773072124	NA
LOC100130233	0.0126793000361802	NA
LOC100130233	-0.00692029744541234	NA
LOC100130236	-0.0138690296682986	NA
LOC100130238	-0.00527220784988014	NA
LOC100130241	-0.0182409157846637	NA
LOC100130245	-0.00931512490222719	NA
LOC100130246	0.0107663458752025	NA
LOC100130247	-0.0160175682073245	NA
LOC100130249	-0.00665930253162372	NA
LOC100130255	-0.0429878951469291	NA
LOC100130262	0.00936934908463183	NA
LOC100130262	0.00425730339219044	NA
LOC100130263	-0.0700312745945091	0.353826150391419
LOC100130264	0.00716033177585818	NA
LOC100130267	0.0104859607596568	NA
LOC100130269	0.00419910390813527	NA
LOC100130274	0.0349674057803648	NA
LOC100130276	-0.0480515059637341	0.567822969837638
LOC100130285	-0.0193094170328809	NA
LOC100130288	0.020813567145253	NA
LOC100130288	-0.0111572917445129	NA
LOC100130289	-0.00938010814537193	0.84829543079845
LOC100130291	-0.101080714207574	0.17316909053125
LOC100130291	-0.0155673097246636	0.73340674284895
LOC100130293	-0.010924380709409	NA
LOC100130297	-0.00663392541513641	NA
LOC100130298	0.00655722265227787	NA
LOC100130298	-0.00672992566669794	NA
LOC100130301	0.00344443860578281	NA
LOC100130308	-0.0462049090195631	0.744149877122302
LOC100130311	0.0139979574485265	NA
LOC100130311	0.00947091288276347	NA
LOC100130312	0.00598221832339885	NA
LOC100130320	-0.02799848496299	NA
LOC100130324	0.00678929906952863	NA
LOC100130325	-0.0225070190556353	NA
LOC100130328	-0.000587177995244659	NA
LOC100130328	0.0352585205774405	NA
LOC100130332	0.0791384492964262	0.368892929093443
LOC100130332	-0.000872913954814258	NA
LOC100130341	0.0187445163230198	NA
LOC100130341	0.0115959890007362	NA
LOC100130344	0.00886136390017356	NA
LOC100130345	0.00282774898070492	NA
LOC100130345	-0.0236069114841966	NA
LOC100130348	0.00322958212806412	NA
LOC100130351	-0.00694464995719368	NA
LOC100130353	-0.0106013354352585	0.872925813247456
LOC100130354	0.00324417943851785	NA
LOC100130356	-0.00215423369780954	NA
LOC100130357	-0.0108179912466815	NA
LOC100130358	-0.00771035397242503	NA
LOC100130358	-0.010634058597196	NA
LOC100130361	0.0110030418027316	NA
LOC100130363	0.00146933977623842	NA
LOC100130367	-0.0340558618456797	0.478732503231515
LOC100130370	-0.00365955689390063	NA
LOC100130383	-0.00167975986462743	NA
LOC100130383	0.0186222529955913	NA
LOC100130386	0.00639659160361639	NA
LOC100130387	0.0879481885790083	0.0923491055279903
LOC100130406	0.0242179166491026	NA
LOC100130411	0.00861887422095897	NA
LOC100130413	0.0017360891199143	NA
LOC100130417	-0.140089614725307	0.102595842666034
LOC100130420	0.0331648376039402	NA
LOC100130420	-0.00629999900149691	NA
LOC100130422	-0.044605988027417	NA
LOC100130426	0.0246076361315781	NA
LOC100130426	0.0341747985587917	NA
LOC100130429	0.0263188082802239	NA
LOC100130431	0.000586787679271339	NA
LOC100130440	0.0170684418144189	NA
LOC100130441	0.00178201993248184	NA
LOC100130441	0.0223922461423349	NA
LOC100130443	0.00273811273394919	NA
LOC100130445	-0.00207321070396205	0.994640065769984
LOC100130445	-0.000991210800071585	NA
LOC100130446	-0.0101564675304626	0.918829401238826
LOC100130451	-0.0177803739689146	NA
LOC100130452	-0.000200015164946166	NA
LOC100130453	0.0184484655247488	NA
LOC100130454	0.0195200451310864	NA
LOC100130457	-0.00432392243015922	NA
LOC100130457	-0.0179442506612029	NA
LOC100130458	0.0514191534574895	NA
LOC100130465	-0.0175314193449276	NA
LOC100130467	0.000139610082356967	NA
LOC100130469	0.00458980563638001	NA
LOC100130472	0.0210985082058581	NA
LOC100130472	0.0315547398128873	NA
LOC100130476	0.0328774145669817	0.472962001229048
LOC100130477	0.0498814639086689	NA
LOC100130480	0.0282657491716849	NA
LOC100130483	-0.0213902342917986	NA
LOC100130488	-0.00410263647739484	NA
LOC100130492	0.0178631161367546	NA
LOC100130494	0.0282360539742559	NA
LOC100130494	-0.0169037141693424	NA
LOC100130496	0.0221254503743893	NA
LOC100130502	0.151702827868831	0.202484411051762
LOC100130503	0.0176294306176938	NA
LOC100130503	-0.0203495483600387	NA
LOC100130506	-0.466207355910561	0.0820246786108941
LOC100130508	0.00340839759099687	NA
LOC100130511	-0.225799304907564	0.264611314533818
LOC100130513	0.00182628839472176	NA
LOC100130516	-0.651352919003827	0.0690735864813154
LOC100130518	0.0248823607318531	NA
LOC100130519	-0.0219286673030075	NA
LOC100130520	0.00668682591247372	NA
LOC100130520	0.0228003304461613	NA
LOC100130522	-0.00534455905140518	NA
LOC100130522	-0.0360353624030454	NA
LOC100130525	0.00315898140693971	NA
LOC100130536	0.0132966753584478	NA
LOC100130539	0.00899011386118431	NA
LOC100130541	0.00499085738741911	NA
LOC100130542	-0.0385466156811107	NA
LOC100130546	-0.01128151137255	NA
LOC100130549	0.010229372495715	NA
LOC100130550	0.00834450005414045	NA
LOC100130550	-0.0675257822862676	0.286646271675381
LOC100130552	-0.0256399883605916	NA
LOC100130553	-0.103514422387544	0.107169340147159
LOC100130555	0.0271062474036761	NA
LOC100130556	-0.0636062419495875	0.176440352615228
LOC100130557	0.0332061254537015	0.646509275803922
LOC100130561	-0.0117357462918681	NA
LOC100130561	-0.078272016380053	0.679118338561644
LOC100130562	-0.321866998140518	0.390023101275127
LOC100130562	-0.459523475642774	0.40647746430032
LOC100130563	0.0116868897844027	NA
LOC100130564	-0.0115214778617432	NA
LOC100130575	0.0219847260910235	NA
LOC100130581	0.000905419289047416	NA
LOC100130589	-0.0342018475096637	NA
LOC100130591	0.0287115775987461	NA
LOC100130591	-0.0159822021629594	NA
LOC100130592	0.0148436897323077	NA
LOC100130598	0.0500565999927813	0.443728580125358
LOC100130600	-0.0138695289795523	NA
LOC100130604	0.0623338628835848	NA
LOC100130616	0.000301715820732795	NA
LOC100130616	-0.0401678972005959	NA
LOC100130623	0.0163087692842119	NA
LOC100130623	0.0457228295954524	NA
LOC100130624	0.00258927265242725	0.989577408140575
LOC100130624	-0.0519054488641277	0.758277340089982
LOC100130633	0.0485396779135705	0.617380837426077
LOC100130644	0.00729449397987114	NA
LOC100130644	-0.0149384662506069	NA
LOC100130648	-0.0245521100112409	NA
LOC100130652	-0.0131302491918479	NA
LOC100130663	-0.00252451490918304	NA
LOC100130663	-0.0112130992339132	NA
LOC100130667	-0.0109042642606436	NA
LOC100130673	0.0252740705047101	NA
LOC100130673	0.00924925963703593	NA
LOC100130679	-0.0034579733868485	NA
LOC100130691	0.0336339279030984	NA
LOC100130692	0.0247675625471748	NA
LOC100130696	0.0189546340473319	NA
LOC100130698	-0.00248154768789899	NA
LOC100130700	-0.00598643463203796	NA
LOC100130700	-0.00361962511302849	NA
LOC100130701	0.0111450540008198	0.917684872384317
LOC100130703	0.0122777439971902	NA
LOC100130705	-0.00822723467338271	NA
LOC100130705	0.0174288384243741	NA
LOC100130707	-0.264347908401607	0.340694830475451
LOC100130709	-0.0184856289401374	NA
LOC100130711	-0.00608741470053076	NA
LOC100130711	0.00398700270334995	NA
LOC100130712	0.0131759072166995	NA
LOC100130715	0.0790059585722744	0.497152742923377
LOC100130716	-0.0072845079278725	NA
LOC100130716	-0.0150180499659323	NA
LOC100130716	-0.0124261074346679	NA
LOC100130721	-0.0146058469130548	NA
LOC100130734	-0.0247782877125795	NA
LOC100130736	-0.0127631659935741	NA
LOC100130743	-0.014696595048755	NA
LOC100130746	-0.198274396484353	0.0457440327027139
LOC100130746	-0.0277754616095196	NA
LOC100130750	-0.0137208209798318	NA
LOC100130750	0.0237634361785739	0.554483000420804
LOC100130757	0.00293229437912768	NA
LOC100130757	-0.01470746861576	NA
LOC100130758	-0.00552270393064269	NA
LOC100130758	0.00958272258933057	NA
LOC100130764	0.0140677997363241	NA
LOC100130764	-0.082524979587169	0.307224824240137
LOC100130769	0.0104114173340015	NA
LOC100130769	-0.0574962479575651	NA
LOC100130771	0.00861021635850268	NA
LOC100130771	-0.0246905212659616	NA
LOC100130775	0.152418138847327	0.333766088164747
LOC100130776	-0.00836018113707038	NA
LOC100130790	-0.0525409061747792	NA
LOC100130794	-0.0112728756066254	NA
LOC100130795	0.00419444956553505	NA
LOC100130798	0.0344410846395942	NA
LOC100130800	-0.0147166539814512	NA
LOC100130800	-0.0236514764207501	NA
LOC100130802	0.00736570664582992	NA
LOC100130803	-0.0119883914876375	NA
LOC100130808	-0.0270213851732626	NA
LOC100130809	0.0126426009484959	NA
LOC100130812	-0.0182338991539943	NA
LOC100130814	-0.0110625667090645	NA
LOC100130814	0.00520513214982277	NA
LOC100130815	-0.0157499728698456	NA
LOC100130816	0.011703914347124	NA
LOC100130818	0.00850060172998734	0.854681769423981
LOC100130819	-0.00111403829042889	NA
LOC100130819	0.00205234923341546	NA
LOC100130824	0.00402878449293098	NA
LOC100130825	-0.00527834340641142	NA
LOC100130825	-0.00426983839867834	NA
LOC100130827	-0.00449099314789247	NA
LOC100130827	0.00852592601992708	NA
LOC100130828	0.0134708259335694	NA
LOC100130829	-0.00817012516144633	NA
LOC100130833	-0.0658094404563414	NA
LOC100130835	-0.0479767962011692	0.616290700788579
LOC100130837	-0.00436835938745705	0.927909403315039
LOC100130840	0.0133864348878987	NA
LOC100130844	0.036500670031212	NA
LOC100130846	0.022262654976192	NA
LOC100130846	0.0338576919229885	NA
LOC100130849	0.0209240663193748	NA
LOC100130850	-0.000945705074710368	NA
LOC100130852	-0.0116966676799253	NA
LOC100130852	0.0330157028593945	NA
LOC100130855	0.0171983531833106	NA
LOC100130855	-0.00670209250070641	NA
LOC100130856	-0.0219145507246168	0.638329817133127
LOC100130859	-0.000728562538319544	NA
LOC100130869	-0.0614903060214749	NA
LOC100130872	0.00967998736669262	NA
LOC100130880	-0.0202534118485751	NA
LOC100130880	-0.0264924766174959	NA
LOC100130881	-0.025399471562082	NA
LOC100130882	0.0103674068061554	NA
LOC100130883	-0.0133815879529751	NA
LOC100130884	0.00268131864145804	NA
LOC100130884	0.00221009903467806	NA
LOC100130886	0.206405974780596	0.0686684263866127
LOC100130887	-0.0279232033273971	0.800534404126835
LOC100130887	0.0284969433279292	NA
LOC100130892	-0.0589556074436377	0.776477500979041
LOC100130892	0.014857129995776	NA
LOC100130894	0.0234521129112082	NA
LOC100130897	-0.0133717256109636	NA
LOC100130900	-0.00170465777409756	NA
LOC100130900	-0.0397902729266306	NA
LOC100130902	0.00349940109634872	NA
LOC100130904	0.0062872323187797	NA
LOC100130904	-0.0191642711303155	NA
LOC100130905	-0.00877556173483551	NA
LOC100130905	-0.016155904098123	NA
LOC100130906	-0.0313026140644981	NA
LOC100130914	0.0673078666322953	0.373130593730298
LOC100130919	0.0660030227906283	0.637681145088933
LOC100130921	-0.0373006702063767	NA
LOC100130921	-0.011418885066127	NA
LOC100130928	-0.0050805289690814	NA
LOC100130932	-0.128069087011763	0.126684198971714
LOC100130932	0.00681041421183881	NA
LOC100130934	-0.059501804420929	NA
LOC100130935	-0.0151698216852845	NA
LOC100130938	0.0252854226580768	NA
LOC100130940	-0.0232257064210843	NA
LOC100130943	0.128232672534426	0.242051803807181
LOC100130950	-0.0166142750052174	NA
LOC100130951	0.0126926713108126	NA
LOC100130952	0.0163017531614242	NA
LOC100130953	0.0254504006751981	NA
LOC100130955	-0.0178413965032007	NA
LOC100130958	0.0321092103818001	NA
LOC100130960	-0.0377632927765523	NA
LOC100130964	-0.016336888002181	NA
LOC100130966	0.00325229647667236	NA
LOC100130967	-0.0128644875645776	NA
LOC100130967	-0.0184049447246597	NA
LOC100130979	0.0162956757313353	NA
LOC100130980	-0.00856006833760148	0.963217563169314
LOC100130982	0.00190620952075093	NA
LOC100130982	0.014762435382786	NA
LOC100130987	0.0185122792500367	NA
LOC100130988	-0.0010473771191295	NA
LOC100130988	0.0228296957188165	NA
LOC100130990	-0.0266384490475939	NA
LOC100130990	0.00951050983022483	NA
LOC100130992	-0.0273324622864299	NA
LOC100130992	-0.00354186370066323	NA
LOC100130996	-0.00720347358025286	NA
LOC100131001	-0.0163345501408223	NA
LOC100131003	-0.0199367799763737	NA
LOC100131009	0.00722087281033179	NA
LOC100131009	0.0176783109515508	0.785338235083148
LOC100131012	-0.0166574809334401	NA
LOC100131015	0.00242576025598851	NA
LOC100131017	-0.00934517810555047	NA
LOC100131017	-0.0629648338966824	0.361475122964412
LOC100131031	-0.0116065560129348	NA
LOC100131031	-0.0182448947678839	NA
LOC100131039	0.0364485961167844	NA
LOC100131044	-0.0252550903713633	NA
LOC100131046	-0.00365393269462899	NA
LOC100131049	-0.0177503001222972	NA
LOC100131060	-0.00955947033412219	NA
LOC100131061	0.0114986226116578	NA
LOC100131064	-0.0463487827266267	NA
LOC100131064	-0.0188736267202261	NA
LOC100131071	-0.0708913510522509	NA
LOC100131076	0.0224636851469979	NA
LOC100131076	-0.00581311712475152	NA
LOC100131081	-0.0111305418341576	NA
LOC100131081	-0.0292106786400153	NA
LOC100131085	0.0119419665442209	NA
LOC100131085	-0.0131005508086988	NA
LOC100131088	0.00101394268638177	NA
LOC100131091	-0.000367145396019453	NA
LOC100131091	-0.0223526010024244	NA
LOC100131093	0.044993430823582	0.763346666292159
LOC100131094	0.00222093821476843	NA
LOC100131094	0.0109001322007432	NA
LOC100131096	-0.00107892137813881	NA
LOC100131096	0.0570612789668523	0.369557894186817
LOC100131098	0.0132462789304473	NA
LOC100131098	0.00764478517841916	NA
LOC100131104	0.0477560695306973	NA
LOC100131104	0.0208766770988182	NA
LOC100131107	-0.00226968055429921	NA
LOC100131107	0.00301762785937321	NA
LOC100131109	-0.018642283372281	NA
LOC100131112	-0.00280372790759031	NA
LOC100131124	0.0151797129314	NA
LOC100131124	-0.0120365760018055	NA
LOC100131128	-0.0354019982693661	NA
LOC100131131	-0.0121956357882373	NA
LOC100131132	0.0100157063980779	NA
LOC100131138	0.0103532339671952	NA
LOC100131139	-0.00265922196221258	0.969800135879588
LOC100131139	-0.0210139163019036	0.932737301814328
LOC100131149	-0.0097664515066489	NA
LOC100131149	0.00794887418634538	NA
LOC100131154	0.00196276179882382	NA
LOC100131160	0.0093944096230949	NA
LOC100131164	-0.00701742017273155	NA
LOC100131164	0.00417803688723151	NA
LOC100131165	-0.0197879265437022	NA
LOC100131166	0.0036656204972445	0.937943065520198
LOC100131166	-6.02463235628292e-05	NA
LOC100131169	-0.0101103364252566	NA
LOC100131172	0.0217921298079116	NA
LOC100131174	-0.0135642665786095	NA
LOC100131174	0.00185751880279472	NA
LOC100131176	-0.0524794145031517	NA
LOC100131180	-0.0163043317978069	NA
LOC100131183	0.0443796109332322	NA
LOC100131187	0.00402229848022628	NA
LOC100131192	-0.00168879542093325	NA
LOC100131193	0.0199087834895026	NA
LOC100131196	0.0188828371487766	0.909745602589269
LOC100131199	0.0159554147123249	NA
LOC100131199	0.014991820205041	NA
LOC100131203	-0.000934117432555226	NA
LOC100131205	0.00379665374203242	0.986599036348113
LOC100131205	0.234730241557045	0.312819220734191
LOC100131209	0.00212983621671725	NA
LOC100131209	-0.0211072718307195	NA
LOC100131210	0.0174515670984707	NA
LOC100131218	-0.0200744958191317	NA
LOC100131223	-0.0373943335061337	NA
LOC100131223	-0.0463004458573701	NA
LOC100131225	-0.0184977374427469	NA
LOC100131234	-0.00893439320168632	NA
LOC100131243	0.0116933322427935	NA
LOC100131243	-0.0647951098454049	NA
LOC100131243	0.00499566254234463	NA
LOC100131244	-0.0147192612728153	NA
LOC100131247	-0.00323805318381964	NA
LOC100131247	-0.0109383718575176	NA
LOC100131250	-0.0253829152692031	NA
LOC100131251	0.0272705018685437	NA
LOC100131251	0.0072482079968248	NA
LOC100131253	0.00359034247437773	NA
LOC100131254	0.0133966505510195	NA
LOC100131256	0.00180666498405913	NA
LOC100131257	0.00728611054912953	NA
LOC100131257	-0.0150082250713446	NA
LOC100131261	0.131483957227326	0.140244778520775
LOC100131261	0.0149251663679442	NA
LOC100131265	-0.0366118559732849	NA
LOC100131265	0.024973519479417	NA
LOC100131266	-0.0162543072411108	NA
LOC100131271	-0.0292859917128947	NA
LOC100131271	0.0181818335713864	NA
LOC100131275	-0.0215909285231541	NA
LOC100131276	-0.00766161815920352	NA
LOC100131277	0.0238356201725782	NA
LOC100131277	-0.013886220044288	NA
LOC100131283	-0.028760850853546	NA
LOC100131289	-0.000201185174614871	NA
LOC100131293	-0.0218844637419222	NA
LOC100131294	0.0155027037666731	NA
LOC100131294	0.106476272159558	0.347055726165841
LOC100131301	-0.0301806323531055	NA
LOC100131303	-0.000734573661380189	NA
LOC100131308	0.0467996657924097	NA
LOC100131308	0.00406796529208986	NA
LOC100131311	-0.0205247577801133	NA
LOC100131311	-0.0133767163474214	NA
LOC100131315	-0.0541751837148805	NA
LOC100131315	0.0141739089626034	NA
LOC100131316	0.0196712070278435	NA
LOC100131320	0.0115853094294112	NA
LOC100131320	0.0134512922919781	NA
LOC100131323	0.0154542718298147	NA
LOC100131323	0.0239540257896325	0.810560433806783
LOC100131326	-0.0183170727494799	NA
LOC100131330	0.0200562650848291	NA
LOC100131332	-0.017195237750113	NA
LOC100131335	-0.0218353838222578	NA
LOC100131335	0.0189675198635877	NA
LOC100131336	-0.269093734735636	0.0883206710662897
LOC100131336	0.0023382440073263	NA
LOC100131337	0.0058656242783135	NA
LOC100131342	0.0274088909434997	NA
LOC100131347	0.0310945988847067	NA
LOC100131349	0.022205744593899	0.778060039445875
LOC100131354	-0.0257667637952466	NA
LOC100131354	-0.0212679941778289	NA
LOC100131359	0.00357204848777837	NA
LOC100131360	-0.00958879649131816	NA
LOC100131360	0.00508938832590644	0.958667569566315
LOC100131364	0.0470646710839313	NA
LOC100131364	0.0280416064366777	NA
LOC100131368	0.0168447069629973	0.548867928565638
LOC100131372	-0.0193916105554557	NA
LOC100131373	-0.00418417844132968	NA
LOC100131381	-0.0233713228101271	0.665433971760672
LOC100131384	-0.0121334312375989	NA
LOC100131387	0.118112925417979	0.379909403608445
LOC100131389	-0.0119346489630221	NA
LOC100131389	-0.00693123615649327	NA
LOC100131390	-0.0328065053115019	NA
LOC100131391	0.017902994179587	NA
LOC100131392	-0.0131835086402274	NA
LOC100131397	0.0120717334804414	NA
LOC100131401	-0.00555090994545004	NA
LOC100131401	0.0104625237190001	NA
LOC100131403	-0.0252349249768589	NA
LOC100131403	-0.00772275728212524	NA
LOC100131409	0.00284986142224852	NA
LOC100131414	0.0193442406921971	NA
LOC100131416	-0.00168016342110455	NA
LOC100131416	-0.0213961608761286	NA
LOC100131426	0.00890996766180496	NA
LOC100131426	-0.0424755549055646	NA
LOC100131431	-0.0287015440961049	NA
LOC100131431	0.0152091633259825	NA
LOC100131433	0.0153095369430467	NA
LOC100131434	0.0193994505999395	NA
LOC100131435	0.0198020993611179	NA
LOC100131436	0.00397076364211379	NA
LOC100131438	-0.0168390871767077	NA
LOC100131447	-0.0728485740145786	NA
LOC100131447	-0.0199695149310894	NA
LOC100131450	0.00767622520264677	NA
LOC100131452	0.012963756270528	NA
LOC100131460	-0.0278357597836143	0.56981099159538
LOC100131463	4.34624557907881e-05	NA
LOC100131464	0.0297147476471116	NA
LOC100131471	0.0259230080718886	0.671388318177107
LOC100131473	0.0372409878754141	NA
LOC100131477	0.034235648852726	NA
LOC100131479	-0.0141013903980109	NA
LOC100131480	0.0104244526799233	NA
LOC100131482	0.0164732634713474	NA
LOC100131487	-0.0324917263325499	NA
LOC100131496	-0.00634849055689024	NA
LOC100131500	-0.00172185303798589	NA
LOC100131504	0.026884592517546	NA
LOC100131507	-0.00908246747777408	NA
LOC100131509	-0.00266864210574091	NA
LOC100131510	0.0243973937302453	NA
LOC100131512	0.0427777360199348	0.343899222042861
LOC100131512	-0.00485695003981856	NA
LOC100131514	-0.0168136722583903	NA
LOC100131514	0.0228987845843909	NA
LOC100131518	-0.0162177919174562	NA
LOC100131519	-0.0148851497240008	NA
LOC100131525	-0.0138603038361573	NA
LOC100131526	0.0274695103615699	0.85290215148242
LOC100131530	-0.0321150439317535	NA
LOC100131530	0.000301859110026115	NA
LOC100131531	-0.187785619605375	0.105924010759561
LOC100131532	-0.0264532429394011	NA
LOC100131532	0.00789178561870241	NA
LOC100131539	0.00684086907608883	NA
LOC100131540	-0.0148838296264708	NA
LOC100131541	0.0322993451034685	0.738977601485484
LOC100131541	0.103590473588843	0.135356812446506
LOC100131542	0.011195215955305	NA
LOC100131542	0.0102604699200182	NA
LOC100131544	-0.0192307393967175	NA
LOC100131546	-0.0125746114491436	NA
LOC100131549	-0.0212953697949683	NA
LOC100131549	0.0114246093253865	NA
LOC100131551	0.00463175903070834	NA
LOC100131552	0.00541879936137057	NA
LOC100131554	0.0297808856446427	NA
LOC100131556	-0.00227208678711666	NA
LOC100131565	-0.00756933281836236	NA
LOC100131565	0.00205295615889689	NA
LOC100131572	0.0520797407607088	0.71233524070026
LOC100131573	0.0141703834226785	NA
LOC100131573	-0.00799269934864011	NA
LOC100131575	0.00625458932945655	NA
LOC100131575	0.00357369531414964	NA
LOC100131578	-0.0127565415922302	NA
LOC100131579	-0.012632076599906	NA
LOC100131580	-0.0127817755427406	NA
LOC100131582	0.0271690814840273	NA
LOC100131583	0.00259933669067358	NA
LOC100131588	-0.00208088644184112	NA
LOC100131591	0.00124078325812782	NA
LOC100131594	-0.0350014747013265	NA
LOC100131606	-0.0299284799634094	NA
LOC100131608	-0.00365036341595726	NA
LOC100131608	-0.00868148452230866	NA
LOC100131608	-0.0233663614812247	0.708645205091999
LOC100131609	-0.123927992140636	0.611977089242968
LOC100131609	-0.365670313924321	0.313818151185939
LOC100131610	0.0221699790141638	NA
LOC100131621	-0.0133249644217361	NA
LOC100131622	0.0046623322487207	NA
LOC100131630	-0.0174266859481982	NA
LOC100131635	0.00912880120078707	NA
LOC100131639	-0.0191178635469242	NA
LOC100131643	-0.000919879830536097	NA
LOC100131643	0.00578678321046144	NA
LOC100131644	-0.024007141465554	NA
LOC100131646	0.00811283704329657	NA
LOC100131647	0.0377517595618748	NA
LOC100131649	0.00240857555476204	NA
LOC100131653	-0.00690801665389973	NA
LOC100131653	-0.0337191819312306	NA
LOC100131655	0.00710646373445734	0.914230088423318
LOC100131656	0.032547610766807	NA
LOC100131656	-0.0184178326580442	NA
LOC100131658	0.0315915654295518	NA
LOC100131658	-0.00272589678793	NA
LOC100131660	0.0340119625373623	NA
LOC100131662	0.00770682041116366	NA
LOC100131665	-0.00600908013254298	NA
LOC100131669	-0.00103048239503334	NA
LOC100131672	0.0582562922784948	NA
LOC100131672	0.0812319540644477	0.623526031577142
LOC100131673	0.0283093011650939	NA
LOC100131673	0.0210611178836224	NA
LOC100131675	9.2091266056471e-05	NA
LOC100131683	0.00811010863278749	NA
LOC100131686	-0.00788602286079243	NA
LOC100131686	0.00608969085927047	NA
LOC100131688	-0.00559962191871222	NA
LOC100131688	-0.0412986331991512	NA
LOC100131691	0.0225164734776788	NA
LOC100131693	0.0255583155055206	NA
LOC100131693	-0.025452824397723	NA
LOC100131696	-0.00275248088520108	NA
LOC100131699	-0.00964254830941247	NA
LOC100131702	-0.042129057212148	NA
LOC100131704	0.00231581614926668	NA
LOC100131705	0.0387770244234282	NA
LOC100131705	-0.0265536072471617	NA
LOC100131706	0.00893947079926694	NA
LOC100131707	-0.0159640269313801	NA
LOC100131713	-0.0352805563297567	NA
LOC100131713	0.00773871109393198	0.977143276202425
LOC100131716	-0.036910150521944	NA
LOC100131718	0.0356277695053322	0.83428832270806
LOC100131721	-0.0212180149851022	NA
LOC100131722	4.54991206719768e-05	NA
LOC100131722	0.0294143396046405	NA
LOC100131726	-0.0312397495565273	NA
LOC100131727	-0.101950371215119	0.146061292352871
LOC100131733	-0.00567914111713019	NA
LOC100131733	-0.042932551010824	NA
LOC100131734	0.0213957012254964	NA
LOC100131735	-0.238897443714233	0.0706882754145769
LOC100131737	-0.00310856367169787	NA
LOC100131737	-0.123157231595444	0.335750223733369
LOC100131738	0.0273918319164368	NA
LOC100131742	-0.019542492942036	NA
LOC100131744	0.00766350086083722	NA
LOC100131746	0.0017343176717759	NA
LOC100131755	0.0118487231308695	NA
LOC100131756	-0.00026464297063189	NA
LOC100131760	-0.00660851804028706	NA
LOC100131760	-0.0139220688667523	NA
LOC100131765	-0.0169303624096653	NA
LOC100131765	-0.0351126149046603	NA
LOC100131767	-0.00393312191683393	NA
LOC100131768	0.0233824654740671	NA
LOC100131769	0.00592678896356436	NA
LOC100131774	0.0206348520944255	NA
LOC100131774	-0.0394050180320118	NA
LOC100131778	-0.0128516756202606	NA
LOC100131780	0.0120041918926024	NA
LOC100131783	-0.0226448963053087	NA
LOC100131785	-0.0670079996355977	0.646080855396389
LOC100131786	-0.0116060533539626	NA
LOC100131787	0.0577986802491672	0.726415775015382
LOC100131792	-0.0141697718642595	NA
LOC100131792	-0.00205752360777556	NA
LOC100131794	-0.00806631609436348	NA
LOC100131794	-0.00746754091079449	NA
LOC100131801	0.160861130792693	0.160644987525435
LOC100131808	0.0050371243974352	NA
LOC100131810	0.0189767498606734	NA
LOC100131810	-0.0429558986036414	0.757804451161202
LOC100131811	0.0170939158640673	NA
LOC100131811	-0.038148953365555	NA
LOC100131817	0.0483721305794553	NA
LOC100131818	-0.0117359109114226	NA
LOC100131820	0.010528971182997	NA
LOC100131825	-0.0095759078261759	NA
LOC100131830	0.000742337561321804	NA
LOC100131830	-0.0180981438286425	NA
LOC100131831	0.0358655075561867	NA
LOC100131831	-0.0178639053229741	NA
LOC100131835	-0.0137341235218997	0.809056932338821
LOC100131836	-0.0183027831754128	NA
LOC100131844	0.0179775318549167	NA
LOC100131845	0.0107238475813185	NA
LOC100131850	0.0358914747011152	NA
LOC100131850	-0.00435581933824025	0.935082737804125
LOC100131851	-0.00463538251556539	NA
LOC100131851	0.00160150277044568	NA
LOC100131856	-0.0405807080999736	NA
LOC100131857	-0.0164063292204046	NA
LOC100131859	-0.133325212735389	0.269219082981204
LOC100131864	0.00365261754323409	NA
LOC100131866	-0.0656049966609515	0.758158818092082
LOC100131866	-0.352333278862165	0.399112977937892
LOC100131867	-0.00934971565489917	NA
LOC100131868	-0.0241999325228752	NA
LOC100131868	0.0256992974682451	NA
LOC100131871	0.01344795896809	NA
LOC100131871	0.0272505711123907	NA
LOC100131875	-0.0170592017912723	NA
LOC100131880	-0.00192061684475409	NA
LOC100131880	-0.00341174708739178	NA
LOC100131882	0.0324764058376594	NA
LOC100131888	0.0231269230147024	NA
LOC100131891	0.0119282371007925	NA
LOC100131891	-0.00308030479623156	NA
LOC100131892	-0.00368355434016632	NA
LOC100131892	0.00425715467256094	NA
LOC100131894	-0.0505437116516605	NA
LOC100131895	-0.00906243121194628	NA
LOC100131895	-0.0104246961534002	NA
LOC100131897	-0.0293829715176921	NA
LOC100131898	-0.0154958638333911	NA
